"Date","MaerskA","MaerskB","Baverian","Carlsberg","Coloplast","DanskeBank","DSV","FLSmidth","Genmab","GN","JyskeBank","Lundbeck","NKT","Nordea","NovoNordisk","Novozymes","Tryg","Vestas","WilliamDemant","OilPrice","USD","GBP","SEK","NOK","CNY","TwoYearBond","TenYearBond","GoldFutures","C20index"
2012-07-06,6440.49,6806.97,50,472.9,216.2,83.55,117.1,331,56.8,74.65,155.1,121,93.78,51.9,176.9,153.5,66.6,5.71,107.6,507.25,6.01,9.34,0.86,0.99,0.94,-0.17,1.14,1578.4,460.2
2012-07-09,6371.16,6754.67,50,470.4,214.6,83.8,117,327.5,59.2,72.85,155.1,120.6,91.19,51.4,176.6,151.2,66.6,5.57,107.3,519.98,6.05,9.37,0.86,0.99,0.95,-0.21,1.16,1588.6,458.03
2012-07-10,6534.08,6915.08,49.6,477.5,217,85.35,118.6,337.6,59.45,73.9,157,120.3,91.59,51.9,178.7,154.9,66.36,5.27,108.4,508.09,6.05,9.39,0.87,0.99,0.95,-0.22,1.13,1579.3,464.19
2012-07-11,6516.75,6852.31,52,466.9,218.2,85.8,117.7,333.5,59.5,73.2,158.3,120,91.14,52.3,176.8,152.8,66.6,5.06,108.8,520.91,6.07,9.44,0.87,0.99,0.96,-0.25,1.08,1575.2,460.4
2012-07-12,6450.89,6800,51.5,465,214.4,85,116,331,63,72.7,156.7,119.6,91.29,51.3,177.8,150.5,66.4,5.02,107.7,525.32,6.11,9.43,0.87,1,0.96,-0.27,1.05,1564.9,459.11
2012-07-13,6579.14,6970.87,52.5,465,216,86.1,117.2,337.5,64.25,74,158.3,119.8,92.39,52.15,177.1,150.3,67,5.02,107.9,532.02,6.1,9.45,0.87,1,0.96,-0.3,1.06,1591.6,461.1
2012-07-16,6676.2,7030.15,53.5,470.3,219.8,88.85,120,339.6,63.8,74.7,160,120,93.83,52.75,178.3,153,68.16,5.05,109,540.15,6.11,9.48,0.86,1,0.96,-0.3,1.02,1591.2,466.25
2012-07-17,6776.72,7141.74,54,476.2,222.4,88.05,119.8,336.3,63.1,74.9,154.6,120.5,93.48,53.05,178.6,151.5,68.62,5.09,109.6,539.75,6.06,9.47,0.86,1,0.95,-0.3,1.02,1589.1,467.55
2012-07-18,6863.38,7232.41,54,473.5,225.6,90,120.8,336,63,74.8,156.5,123.4,94.48,54.1,178.4,154.4,69.28,5.23,111.5,546.51,6.08,9.49,0.88,0.99,0.95,-0.3,1,1570.4,470.23
2012-07-19,7015.9,7337.02,55.5,482.8,231.4,91.05,123.3,351.4,64.1,75.2,158.5,125.5,98.35,55.25,179.8,158.8,69.8,5.35,114.6,561.7,6.05,9.5,0.87,0.99,0.95,-0.29,1.01,1580.1,477.04
2012-07-20,6880.71,7225.43,53.5,481.3,230.2,90.05,122.6,343.8,63,75.15,156.3,128,95.92,54.15,179.2,153.7,69.42,5.26,113.5,558.32,6.1,9.56,0.88,1,0.96,-0.31,0.97,1582.5,473.19
2012-07-23,6603.41,6939.49,52.5,470,225.4,86.6,120.4,325,61.7,72.85,152.8,125,92.24,52.7,177.4,149.4,68.2,5.04,110.6,539.43,6.15,9.54,0.88,1.01,0.96,-0.29,0.98,1577.1,463.21
2012-07-24,6672.73,7009.23,54,481.4,225.8,86.4,119.9,331.6,64.4,73.4,153.5,122.3,92.19,53.15,177.1,148.8,68.76,5.03,111.3,543.25,6.15,9.56,0.88,1.01,0.96,-0.3,1.03,1576,464.37
2012-07-25,6651.93,7016.2,53.5,494,227.8,86.75,119.1,336.4,64.1,73.3,152.6,118.8,94.38,53.1,178.4,148.5,67.54,5,110.7,544.38,6.13,9.5,0.88,1.01,0.96,-0.28,1.06,1608,466.58
2012-07-26,6787.12,7141.74,54,494,228.4,88,121.3,352,64.05,72.65,156.8,120.4,94.72,54.7,180.7,148.3,69.2,5.02,113.3,542.41,6.07,9.5,0.88,1.01,0.95,-0.26,1.12,1615,472.48
2012-07-27,6901.51,7281.23,54,518,229.8,89.6,122.9,361,63.7,72.95,157.5,121.6,96.51,55.3,185.8,150.2,69.76,5.02,113.9,544.35,6.04,9.5,0.88,1,0.95,-0.3,1.18,1617.9,482.98
2012-07-30,6946.57,7344,54,518,230.4,90.2,123,366.6,62.8,72.9,158.6,121.8,97.36,56.9,186,152.1,69.62,5.19,115,545.46,6.07,9.54,0.89,1,0.95,-0.28,1.17,1619.7,485.01
2012-07-31,6908.44,7316.1,52.5,490.3,229.4,90,129.9,365,62.1,72.35,162.3,120,95.47,56.65,186.9,149.3,68.74,5.79,114.3,533.52,6.06,9.49,0.89,1,0.95,-0.3,1.08,1610.5,484.14
2012-08-01,6811.39,7211.49,53,503.5,227,87.8,128.9,361.4,62,71.7,161.9,119.2,96.17,56.65,186.1,148.4,69.34,5.33,112.6,538.5,6.05,9.45,0.89,1.01,0.95,-0.26,1.18,1603.7,481.6
2012-08-02,6800.99,7169.64,52,499.9,226.8,88.05,127,352.3,62.2,70.9,160.4,117.6,93.63,56.75,185.7,145.2,69.2,5.49,112.8,525.73,6.03,9.42,0.89,1,0.95,-0.23,1.03,1587.4,479.38
2012-08-03,6925.78,7309.13,53,503.5,229.8,89,130.2,354.9,63.5,72,166.6,118.5,95.47,57.7,188.2,148.6,69.58,5.56,113.3,555.46,6.08,9.45,0.9,1.01,0.95,-0.19,1.21,1606,486.23
2012-08-06,7002.04,7392.82,52,513,230.6,90,131,367,63.3,74.1,167.3,118.2,98.1,57.2,188,145.1,70.58,5.62,114.7,554.91,6.01,9.36,0.89,1.01,0.94,-0.22,1.18,1612.9,488.3
2012-08-07,7022.83,7406.77,53,514,230,96.05,131.8,365.4,63.65,74.1,168,118.4,98.2,56.45,186.1,145.6,69.52,5.64,115,560.73,5.99,9.38,0.89,1.01,0.94,-0.19,1.24,1609.7,488.85
2012-08-08,6967.37,7344,53,519,230.4,95.5,131.2,358.4,63.9,73.95,166,111,98.95,57.7,185.2,150.2,68.2,5.6,113.4,563.53,6.03,9.44,0.9,1.02,0.95,-0.21,1.18,1612.9,487.71
2012-08-09,6918.84,7281.23,52.5,516,231,97.9,132.9,360.2,63.9,77.5,166.4,110,102.68,58.35,187.6,153,69.2,5.75,114,565.03,6.05,9.46,0.9,1.02,0.95,-0.22,1.2,1617.1,492.22
2012-08-10,6714.33,7106.87,52.5,512,232.4,98.6,131.2,362,62.4,75.7,169,109.3,99.45,57.85,187.5,147.8,69.54,5.86,111.5,564.12,6.07,9.47,0.91,1.02,0.95,-0.25,1.12,1619.7,489.16
2012-08-13,6787.12,7078.97,52,509.5,234,102,131.4,359.6,63.8,75.3,167.8,108.7,100.04,57.4,186.4,148.1,69.08,5.81,110.3,559.55,6.03,9.47,0.9,1.02,0.95,-0.22,1.16,1609.6,489.03
2012-08-14,6915.38,7302.15,52,509,236.4,101,132.2,366.2,63.3,76.75,166.7,108.6,97.86,57.65,191.8,150,68.7,5.86,110.2,562.84,6.03,9.47,0.9,1.02,0.95,-0.21,1.22,1599.4,497.59
2012-08-15,6922.31,7281.23,52,520,236,101.1,132.3,350.5,62.7,77.25,168.6,109.3,97.26,58,193.4,150.7,72.2,5.84,111.4,572.09,6.06,9.51,0.9,1.02,0.95,-0.18,1.3,1603.7,500.37
2012-08-16,6877.25,7232.41,51,515,234,100.6,133.1,355.3,64.2,76.55,168.5,109.2,97.81,57.55,190.4,158,73.14,6.08,103,579.96,6.06,9.52,0.9,1.01,0.95,-0.2,1.27,1616.1,496.85
2012-08-17,6880.71,7260.31,51.5,511,234.4,100.5,133.2,357.4,65.1,77.15,168.8,108.8,98.85,58.25,187.8,157.7,72.94,6.5,101.5,579.4,6.04,9.48,0.9,1.02,0.95,-0.21,1.23,1616.3,493.87
2012-08-20,6863.38,7211.49,52.5,510,236.6,100,132.3,354.4,65.05,76.75,167,108.2,99.05,57.75,188.9,158.9,72.6,6.43,101.6,581.3,6.05,9.5,0.9,1.02,0.95,-0.2,1.24,1620.1,494.49
2012-08-21,6911.91,7288.2,49.8,514.5,238,101,132.8,361.6,66,77.2,169.8,108,102.93,57.7,186.3,163.2,73.42,6.79,101.2,578.49,5.99,9.45,0.9,1.02,0.94,-0.17,1.3,1639.9,494.14
2012-08-22,6852.98,7197.54,48.2,507,231.6,100.2,130.6,350.5,69.95,76.55,169.8,108.2,103.92,56.2,186.2,163.3,72.7,6.35,99,579.75,5.98,9.45,0.89,1.01,0.94,-0.19,1.19,1637.4,490.54
2012-08-23,6804.45,7190.56,48.2,508.5,231.8,102,130,346.2,69.85,76,170.2,107.7,104.42,55.55,186.4,163.5,72.48,6.67,99.58,568.87,5.93,9.41,0.9,1.01,0.93,-0.2,1.1,1669.6,491.09
2012-08-24,6627.67,7002.26,51,508.5,232.2,101.1,128.3,342,69.5,76.5,170,108.3,95.02,55.8,185.5,163.5,72.08,6.58,99.64,570.35,5.95,9.43,0.9,1.02,0.94,-0.2,1.06,1669.8,487.55
2012-08-27,6703.93,7065.02,52,513,234,101.3,129.5,349.9,69.65,76.7,170,108.2,93.48,56.6,185.9,163,72.98,6.78,99.66,567.93,5.94,9.4,0.9,1.02,0.93,-0.19,1.09,1672.4,489.87
2012-08-28,6579.14,6967.38,50.5,513,230,101,129,337,68.15,76.8,169,108.5,90.4,55.15,185.4,160.2,73.4,8.04,100.1,571.68,5.94,9.37,0.9,1.02,0.93,-0.16,1.08,1666.5,487.29
2012-08-29,6634.6,7009.23,49.5,515,232,101.5,129.3,338.3,67.85,77.85,174.1,108.8,92.49,54.95,185.6,165,73.54,7.64,101.2,567.16,5.94,9.41,0.89,1.02,0.93,-0.11,1.14,1659.8,489.53
2012-08-30,6419.69,6810.46,49,509,235,101.5,128,328.6,78.75,79.6,169.6,108.6,92.34,54.35,186,164.7,73.6,7.93,101.9,561.9,5.94,9.42,0.89,1.02,0.94,-0.14,1.08,1653.5,488.04
2012-08-31,6346.9,6754.67,48.1,513,236.6,103,128.9,333.1,78.5,80.15,169.5,109.2,96.41,54.95,186.6,164.3,73.78,8.25,102.2,570,5.91,9.37,0.89,1.02,0.93,-0.13,1.1,1684.6,490.16
2012-09-03,6454.35,6824.41,48.1,523,236.2,104.5,130.8,335,83.3,80.55,169.5,108.9,97.01,54.4,187.3,168,73.88,8.87,102.2,,5.93,9.42,0.89,1.02,0.94,-0.12,1.14,,494.23
2012-09-04,6388.49,6765.13,48,520.5,233.8,103.1,130,328.2,79.7,80.1,167.8,107.9,96.96,53.35,185.1,165.9,73.8,9.7,102.1,564.74,5.92,9.41,0.89,1.02,0.93,-0.12,1.16,1692.9,489.88
2012-09-05,6409.29,6779.08,48,523.5,236,102.7,127.8,327,80,81.5,167.5,108,96.81,53.65,187.4,167.1,74.4,8.9,104.3,564.95,5.92,9.43,0.88,1.02,0.93,-0.09,1.51,1690.8,492.97
2012-09-06,6495.95,6873.23,48.5,533,239.4,105.7,130.5,338.6,80.5,84.15,168.7,108.8,101.54,55.5,188.8,169.5,75,9.13,105,563.54,5.9,9.39,0.88,1.01,0.93,-0.04,1.58,1702.6,499.82
2012-09-07,6589.54,6974.36,48.1,528.5,237,106.4,132,346.8,80,81.45,169.9,107.3,103.28,56.2,185.8,166.5,75.8,9.19,103.9,565.44,5.86,9.35,0.88,1.01,0.92,-0.02,1.54,1737.5,496.63
2012-09-10,6617.27,7002.26,48.5,527.5,235.8,106.9,132.1,348.5,79.25,81.5,168.5,105,101.69,55.9,184.2,165.5,75.8,9.33,103,562.99,5.83,9.32,0.88,1.01,0.92,-0.03,1.57,1728.7,494.79
2012-09-11,6582.61,6967.38,48.3,525.5,239.2,106.8,131.6,346.3,77,83.35,168,106.3,101.93,55.9,185.1,165.8,75.04,8.76,102.8,565.49,5.83,9.34,0.88,1.01,0.92,-0.03,1.56,1731.8,495.37
2012-09-12,6638.07,7023.18,48,523,239.4,109.4,131.3,348,74.15,84.4,169.1,103.8,103.77,56.55,179.2,165.5,76.54,7.98,103.1,560.8,5.78,9.3,0.88,1.01,0.91,0.03,1.65,1730.6,489.7
2012-09-13,6579.14,6936,48.2,511,236.8,107.8,129.9,345,73.85,85,168.5,103.5,102.63,55.95,178.4,164,75.64,6.91,102.9,567.54,5.77,9.3,0.88,1,0.91,0.11,1.63,1769.1,485.06
2012-09-14,6898.05,7281.23,47.8,524.5,234,112,133.1,365.8,73.8,85.1,170.7,103.9,104.42,57,175.4,163.5,76.4,7.3,103.8,563.3,5.69,9.23,0.87,1,0.9,0.14,1.77,1769.8,488.49
2012-09-17,6863.38,7246.36,47.5,514,232,110.6,132,359.7,76.65,84.15,176.1,103.6,106.76,56.95,175.8,159.2,75.88,7.91,103.3,549.83,5.7,9.24,0.86,1,0.9,0.13,1.75,1767.7,486.27
2012-09-18,6731.66,7141.74,47.5,526.5,230.8,109,131.5,353,73.85,84.2,176,103.8,103.08,57.05,177.5,158.8,74.4,7.99,103.2,543.89,5.71,9.28,0.87,1,0.9,0.05,1.72,1768.4,486.82
2012-09-19,6918.84,7323.08,48.6,530,231.8,109,131.6,353,74,84.5,176,103.3,102.93,57.6,177.3,160.9,74.76,7.9,103,527.29,5.73,9.29,0.87,1,0.91,0.03,1.7,1769,488.72
2012-09-20,6929.24,7323.08,49,538,231.8,109.4,132.6,347.1,72.8,84.9,176.1,104.6,103.13,57.8,181.1,161.3,75.02,7.92,104.3,530.26,5.75,9.32,0.88,1,0.91,-0.04,1.66,1767.7,494.5
2012-09-21,7092.16,7476.51,49.4,533.5,234,109.5,133.4,352.4,73.05,85.6,176.3,106.4,102.33,57.6,183.4,161.1,74.46,8.14,104.5,531.74,5.74,9.33,0.88,1,0.91,-0.06,1.68,1775.5,498.93
2012-09-24,6995.1,7406.77,49.6,532,235.4,108.5,131.3,348,74.35,86.8,174.7,105.9,101.54,57.9,184.2,160.6,75.4,8.58,103.6,529.26,5.77,9.36,0.88,1,0.92,-0.06,1.62,1762.1,498.97
2012-09-25,7015.9,7413.74,49.8,531,236.6,108.5,131.7,346,73.8,88.45,174.6,105.4,102.93,58.6,185,161.2,75.8,9.02,103.6,525.1,5.77,9.36,0.88,1.01,0.91,0,1.66,1763.8,500.9
2012-09-26,6852.98,7253.33,49.5,524,234.6,104.7,129.4,335.9,72.6,87.6,169.7,103.2,100.44,57.25,183.7,159.6,74.4,8.75,103.4,521.96,5.8,9.38,0.88,1.01,0.92,-0.05,1.51,1750.6,494.04
2012-09-27,6839.12,7246.36,49.3,521,238.4,106,129.6,338.9,72.25,88.75,173.2,104.9,101.09,58.05,183.1,160.9,74.8,8.6,104,532.18,5.79,9.39,0.88,1.01,0.92,-0.04,1.51,1777.6,494.1
2012-09-28,6814.85,7239.38,49.6,514,241.6,104.7,130.4,336.5,72.95,89.25,172.4,107.8,100.44,57.5,183.3,159.9,75.38,8.25,104,531.51,5.77,9.34,0.88,1.01,0.92,-0.06,1.49,1771.1,493.22
2012-10-01,7036.7,7441.64,49.7,524.5,243,106.9,131.6,345.2,73.7,90.25,168.8,106,101.44,57.6,185.2,161.2,75.52,8.12,103.4,535.2,5.79,9.34,0.88,1.01,0.92,-0.03,1.51,1780.5,499.78
2012-10-02,7050.57,7462.56,49.2,530.5,244,107.1,130.9,344.8,75.15,90.4,166.5,106.9,101.44,56.8,185.3,161.8,75.1,7.99,105.3,529.78,5.77,9.31,0.87,1.01,0.91,-0.04,1.52,1772.7,500.44
2012-10-03,7057.5,7455.59,49.9,528.5,243.6,107,129.6,343.4,75.95,89.5,165.1,105.8,101.44,55.5,185.5,163.2,75.32,7.58,105.7,509.61,5.78,9.31,0.87,1.01,0.91,-0.05,1.52,1777.3,499.69
2012-10-04,6988.17,7378.87,51.5,526,243.8,107.8,128.5,339.2,77.75,89.4,165.4,107.1,100.94,55.5,188.2,165,75.7,7.12,105.1,527.84,5.76,9.27,0.87,1,0.91,-0.04,1.51,1794.1,502.39
2012-10-05,7043.63,7441.64,53,535.5,245.4,108,129,345.7,78.9,90.15,172,108.3,103.33,55.8,188.7,165.4,76.22,7.46,106.2,515.33,5.73,9.28,0.87,1.01,0.91,-0.02,1.57,1778.6,505.34
2012-10-08,7022.83,7420.72,53,537.5,244.4,107.8,128,336.8,78.2,89.15,169.9,107.4,102.58,54.9,188.4,165.8,75.62,7.61,105.6,514.64,5.75,9.22,0.87,1.01,0.92,-0.04,1.52,1773.5,504.23
2012-10-09,6873.78,7267.28,53,522.5,243.6,107.5,127.3,329.5,79.25,88.75,168.2,106.3,101.88,54.7,187.8,163.8,75.6,7.32,104.9,532.1,5.76,9.23,0.87,1.01,0.92,-0.03,1.52,1763,499.97
2012-10-10,6690.06,7072,53,519,248.4,106.5,126.3,330,78.5,88.25,167,105.6,101.04,54.05,186.9,161.5,75.82,7.05,104.5,527.96,5.79,9.27,0.87,1.01,0.92,-0.03,1.54,1763.2,496.1
2012-10-11,6742.06,7148.72,51,516,250,107.5,126.7,330,82.05,88.65,167.8,105.2,99,54.7,185.4,160.1,75.92,7,105,532.31,5.77,9.26,0.86,1.01,0.92,-0.02,1.54,1768.8,495.21
2012-10-12,6603.41,6974.36,52,513.5,250.8,104.5,126.3,328.1,82.05,88.7,167,104.8,98.45,54.3,184.7,161.2,75.58,6.84,104,528.11,5.75,9.25,0.86,1.01,0.92,-0.03,1.49,1758,491.41
2012-10-15,6610.34,7002.26,51.5,516.5,252.8,104.3,125.3,323.9,81.9,89.7,166.1,105.4,96.46,54.6,188.8,162.2,75.6,6.85,103.9,528.14,5.75,9.24,0.86,1.01,0.92,-0.03,1.49,1736,496.66
2012-10-16,6735.13,7134.77,51,521.5,257,106.8,125.3,333.2,83.55,90.2,170,105.9,97.21,54.95,190.1,164.2,76.18,6.91,104.8,526.44,5.72,9.21,0.86,1.01,0.91,0,1.56,1744.7,501.82
2012-10-17,6745.53,7127.79,51.5,519.5,252.6,105.8,125,338.9,86.85,89.4,171.9,104.8,99.2,54.65,190.1,163.2,75.8,6.9,104.9,523.28,5.69,9.19,0.86,1.01,0.91,0.02,1.65,1751.5,500.55
2012-10-18,6807.92,7204.51,52,516,254.8,106.4,124.2,347.9,86.2,90.5,176.3,103.7,101.93,55.2,189.9,163,75.58,6.9,105.2,523.14,5.69,9.19,0.87,1.01,0.91,0.03,1.65,1743.3,501.53
2012-10-19,6697,7099.9,51.5,518.5,255,104.1,124.7,346.4,87,90.15,175.6,104,102.03,54.8,194.1,163.3,75.8,6.59,106,515.01,5.72,9.18,0.87,1.01,0.92,0.05,1.62,1722.8,504.66
2012-10-22,6658.87,7044.1,52.5,513,253,105.7,124.6,340.5,84.85,89.65,178,103.5,100.24,54.4,194,160.4,75.58,6.27,104.9,504.18,5.71,9.16,0.87,1.01,0.91,0.06,1.64,1725.1,503.28
2012-10-23,6582.61,6974.36,52,503.5,249.2,103.7,124.1,338,82.85,87.35,176.9,100.6,97.66,53.3,192.7,156.5,75.1,6.23,103.6,496.96,5.74,9.17,0.87,1.01,0.92,0.05,1.59,1708.3,497.71
2012-10-24,6586.07,6974.36,52,509.5,249.4,101.7,123.7,345,83.5,89.15,176,101,97.06,51.8,192.4,154.5,74.84,6.45,103.7,492.15,5.76,9.23,0.86,1,0.92,0.02,1.59,1700.5,496.96
2012-10-25,6586.07,7002.26,52,510,251.2,103.7,128,343.5,83.4,90.7,177,99.5,96.56,51.85,192.3,159.9,75.68,6.21,103.4,491.34,5.74,9.27,0.86,1,0.92,0.02,1.6,1712,499.41
2012-10-26,6596.47,7002.26,51.5,508.5,255.6,101.7,128.2,341.8,82.95,91.55,176.5,99.65,94.48,52.45,186,162.5,75.9,6.15,102.9,496.04,5.78,9.31,0.86,1,0.92,-0.02,1.54,1710.9,491.78
2012-10-29,6620.74,7016.2,52.5,510,254,103.7,129.5,340.5,82.5,90.3,176,99.35,94.38,52.7,186.4,164.4,75.2,6.04,101.7,494.61,5.78,9.27,0.87,1,0.93,-0.04,1.48,1707.7,493.16
2012-10-30,6617.27,7037.13,52.5,506.5,255,94,130.5,344.4,80.6,90.7,175.8,101.2,95.62,52.75,185.8,160.1,75.46,6.4,100.8,492.92,5.76,9.25,0.87,1,0.92,-0.03,1.52,1710.5,488.47
2012-10-31,6606.87,7002.26,52.5,496.5,252.4,90,129.4,340,80.2,90.2,175.5,100.2,95.77,52.45,185.5,159,75.2,6.67,99,495.08,5.74,9.25,0.87,1.01,0.92,-0.03,1.5,1717.5,485.28
2012-11-01,6690.06,7106.87,53,508,256.4,93.8,130.6,346,83.9,92.9,176.3,99.05,96.76,52.05,181.9,158.5,75.6,6.4,100.1,500.48,5.75,9.29,0.86,1.01,0.92,-0.04,1.47,1714.1,484.83
2012-11-02,6773.26,7183.59,52.5,518.5,253,94.55,132.8,348.5,83,92.4,177.5,99,96.71,52.45,184,158.6,76.02,6.72,99.9,492.85,5.81,9.31,0.87,1.02,0.93,-0.06,1.46,1674.1,489.13
2012-11-05,6648.47,7044.1,52,516,255,94.5,133.7,348.8,81.4,92.6,173.5,98,95.97,52.05,184.7,158.6,75.46,6.31,99.04,499.95,5.84,9.32,0.87,1.02,0.93,-0.08,1.44,1682.2,488.36
2012-11-06,6634.6,7030.15,51.5,518,254.6,94.95,133.6,350.1,81,92.1,172.4,96.4,95.22,52.95,172,157.3,75.6,6.14,98.8,516.5,5.83,9.31,0.87,1.02,0.93,-0.09,1.44,1714.1,473.8
2012-11-07,6603.41,6995.28,51.5,532.5,263.2,95.95,132.1,349.5,81.4,90.6,171.4,101,94.03,52.4,174.2,156.3,74.86,5.33,93.76,494.52,5.85,9.34,0.87,1.02,0.94,-0.11,1.39,1713.2,476.61
2012-11-08,6572.21,6925.54,51,524,264.8,94.8,132.3,343.3,81.4,88.65,169.5,98.25,90,52.45,173,155.5,79.06,5.4,92.12,498.23,5.86,9.36,0.88,1.02,0.94,-0.12,1.36,1725.4,473.69
2012-11-09,6648.47,7051.08,50.5,537,265.2,93.15,132.4,343.1,79.35,89.65,167.4,98.75,89.65,51.9,185.6,156.3,78.14,5.23,92.68,505.73,5.88,9.35,0.87,1.02,0.94,-0.12,1.35,1730.3,489.75
2012-11-12,6759.39,7169.64,49.9,534.5,263.4,94.05,133.2,343.2,78.95,89,165,95.75,89.65,51.7,182.6,155.1,79.98,5.14,92.58,501.05,5.86,9.3,0.87,1.02,0.94,-0.13,1.35,1730.3,487.12
2012-11-13,6752.46,7155.69,51,531.5,262.6,93.3,132.6,320.4,75.6,87.9,162.7,97.25,88.31,51.4,182.8,155.1,79.44,4.95,92.02,501.5,5.87,9.33,0.87,1.02,0.94,-0.15,1.35,1724.2,485.54
2012-11-14,6714.33,7113.85,50.5,526.5,258.2,93.9,131.5,315.2,74.3,87.35,162.7,94.25,88.36,50.65,183.4,153.9,78.78,4.92,91.72,505.88,5.86,9.29,0.86,1.02,0.94,-0.15,1.34,1729.5,484.61
2012-11-15,6620.74,7002.26,47.5,525,257.8,94.2,128.9,310.6,70.7,83.75,160.5,93.85,86.02,50.55,179.1,152.6,77.68,4.81,91.08,499.64,5.85,9.26,0.86,1.01,0.94,-0.16,1.35,1713.3,477.23
2012-11-16,6606.87,6988.31,47.9,534,258,93,129,305.8,69.5,80.95,160.6,92.35,86.87,49.77,178.5,150.6,77.7,5.05,90.98,506.91,5.85,9.29,0.86,1.01,0.94,-0.17,1.33,1714.3,475.7
2012-11-19,6693.53,7113.85,48.6,536,260,93.8,130.2,312.2,70.05,82.7,162.3,93.1,87.22,51.35,178.9,151.2,77.8,4.84,91.42,520.43,5.84,9.29,0.86,1.01,0.94,-0.17,1.36,1734,478.52
2012-11-20,6717.8,7120.82,48.4,541,260.6,93.05,130.8,312.2,71.75,83.05,162,92.55,86.87,51,181.2,151.6,79.18,4.88,92.46,503.42,5.82,9.27,0.86,1.02,0.93,-0.16,1.43,1723.2,482.16
2012-11-21,6710.86,7134.77,48.8,539,262.2,93.15,133,315.3,71.25,83.9,162,93.2,88.86,51.3,181.4,150.4,79.76,4.88,92.72,507.14,5.82,9.28,0.86,1.02,0.93,-0.16,1.39,1727.9,483.11
2012-11-22,6762.86,7183.59,50.5,546,266.6,94.15,135.3,322.6,72,83.8,165.8,95,92.04,51.9,183.2,151.5,80.12,5.18,93.14,,5.78,9.23,0.87,1.02,0.93,-0.16,1.4,,488.1
2012-11-23,6731.66,7169.64,51,546,267.2,95,135.3,325.7,72.25,83.9,165,96.15,92.78,52.45,184.2,152.1,80.86,5.21,95.04,502.68,5.78,9.21,0.87,1.02,0.93,-0.15,1.41,1751.3,490.27
2012-11-26,6655.4,7065.02,50.5,541,269,93.5,134.9,325,70.25,82.2,163.8,96.55,91.94,52.35,182.8,152,80.84,6.31,93.92,502.11,5.75,9.21,0.87,1.02,0.92,-0.17,1.36,1749.5,487.22
2012-11-27,6672.73,7072,50.5,547,272,94.3,134.7,324.7,70.8,83.3,164.6,96.5,93.73,52.1,183.4,156,80.42,5.57,93.5,499.53,5.75,9.23,0.86,1.01,0.92,-0.16,1.38,1742.2,488.88
2012-11-28,6537.54,6970.87,51.5,549,271.8,93.95,132.2,319,69,81.8,161.4,95.45,92.09,52,183.1,156.3,79.66,5.38,92.8,498.21,5.79,9.24,0.87,1.02,0.93,-0.18,1.32,1716.5,486.44
2012-11-29,6624.2,7058.05,52,559,271.4,96.9,134.7,325.5,70.95,81.15,164.3,95.05,93.98,52.5,183.4,156.7,80.9,5.6,93.78,503.18,5.74,9.2,0.86,1.01,0.92,-0.15,1.33,1727.2,490.77
2012-11-30,6724.73,7141.74,52.5,558.5,267.8,98.35,135.4,328.4,76.25,81.05,164,95.9,94.87,52.65,182.2,158,81.64,5.51,93.2,508.63,5.74,9.2,0.86,1.01,0.92,-0.15,1.34,1710.9,490.93
2012-12-03,6738.59,7155.69,52.5,562.5,272,98.2,135.7,326,75.4,81.25,164.5,94,95.37,52.7,183.8,158.1,82.42,5.82,93.14,506.74,5.71,9.19,0.86,1.02,0.92,-0.11,1.38,1719.6,493.98
2012-12-04,6655.4,7078.97,53,559.5,273.6,99,134,323.1,76,81.7,164.5,95.2,94.67,52.95,183.8,155.4,83.02,5.98,92.8,501.69,5.7,9.18,0.86,1.02,0.92,-0.12,1.36,1694.4,492.97
2012-12-05,6655.4,7078.97,51.5,559,273.4,98.45,136.9,325.1,80.55,81.7,165,97.4,97.46,52.85,184.1,156.4,84.1,6.14,94.06,498.81,5.71,9.19,0.86,1.01,0.92,-0.14,1.31,1692.4,494.23
2012-12-06,6700.46,7141.74,52,565,274.2,98.5,140.1,330.2,80.45,81.65,166.2,99.8,97.71,53.3,184.4,158.2,83.5,5.9,96.08,487.71,5.71,9.19,0.86,1.02,0.92,-0.18,1.3,1700.3,497.07
2012-12-07,6714.33,7155.69,52,564.5,274,98.5,139,328.8,80.2,81.45,166.5,99.2,97.81,53,185.7,158.2,83.6,6,98.8,493.89,5.78,9.25,0.87,1.02,0.93,-0.19,1.3,1704,498.57
2012-12-10,6710.86,7148.72,52,570.5,274,98,139,329.5,82.55,81.25,162.3,99.15,97.26,53,186,161.3,83.08,6.08,98.86,491.16,5.77,9.27,0.86,1.02,0.92,-0.18,1.31,1713,499.44
2012-12-11,6738.59,7197.54,52,570.5,278,96.95,140.2,330.2,82,80.55,161.3,98.2,97.06,53,188,162.1,83.2,6.1,99.4,490.05,5.74,9.24,0.86,1.02,0.92,-0.17,1.34,1708.2,502.48
2012-12-12,6818.32,7274.26,52,564,271.6,98.7,138.3,331.3,81.3,80.45,164.4,98.85,98.2,52.95,186.6,162.4,83.6,6.05,98.2,494.03,5.72,9.24,0.86,1.02,0.92,-0.14,1.35,1716.6,500.84
2012-12-13,6807.92,7274.26,53,562,270.2,98.25,139.9,329.6,82.5,79.1,162.4,98.95,97.36,52.05,185.2,160.1,83,6.1,96.74,487.18,5.71,9.21,0.86,1.02,0.91,-0.14,1.4,1695.6,497.77
