"Date","MaerskB","FLSmidth","NovoNordisk","OilPrice","USD"
2015-02-04,11690.77,292.4,282.8,315.1,6.5
2015-02-05,11743.08,298.5,282.6,329.41,6.53
2015-02-06,11786.67,295.7,279.4,335.95,6.5
2015-02-09,11560,298.2,276.3,349.85,6.6
2015-02-10,11385.64,294.6,281.4,329.87,6.59
2015-02-11,11115.38,296.8,281,321.08,6.58
2015-02-12,11298.46,284,281.6,336.28,6.57
2015-02-13,11664.61,291.9,285.2,344.43,6.54
2015-02-16,11908.72,289.1,283,341.02,6.53
2015-02-17,12074.36,286.2,287.8,349.28,6.52
2015-02-18,12274.87,292.8,293.5,341.24,6.55
2015-02-19,12292.31,293.5,297.3,334.2,6.54
2015-02-20,12370.77,295.6,310.4,329.87,6.6
2015-02-23,12344.61,297.1,313.2,327.4,6.61
2015-02-24,12152.82,295.7,311.6,319.24,6.58
2015-02-25,13303.59,301.9,311.7,330.61,6.58
2015-02-26,13286.15,303.3,316,314.43,6.6
2015-02-27,13399.49,305,319.7,331.05,6.64
2015-03-02,13251.28,312,317.5,329.65,6.65
2015-03-03,13120.51,303.8,315,336.56,6.67
2015-03-04,13076.92,301.8,315.6,345.46,6.7
2015-03-05,13233.84,307.7,318,341.83,6.73
2015-03-06,13164.1,309.9,321.1,337.19,6.8
2015-03-09,13408.2,311.6,320.6,342.68,6.86
2015-03-10,13251.28,305.9,326,336.01,6.94
2015-03-11,13321.02,312.1,325.1,338.9,7.05
2015-03-12,13355.9,307.4,326.3,331.1,7.03
2015-03-13,13260,307.5,337.8,316.67,7.06
2015-03-16,13408.2,309.5,345.4,310.67,7.07
2015-03-17,13251.28,305.7,339.4,304.42,7.02
2015-03-18,13399.49,305.3,339.4,314.29,7.04
2015-03-19,13565.13,302.8,341.9,307.19,6.98
2015-03-20,13791.79,306.1,343.3,318.09,6.92
2015-03-23,13992.31,309.7,339.1,323.86,6.83
2015-03-24,14027.18,319.3,345.1,320.42,6.81
2015-03-25,13992.31,317.5,340.7,331.46,6.8
2015-03-26,13844.1,314,335,349.88,6.81
2015-03-27,13974.87,308.2,369.7,335.87,6.88
2015-03-30,14306.15,314.3,376.8,335.12,6.89
2015-03-31,12675.9,313,372,331.31,6.94
2015-04-01,12858.97,311.1,377,348.15,6.95
2015-04-07,12902.56,314.9,380,371.61,6.89
2015-04-08,13015.9,306.3,381.7,346.97,6.88
2015-04-09,13015.9,302.1,381.4,352.22,6.93
2015-04-10,12885.13,308.2,393.3,364.96,7.07
2015-04-13,12614.87,308.3,389.7,367.84,7.08
2015-04-14,12213.84,304.3,387,376.85,7.07
2015-04-15,12431.79,303.9,387.7,397.04,7.06
2015-04-16,12274.87,303.1,382.4,395.03,6.97
2015-04-17,12030.77,294.8,376.9,384.35,6.9
2015-04-20,12022.05,293.4,382.3,392.18,6.96
2015-04-21,12292.31,295.7,393.1,387.55,6.97
2015-04-22,12187.69,293.4,391.8,390.15,6.95
2015-04-23,12048.2,285,385.2,391.91,6.93
2015-04-24,11891.28,284.4,390.3,385.85,6.89
2015-04-27,11882.56,290.9,394,383.04,6.89
2015-04-28,11908.72,286.5,382.2,389.53,6.83
2015-04-29,11716.92,281.7,373,397.1,6.78
2015-04-30,11516.41,284.9,378.7,396.75,6.65
2015-05-04,11682.05,282.2,381.7,394.38,6.69
2015-05-05,11682.05,280.2,370.6,405.43,6.71
2015-05-06,11551.28,279.5,366.6,405.01,6.65
2015-05-07,11542.56,270.9,369,389.46,6.6
2015-05-08,11586.15,294.8,373.1,395.18,6.65
2015-05-11,11978.46,306.9,376.1,396.72,6.7
2015-05-12,11830.25,308.3,372.4,403.2,6.64
2015-05-13,11777.95,312.6,368,402.38,6.65
2015-05-18,11673.33,310.8,373.5,389.55,6.55
2015-05-19,11682.05,316,382.2,382.29,6.67
2015-05-20,11682.05,317.5,382.3,395.6,6.71
2015-05-21,11472.82,324.5,384.5,403.13,6.7
2015-05-22,11429.23,327.5,388,393.27,6.68
2015-05-26,11246.15,333.1,390.1,390.9,6.82
2015-05-27,11490.25,341.3,394.1,394.75,6.86
2015-05-28,11507.69,338,386.5,394.97,6.85
2015-05-29,11420.51,337.6,379.3,409.71,6.8
2015-06-01,11560,335,389.1,410.56,6.82
2015-06-02,11673.33,335.5,384.6,414.58,6.76
2015-06-03,11682.05,339.1,382.5,399.78,6.7
2015-06-04,11490.25,331.6,380.8,382.32,6.59
2015-06-08,11158.97,325,371.8,388.65,6.68
2015-06-09,10923.59,325.9,369.6,398.91,6.63
2015-06-10,11124.1,341.5,380.1,405.92,6.62
2015-06-11,10984.61,335,383.1,403.5,6.64
2015-06-12,10574.87,329.5,379.9,398.73,6.65
2015-06-15,10391.79,326.1,371.1,395.86,6.65
2015-06-16,10522.56,330.5,370,399.03,6.65
2015-06-17,10470.25,330.2,364.8,395.98,6.61
2015-06-18,10487.69,330.7,363.6,395.2,6.54
2015-06-19,10513.84,334.2,362.7,393.69,6.6
2015-06-22,10714.36,340.2,377.1,394.68,6.58
2015-06-23,10749.23,341.5,376.3,406.63,6.66
2015-06-24,10757.95,337.3,377.3,399.35,6.65
2015-06-25,10836.41,334.6,377,396.69,6.66
2015-06-26,10845.13,334.5,372.6,395.68,6.66
2015-06-29,10714.36,329.6,365.8,390.95,6.7
2015-06-30,10566.15,322,364.6,396.59,6.67
2015-07-01,10339.49,324.9,372.4,382.72,6.72
2015-07-02,10348.2,322.4,370.9,383.8,6.74
2015-07-03,10417.95,322.2,368.7,381.952,6.72
2015-07-06,10182.56,320.9,371,355.7,6.78
2015-07-07,10121.54,312.9,366.1,357.2,6.83
2015-07-08,10121.54,309.9,363.7,349.35,6.77
2015-07-09,10217.43,313.2,373,356.17,6.75
2015-07-10,10243.59,308.9,384.4,351.89,6.67
2015-07-13,10374.36,317.3,394,352.49,6.75
2015-07-14,10383.08,316.7,393.4,358.88,6.76
2015-07-15,10505.13,313.6,398.5,348.44,6.78
2015-07-16,10757.95,331.2,402.4,349.5,6.87
2015-07-17,10757.95,328.1,401.3,348.68,6.85
2015-07-20,10801.54,335.3,405.9,344.54,6.88
2015-07-21,10749.23,331.8,399.5,347.38,6.87
2015-07-22,10487.69,333,399,337.21,6.84
2015-07-23,10487.69,326.1,396.6,326.36,6.78
2015-07-24,10287.18,315.5,396.5,327.27,6.82
2015-07-27,10043.08,303.6,388.6,318.28,6.75
2015-07-28,9938.46,303.5,393,324.65,6.77
2015-07-29,9973.33,304,400,329.91,6.76
2015-07-30,10034.36,302.4,397.2,330.51,6.81
2015-07-31,10086.67,304,398.4,320.52,6.8
2015-08-03,10356.92,304.9,409.5,308.31,6.81
2015-08-04,10505.13,304.8,407,311.1,6.8
2015-08-05,10592.31,309,410.7,309.42,6.86
2015-08-06,10644.61,304.8,396.5,306.34,6.85
2015-08-07,10452.82,300.6,388.5,299.2,6.82
2015-08-10,10400.51,304.8,392.1,305.97,6.81
2015-08-11,10348.2,298.6,389.5,291,6.75
2015-08-12,10383.08,290.8,377.3,289.13,6.69
2015-08-13,10993.33,296.8,382.4,283.97,6.72
2015-08-14,11002.05,297.4,387.9,283.61,6.68
2015-08-17,10984.61,299,391.9,281.92,6.72
2015-08-18,10958.46,305,398,287.33,6.75
2015-08-19,10749.23,296,392.6,275.45,6.76
2015-08-20,10513.84,284.3,383.3,273.61,6.67
2015-08-21,10243.59,276.7,368.8,267.6,6.62
2015-08-24,9581.02,275.6,349.7,248.11,6.49
2015-08-25,9851.28,248.2,361,253.95,6.49
2015-08-26,9694.36,237.3,357.1,252.02,6.55
2015-08-27,9851.28,243,370.1,280.88,6.61
2015-08-28,9894.87,252,369.5,299.96,6.62
2015-08-31,9877.43,251.8,369.2,327.4,6.65
2015-09-01,9685.64,250.6,358.6,301.43,6.64
2015-09-02,9746.67,254.4,364.2,307.02,6.63
2015-09-03,9860,249.1,373.4,310.64,6.64
2015-09-04,9659.49,242.6,364.8,308.25,6.7
2015-09-07,9563.59,237.5,365.2,303.782,6.69
2015-09-08,9502.56,243.2,371.1,306.96,6.68
2015-09-09,9807.69,246,376.1,295.59,6.7
2015-09-10,9642.05,240.5,374.8,305.85,6.67
2015-09-11,9520,238,372.9,296.3,6.62
2015-09-14,9424.1,235.5,367.3,290.83,6.6
2015-09-15,9293.33,233.7,370.1,293.82,6.59
2015-09-16,9354.36,240.7,370.7,313.11,6.64
2015-09-17,9371.79,238.5,371.8,309.57,6.6
2015-09-18,9232.31,229.5,367.5,292.14,6.53
2015-09-21,9293.33,229.8,378.1,309.51,6.63
2015-09-22,9136.41,223.4,365.5,308.78,6.69
2015-09-23,9066.67,220.2,371.3,297.93,6.69
2015-09-24,8744.1,221.2,361.6,298.29,6.64
2015-09-25,8796.41,225.4,372.8,304.72,6.69
2015-09-28,8674.36,218.3,370,296.52,6.68
2015-09-29,8761.54,219.1,357.3,301.25,6.66
2015-09-30,8953.33,221.5,358.2,300.05,6.66
2015-10-01,8988.2,228,362.5,299.34,6.69
2015-10-02,8935.9,234.7,359.4,304.41,6.68
2015-10-05,9075.38,244,366.3,307.29,6.64
2015-10-06,9110.25,243.7,367,322.6,6.65
2015-10-07,9581.02,253.5,359.7,316.98,6.62
2015-10-08,9633.33,255.3,358.3,327.9,6.63
2015-10-09,9921.02,269,357.1,326.12,6.57
2015-10-12,9711.79,266,363.4,308.9,6.56
2015-10-13,9624.61,257.9,357,306.33,6.56
2015-10-14,9502.56,261.5,346,304.92,6.54
2015-10-15,9328.2,261.8,347,302.52,6.52
2015-10-16,9284.61,259.4,360.9,310.6,6.57
2015-10-19,9302.05,255.3,370,302.17,6.58
2015-10-20,9232.31,257.1,363.5,300.67,6.56
2015-10-21,9075.38,253.8,357,297.1,6.57
2015-10-22,9127.69,255,358.9,296.06,6.59
2015-10-23,8652.56,260.3,373,295.52,6.73
2015-10-26,8770.25,258.1,372.5,292.63,6.78
2015-10-27,8574.1,252.8,376.7,291.43,6.74
2015-10-28,8709.23,256.6,384.4,309.1,6.73
2015-10-29,8656.92,254,364,314,6.82
2015-10-30,8717.95,256.8,360.3,315.45,6.77
2015-11-02,8696.15,263.5,363.5,311.81,6.76
2015-11-03,8822.56,265.6,368.8,325.37,6.8
2015-11-04,9101.54,272.7,371.6,315.98,6.82
2015-11-05,8944.61,269,378.5,310.28,6.85
2015-11-06,9162.56,271.4,380.1,304.33,6.87
2015-11-09,9031.79,271.7,375.1,303.7,6.92
2015-11-10,8796.41,261.8,374.4,308.06,6.96
2015-11-11,8866.15,268.9,377.6,299.01,6.96
2015-11-12,8674.36,251.8,375.5,290.31,6.96
2015-11-13,8604.61,250.9,370.7,282.03,6.93
2015-11-16,8604.61,249.7,370.7,290.01,6.96
2015-11-17,8778.97,255.4,379.5,284.82,6.99
2015-11-18,8761.54,255,378.5,285.04,6.99
2015-11-19,8848.72,255,379.2,283.07,6.98
2015-11-20,8717.95,254.3,383.1,274.94,6.98
2015-11-23,8717.95,256.2,383.1,275.59,7.02
2015-11-24,8848.72,254.5,375.6,286.41,7
2015-11-25,8935.9,258.6,383.1,290.5,7.05
2015-11-26,9110.25,257,385.7,282.446,7.03
2015-11-27,9075.38,256.1,386,286.08,7.05
2015-11-30,9397.95,256.7,386,285.12,7.05
2015-12-01,9389.23,257.5,393.7,285.6,7.04
2015-12-02,9389.23,256,398.8,280.67,7.03
2015-12-03,8892.31,256,388.5,287.12,6.99
2015-12-04,8744.1,251.1,389.1,273.72,6.84
2015-12-07,8665.64,251.6,389.1,259.8,6.9
2015-12-08,8665.64,243.3,391.5,256.99,6.86
2015-12-09,8395.38,241.2,389.6,253.4,6.82
2015-12-10,8282.05,240.4,388.5,250.63,6.82
2015-12-11,8016.15,234.1,388.5,242.9,6.81
2015-12-14,8016.15,233.1,378.1,246.66,6.79
2015-12-15,8033.59,231.8,384.4,253.38,6.79
2015-12-16,7854.87,234.9,386.9,242.63,6.82
2015-12-17,7902.82,231,392.3,240.75,6.88
2015-12-18,7902.82,233.6,390.7,239.07,6.89
2015-12-21,7676.15,233.3,392.1,237.14,6.86
2015-12-22,7689.23,235.6,385.6,246.08,6.81
2015-12-23,7689.23,245,393.8,251.28,6.84
2015-12-28,7806.92,243.1,396.3,247.55,6.81
2015-12-29,7802.56,242.8,400.6,258.12,6.81
2015-12-30,7802.56,242.8,399.9,249.91,6.83
2016-01-04,7750.26,228.9,393.9,252.04,6.85
2016-01-05,7750.26,223.9,404.2,249.73,6.94
2016-01-06,7663.08,223.9,398.8,235.92,6.94
2016-01-07,7353.59,221.1,387.5,228.5,6.86
2016-01-08,7057.18,221.1,380.6,228.03,6.87
2016-01-11,7044.1,226.5,374.4,215.29,6.85
2016-01-12,6991.79,222.3,381.8,209.46,6.89
2016-01-13,6983.08,226.9,380,209.85,6.9
2016-01-14,7083.33,226.8,374.6,213.88,6.85
2016-01-15,6769.49,218.8,361,201.38,6.84
2016-01-18,6773.85,214.3,363,199.156,6.85
2016-01-19,6843.59,218,367.2,195.5,6.87
2016-01-20,6625.64,215.7,354.8,182.57,6.84
2016-01-21,6839.23,219.5,367,202.45,6.85
2016-01-22,7266.41,234,375.6,221.42,6.9
2016-01-25,7214.1,229.7,380.7,209.14,6.9
2016-01-26,7283.85,230.6,378.2,203.41,6.89
2016-01-27,7301.28,235.8,384.7,221.52,6.85
2016-01-28,7453.85,235,372.2,227.31,6.84
2016-01-29,7689.23,240.2,379.9,230.04,6.83
2016-02-01,7737.18,234.9,380.9,216.8,6.86
2016-02-02,7314.36,228.2,377.7,204.36,6.83
2016-02-03,7253.33,225.1,349,220.4,6.83
2016-02-04,7650,232.1,332.4,210.65,6.66
2016-02-05,7750.26,233.3,329,205.59,6.66
2016-02-08,7471.28,224,313.7,199.74,6.72
2016-02-09,7118.2,215,306.4,185.72,6.64
2016-02-10,6865.38,217.1,326.2,182.6,6.63
2016-02-11,6460,218.7,318,172.27,6.58
2016-02-12,6913.33,231.2,321.2,194.1,6.62
2016-02-15,7440.77,243,339.2,202.326,6.68
2016-02-16,7170.51,249.7,331.5,194.2,6.68
2016-02-17,7527.95,257,338.5,205.65,6.7
2016-02-18,7410.26,255.6,341.5,207.19,6.73
2016-02-19,7166.15,247.9,340,199,6.73
2016-02-22,7436.41,252.9,348.1,212.3,6.77
2016-02-23,7314.36,249.8,354.5,215.95,6.78
2016-02-24,7083.33,241.2,341,206.24,6.8
2016-02-25,7266.41,243.3,349.6,212.48,6.77
2016-02-26,7636.92,251.5,356.8,214.53,6.78
2016-02-29,7876.67,254.5,356,224.33,6.85
2016-03-01,7824.36,254.2,362.2,235.94,6.86
2016-03-02,8055.38,250.2,365.9,237.49,6.87
2016-03-03,8164.36,261,356.4,236.4,6.84
2016-03-04,8316.92,261.3,379.6,244.23,6.8
2016-03-07,8325.64,260.2,387,258.15,6.81
2016-03-08,7976.92,253.4,381.6,248.11,6.77
2016-03-09,7933.33,255.8,377.5,255.81,6.8
2016-03-10,7654.36,257,374.9,259.48,6.87
2016-03-11,7850.51,261.5,379,259.04,6.73
2016-03-14,7854.87,259.7,386,249.53,6.71
2016-03-15,7728.46,255.7,378,243.82,6.71
2016-03-16,7846.15,254.8,375.8,259,6.74
2016-03-17,7728.46,260.8,365,264.77,6.59
2016-03-18,7924.61,266.2,366.5,260.85,6.61
2016-03-21,7802.56,267.7,360.5,263.96,6.61
2016-03-22,7846.15,266.3,361.8,275.57,6.65
2016-03-23,7693.59,270.9,360.3,255.43,6.67
2016-03-29,7545.38,270.9,359.4,245.81,6.66
2016-03-30,7719.74,278.5,358,242.93,6.58
2016-03-31,7488.72,274.5,355.2,241.76,6.54
2016-04-01,7371.02,276.5,357.4,230.44,6.52
2016-04-04,7357.95,275.9,366.3,224.42,6.54
2016-04-05,7140,267.6,362.7,226.01,6.55
2016-04-06,7105.13,262.9,367.2,247.73,6.56
2016-04-07,7100.77,257.3,370,244.26,6.55
2016-04-08,7331.79,262.1,367.8,260.27,6.55
2016-04-11,7458.2,261.7,366.2,264.37,6.53
2016-04-12,7375.38,260.9,364.2,275.11,6.53
2016-04-13,7440.77,264.3,367.5,274.71,6.59
2016-04-14,7676.15,266,367.6,274.13,6.61
2016-04-15,7715.38,262.9,367.8,266.42,6.59
2016-04-18,7719.74,263.2,370.6,261.57,6.58
2016-04-19,8046.67,273.4,377.8,268.22,6.56
2016-04-20,8242.82,276.3,372.4,279.43,6.54
2016-04-21,8369.23,277,376.7,282.96,6.55
2016-04-25,8142.56,268.5,371.5,275.3,6.61
2016-04-26,8090.26,266.1,362,280.34,6.59
2016-04-27,8177.43,258.4,362.9,298.23,6.58
2016-04-28,7955.13,254.3,371,301.65,6.55
2016-04-29,7968.2,252.4,362.9,300.16,6.53
2016-05-02,7776.41,251,358.8,289.74,6.47
2016-05-03,7584.61,246.2,353.6,280.8,6.43
2016-05-04,8068.46,244.2,349.5,283.06,6.47
2016-05-09,7776.41,240.9,358,283.67,6.53
2016-05-10,7654.36,245.2,359.6,292.22,6.54
2016-05-11,7602.05,245.7,358.4,301.38,6.52
2016-05-12,7593.33,244.6,354.7,304.71,6.53
2016-05-13,7510.51,241.3,357,303.02,6.56
2016-05-17,7763.33,248.9,359.5,317.38,6.57
2016-05-18,7680.51,240,360.4,317.3,6.59
2016-05-19,7532.31,239,357,319.86,6.64
2016-05-20,7693.59,240.4,359.1,316,6.63
2016-05-23,7619.49,241.4,355.9,319.1,6.63
2016-05-24,7619.49,241.5,364.4,319.89,6.66
2016-05-25,7510.51,241.8,377.2,327.61,6.67
2016-05-26,7584.61,241.1,372.1,326.29,6.66
2016-05-27,7436.41,241,371,328.68,6.66
2016-05-30,7480,241,373.8,327.328,6.68
2016-05-31,7506.15,240.9,371.8,327.4,6.67
2016-06-01,7532.31,237.8,375.5,326.66,6.66
2016-06-02,7497.43,241,371.5,326.71,6.65
2016-06-03,7392.82,241.4,370.7,324.69,6.67
2016-06-06,7497.43,244.4,373.6,325.78,6.55
2016-06-07,7846.15,243.8,375.6,330.07,6.55
2016-06-08,7833.08,241,372.3,334.83,6.54
2016-06-09,7562.82,240.7,374.7,331.2,6.56
2016-06-10,7349.23,239.6,364.5,322.9,6.58
2016-06-13,7196.67,233.5,363.2,322.62,6.6
2016-06-14,6865.38,232,343,321.21,6.62
2016-06-15,7009.23,234.5,344.2,317.29,6.62
2016-06-16,6817.44,226.3,338.4,307.03,6.65
2016-06-17,6935.13,234,337.5,317.16,6.61
2016-06-20,7031.02,245,341,324.16,6.56
2016-06-21,7078.97,248,344.4,321.71,6.57
2016-06-22,7122.56,250,347.7,324.09,6.59
2016-06-23,7968.2,256.7,348.2,322.3,6.53
2016-06-24,7724.1,240,345.1,313.86,6.72
2016-06-27,7061.54,233,341.9,309.7,6.76
2016-06-28,7183.59,238.3,347.5,321.98,6.72
2016-06-29,7510.51,241,355.1,334.32,6.71
2016-06-30,7588.97,237.9,358.1,323.45,6.7
2016-07-01,7754.61,247,363.5,327.44,6.68
2016-07-04,7750.26,245.2,367.7,314.818,6.68
2016-07-05,7418.97,237,366.4,311.92,6.68
2016-07-06,7109.49,231.6,359.1,318.44,6.72
2016-07-07,7432.05,238.8,365.8,303.69,6.72
2016-07-08,7545.38,242.8,367.2,304.98,6.72
2016-07-11,7584.61,248.5,372.7,301.08,6.73
2016-07-12,7650,259.5,373.2,313.96,6.71
2016-07-13,7545.38,263.3,372.6,301.42,6.72
2016-07-14,7567.18,262.2,370.6,304.26,6.67
2016-07-15,7388.46,265.6,371.9,306.98,6.68
2016-07-18,7292.56,260.9,372.2,304.4,6.73
2016-07-19,7292.56,261.5,370.8,300.93,6.74
2016-07-20,7436.41,265.3,373.4,303.67,6.75
2016-07-21,7423.33,265.5,372.6,296.88,6.75
2016-07-22,7410.26,268,375,293.2,6.75
2016-07-25,7410.26,267.6,370.5,287.22,6.77
2016-07-26,7418.97,269.7,381.2,285.2,6.76
2016-07-27,7545.38,268.6,377.8,283.6,6.77
2016-07-28,7772.05,267.4,377.9,275.92,6.71
2016-07-29,7872.31,267.5,379.1,278.01,6.69
2016-08-01,7754.61,266.4,380.9,266.87,6.66
2016-08-02,7671.79,263.5,370.5,262.52,6.65
2016-08-03,7671.79,264.6,366.6,270.98,6.64
2016-08-04,7776.41,264.4,367,280,6.68
2016-08-05,7911.54,266.2,330,278.86,6.67
2016-08-08,7898.46,261.6,318,288.83,6.71
2016-08-09,8020.51,262.6,324.5,287.18,6.71
2016-08-10,7950.77,260.7,318.4,277.68,6.65
2016-08-11,7902.82,244.7,312,290.19,6.67
2016-08-12,8151.28,240.9,307,296.51,6.67
2016-08-15,8081.54,240.6,311.2,304.28,6.66
2016-08-16,8042.31,246.7,309.8,306.74,6.59
2016-08-17,7924.61,244.2,309.3,308.91,6.6
2016-08-18,8146.92,251,309.5,316.84,6.57
2016-08-19,8303.84,250.5,308.7,318.54,6.57
2016-08-22,8316.92,248.1,314.4,308.06,6.58
2016-08-23,8552.31,252.2,312.2,312.03,6.56
2016-08-24,8674.36,250.3,314.4,305.77,6.61
2016-08-25,8565.38,250.2,311.6,309.7,6.59
2016-08-26,8648.2,252.2,310.8,314.2,6.6
2016-08-29,8704.87,251,313.2,313.07,6.67
2016-08-30,8717.95,247.3,316,308.78,6.67
2016-08-31,8696.15,246.2,312.7,298.74,6.69
2016-09-01,8822.56,249.7,307.5,288.23,6.68
2016-09-02,8857.43,253.5,304.8,295.07,6.65
2016-09-05,9014.36,256,307.3,296.47,6.67
2016-09-06,8770.25,257.4,302.9,299.09,6.67
2016-09-07,8857.43,259.5,303.8,301.22,6.62
2016-09-08,8848.72,257.5,302.6,313.83,6.59
2016-09-09,8935.9,250.1,296.1,303.05,6.61
2016-09-12,8796.41,248.4,298.3,306.86,6.63
2016-09-13,8944.61,249.9,302.3,297.23,6.62
2016-09-14,8979.49,253.8,305.3,289.46,6.64
2016-09-15,8979.49,252.5,304.6,290.14,6.62
2016-09-16,8735.38,247.4,307.5,285.52,6.63
2016-09-19,8778.97,249.6,308.8,289.2,6.67
2016-09-20,8674.36,250.6,308.7,292.18,6.66
2016-09-21,8630.77,251.6,307.7,303.06,6.69
2016-09-22,8927.18,259.1,304,305.79,6.63
2016-09-23,8613.33,256.5,296.8,294.91,6.65
2016-09-26,8417.18,252.3,296.2,301.81,6.62
2016-09-27,8312.56,247.4,288.7,296.48,6.64
2016-09-28,8386.67,245.9,290,312.45,6.64
2016-09-29,8465.13,249.8,280,316.93,6.64
2016-09-30,8473.84,249.2,275.4,318.59,6.68
2016-10-03,8421.54,252.8,271.5,323.41,6.63
2016-10-04,8486.92,253.2,271.7,324.52,6.67
2016-10-05,8556.67,250.3,277.7,330.24,6.64
2016-10-06,8530.51,259,273.5,335.57,6.65
2016-10-07,8377.95,254.3,270.3,332.35,6.68
2016-10-10,8460.77,255.8,270.7,331.77,6.67
2016-10-11,8452.05,257,268.9,340.66,6.72
2016-10-12,8486.92,259.3,267.4,338.51,6.75
2016-10-13,8268.97,251,265.7,340.16,6.74
2016-10-14,8543.59,256.5,270.5,340.48,6.76
2016-10-17,8452.05,254.9,272.6,338.16,6.77
2016-10-18,8526.15,254,275.3,340.46,6.77
2016-10-19,8735.38,255.9,276.3,349.65,6.78
2016-10-20,8874.87,258.4,278.2,340.91,6.78
2016-10-21,8935.9,257.5,283.6,345.81,6.83
2016-10-24,9031.79,265,282.1,342.77,6.83
2016-10-25,8935.9,259.5,276.9,338.34,6.84
2016-10-26,9084.1,255,275,331.92,6.81
2016-10-27,9057.95,250.6,279.3,338.36,6.81
2016-10-28,9066.67,246.1,237.5,331.8,6.81
2016-10-31,9066.67,246.2,242.4,318.28,6.8
2016-11-01,8822.56,241.3,241.2,314.83,6.75
2016-11-02,8190.51,237,237.9,303.88,6.71
2016-11-03,8238.46,240,236.8,300.34,6.73
2016-11-04,8221.02,239,229.3,295.62,6.71
2016-11-07,8500,242.4,230.1,301.89,6.73
2016-11-08,8312.56,241.8,225.3,303.12,6.74
2016-11-09,7946.41,268.5,234.5,305.18,6.75
2016-11-10,8029.23,278.4,230.9,304.76,6.83
2016-11-11,7663.08,278.5,228.5,296.15,6.83
2016-11-14,7820,292.1,228.7,298.96,6.91
2016-11-15,7889.74,291.9,231.6,317.09,6.91
2016-11-16,7859.23,289.5,230.8,316.82,6.95
2016-11-17,7820,291,229.8,315.05,6.94
2016-11-18,7872.31,285,229.2,319.81,7
2016-11-21,7859.23,284,227.3,332.32,7
2016-11-22,8024.87,292,224,336.85,7.01
2016-11-23,8064.1,295,220.7,327.85,7.02
2016-11-24,7920.26,294.5,221,325.524,7.05
2016-11-25,8046.67,291.4,225.5,328.08,7.02
2016-11-28,8029.23,289.2,229,320.8,7.03
2016-11-29,8155.64,289,230.1,318.57,7.03
2016-11-30,8116.41,287.8,238,345.68,7
2016-12-01,8661.28,288.9,235.9,357.62,7
2016-12-02,8639.49,284.8,237.6,361.43,6.99
2016-12-05,8805.13,285.8,239,359.54,6.95
2016-12-06,8744.1,284.8,239.9,353.07,6.93
2016-12-07,8822.56,284.8,243,345.55,6.93
2016-12-08,9214.87,288.2,243.8,351.42,6.91
2016-12-09,9232.31,290.5,253.9,362.8,7.04
2016-12-12,9084.1,288,250.8,370.17,7.02
2016-12-13,9450.25,286.7,251.6,371.43,7.01
2016-12-14,9807.69,293.9,248.2,356.36,6.99
2016-12-15,10069.23,296.8,254.4,363.22,7.14
2016-12-16,10043.08,294.3,255.3,369.81,7.12
2016-12-19,9851.28,290.7,254.5,371.86,7.13
2016-12-20,9982.05,290,254.8,374.58,7.17
2016-12-21,9903.59,294.6,253.5,366.97,7.13
2016-12-22,9964.61,291.6,254.3,370,7.12
2016-12-23,9938.46,290.4,255,370.14,7.12
2016-12-27,9886.15,294,254.8,375.99,7.12
2016-12-28,9894.87,292.7,255.2,386.09,7.15
2016-12-29,9955.9,294,256,382.6,7.11
2016-12-30,9825.13,293,254.7,379.09,7.05
2017-01-02,10165.13,299.4,259,380.394,7.1
2017-01-03,10252.31,314.3,258.6,374.82,7.16
2017-01-04,10121.54,307.1,256,379.37,7.12
2017-01-05,10391.79,309.1,259.2,380.66,7.08
2017-01-06,10609.74,309.1,257,378.98,7.02
2017-01-09,10444.1,306.1,256.1,367.24,7.07
2017-01-10,10147.69,320.6,254,357.52,7.04
2017-01-11,10348.2,326.6,255.3,369.39,7.08
2017-01-12,10435.38,317.4,245.1,369.03,6.96
2017-01-13,10444.1,321.3,250.3,365.16,6.97
2017-01-16,10339.49,321.9,252.2,363.07,7.02
2017-01-17,10409.23,312.9,249.9,365.07,6.96
2017-01-18,9964.61,311.7,250.5,356.46,6.97
2017-01-19,10130.25,315.6,250.5,358.21,6.97
2017-01-20,10086.67,316.9,248.8,365.99,6.99
2017-01-23,10034.36,319,243.8,366.22,6.94
2017-01-24,10008.2,318,240,362.4,6.92
2017-01-25,10339.49,326.8,242.4,360.93,6.92
2017-01-26,10313.33,323.3,245.7,370.03,6.95
2017-01-27,10130.25,329.8,248.6,370.28,6.96
2017-01-30,10077.95,321.4,248,368.24,7
2017-01-31,10016.92,319.8,247.4,364.78,6.92
2017-02-01,10234.87,325,249.5,371.51,6.89
2017-02-02,9929.74,327,231.3,368.52,6.88
2017-02-03,10034.36,325,232.4,372.61,6.92
2017-02-06,10130.25,320.9,232.5,368.04,6.94
2017-02-07,10147.69,321.4,233.5,363.51,6.97
2017-02-08,9642.05,314.6,233,365.06,6.97
2017-02-09,10043.08,340.5,240.2,368.47,6.95
2017-02-10,10409.23,353,241.4,376.58,6.99
2017-02-13,10566.15,356.1,241.7,370.5,7
2017-02-14,10548.72,354.9,241.7,372.46,7
2017-02-15,10635.9,353.6,241.7,374.09,7.04
2017-02-16,10670.77,353,246.4,372.75,6.98
2017-02-17,10435.38,349.4,247,372.79,6.98
2017-02-20,10435.38,349.5,246,374.74,7
