"Date","Genmab","FLSmidth","Lundbeck","WilliamDemant","OilPrice","USD","NOK"
2010-01-04,92,389,95.05,78,421.6,5.17,0.9
2010-01-05,89.6,384.5,96.5,77,421.18,5.15,0.91
2010-01-06,88.75,374.9,96.55,76.34,430.99,5.19,0.91
2010-01-07,88,376,98.5,77,429.69,5.2,0.91
2010-01-08,89,375.9,99,78.02,431.35,5.21,0.91
2010-01-11,89.9,375,104,78.24,422.76,5.12,0.91
2010-01-12,89.6,368,103.2,76.44,415.11,5.14,0.91
2010-01-13,89.4,370,100,77.1,407,5.11,0.91
2010-01-14,91.25,379,102,77.28,407.56,5.14,0.91
2010-01-15,97.5,375,102,77.4,403.63,5.18,0.91
2010-01-18,104,372,103,77.8,407.635,5.18,0.91
2010-01-19,99.75,375,102,77.78,411.64,5.21,0.91
2010-01-20,99.05,370.5,103.3,77.4,407.71,5.27,0.92
2010-01-21,96,360,100,77.2,401.35,5.29,0.91
2010-01-22,99,350,99.9,77.18,391.11,5.27,0.91
2010-01-25,102.5,349,100.8,77.36,394.06,5.26,0.91
2010-01-26,100.6,342,102,78.64,394.69,5.29,0.9
2010-01-27,99,337,102.3,81.24,389.6,5.29,0.91
2010-01-28,98,343,101.9,84,391.51,5.32,0.91
2010-01-29,97.95,346.6,100.5,84.14,388.31,5.33,0.91
2010-02-01,96.5,344.8,100.9,83.9,398.2,5.35,0.91
2010-02-02,95,351,101.2,83.6,412.47,5.34,0.91
2010-02-03,99,351.5,101,82.7,409.73,5.32,0.91
2010-02-04,98.65,337.5,100.2,83.1,393.17,5.38,0.91
2010-02-05,97.5,333.9,97.25,81.4,386.9,5.44,0.91
2010-02-08,93.85,320.8,96.8,79.4,391.24,5.44,0.91
2010-02-09,93.95,326,97.4,80.44,398.81,5.41,0.91
2010-02-10,92.75,317.8,96.05,78.22,403.56,5.42,0.92
2010-02-11,91.45,318.1,96.4,78.9,408.3,5.43,0.92
2010-02-12,90.75,310.9,97,78,406.51,5.49,0.92
2010-02-15,91,319.2,96.25,78.8,413.145,5.47,0.92
2010-02-16,92.45,337.7,98.2,79.2,419.78,5.45,0.92
2010-02-17,95.35,343.4,98,78.92,419.03,5.42,0.93
2010-02-18,95.9,346,98.25,79.2,433.25,5.49,0.92
2010-02-19,94.65,345.8,99,79.38,439.17,5.51,0.92
2010-02-22,93.5,346.5,99,79.2,437.24,5.46,0.93
2010-02-23,90.65,339.5,98.75,78.32,430.97,5.48,0.93
2010-02-24,91.3,338.5,98.8,78,438.15,5.49,0.93
2010-02-25,90.05,342.7,96.8,77.32,430.32,5.52,0.93
2010-02-26,91.75,348,96.5,78,437.24,5.48,0.93
2010-03-01,91.7,360,95,80.2,433.13,5.5,0.92
2010-03-02,92.2,365.8,96.1,80.84,437.38,5.49,0.92
2010-03-03,90.55,364.9,96,81.98,441.41,5.46,0.92
2010-03-04,90.85,356.9,97.85,81.62,436.75,5.45,0.92
2010-03-05,92.35,364.1,97.45,82.82,446.57,5.48,0.92
2010-03-08,73.5,363.3,98.05,81.9,445.85,5.45,0.92
2010-03-09,71.5,365,96.8,81,447.37,5.49,0.93
2010-03-10,72.05,375,96.85,81.52,448.71,5.47,0.93
2010-03-11,72.2,380,98.75,79.6,447.31,5.45,0.93
2010-03-12,71.85,378.8,99,74.36,439.28,5.41,0.93
2010-03-15,72.2,376.5,99.5,73.6,433.24,5.43,0.93
2010-03-16,71.85,385,99.55,73.98,443.26,5.42,0.93
2010-03-17,71.5,389,100.4,73.8,448.57,5.41,0.93
2010-03-18,71.2,385.9,99.55,77.1,447.53,5.45,0.93
2010-03-19,71.75,378.4,100,76.78,442.56,5.49,0.93
2010-03-22,71.75,380,99.65,76.42,448.82,5.52,0.92
2010-03-23,72,388,102.5,75.46,449.54,5.5,0.93
2010-03-24,72.55,386.7,103.1,74.14,447.88,5.58,0.93
2010-03-25,71.9,388.6,102.8,75.84,447.14,5.57,0.92
2010-03-26,71.15,386,102.8,77.16,444.45,5.57,0.92
2010-03-29,70.15,384,103.8,77.8,452.56,5.52,0.92
2010-03-30,68.5,382.2,104.2,78,453.53,5.52,0.93
2010-03-31,69.35,382.4,103.9,78,460.91,5.52,0.93
2010-04-06,70.25,392.6,103.1,76.64,480.9,5.56,0.93
2010-04-07,70.5,393.5,103.5,76.62,477.85,5.58,0.93
2010-04-08,69.05,392,102.8,76.9,476.82,5.6,0.94
2010-04-09,68.8,407.2,102.6,76.8,470.47,5.56,0.94
2010-04-12,68.5,417,103.2,76.72,460.6,5.48,0.93
2010-04-13,67.8,429.3,102.8,75.92,459.22,5.48,0.93
2010-04-14,67.65,434,102.5,76.02,468.07,5.47,0.93
2010-04-15,65.9,434.3,103,76.8,468.47,5.5,0.94
2010-04-16,67.35,430,101.2,79.2,456.22,5.5,0.94
2010-04-19,66.8,417.7,99.85,78.8,451.7,5.54,0.93
2010-04-20,69,421.6,100,81.48,457.93,5.52,0.94
2010-04-22,67.75,416.5,96.6,79.12,462.45,5.58,0.94
2010-04-23,66.9,424.4,97.5,79.98,471.54,5.59,0.94
2010-04-26,66.75,432.6,96.9,79.92,470.4,5.59,0.95
2010-04-27,65.75,428.6,95.3,78.88,461.59,5.6,0.95
2010-04-28,63,416.6,94.3,77.26,467.61,5.62,0.95
2010-04-29,61.7,425.7,92.1,76.74,478.15,5.61,0.95
2010-05-03,61.35,427.9,93.5,75.86,484.57,5.62,0.95
2010-05-04,58.7,402,94.7,76.68,470.43,5.69,0.95
2010-05-05,57,385,94.15,74.3,460.7,5.76,0.95
2010-05-06,52.45,376.1,92.4,74.22,451.36,5.85,0.96
2010-05-07,46.5,366.1,88.4,71.68,438.58,5.84,0.94
2010-05-10,54.45,396,92.2,74.44,441.21,5.74,0.95
2010-05-11,52.45,387.5,91.5,74.14,447.62,5.86,0.95
2010-05-12,50.05,402,93.5,76,443.78,5.87,0.96
2010-05-14,50.05,395,93.5,76,433.015,5.95,0.96
2010-05-17,47.23,396.4,90.75,78.6,422.25,6.03,0.96
2010-05-18,50.5,404.2,90.8,78.8,415.36,5.99,0.96
2010-05-19,50,386.9,88.65,80.68,423.94,6.06,0.95
2010-05-20,48.3,371.3,87.6,79.5,411.99,6.03,0.93
2010-05-21,47.47,371.4,86.7,79,405.15,5.96,0.91
2010-05-25,45.39,352.9,84.75,78.52,394.33,6.09,0.92
2010-05-26,46.91,368.3,85.5,82.8,432.31,6.04,0.93
2010-05-27,47.5,380,87.95,86.16,452.63,6.07,0.93
2010-05-28,48.07,379.1,88.95,84.56,444.64,6.01,0.93
2010-05-31,47.93,380,89.85,86.16,444.795,6.04,0.94
2010-06-01,47.39,376.5,87.5,85.62,444.95,6.12,0.94
2010-06-02,46.74,378,88.05,85.7,443.81,6.09,0.94
2010-06-03,47.89,388.3,89.5,87.36,452.62,6.07,0.95
2010-06-04,47.19,380,89.5,88.64,440.65,6.17,0.95
2010-06-07,46.63,373.1,88.55,89.26,444.99,6.22,0.94
2010-06-08,45.49,382.2,86.1,91.36,447.71,6.23,0.93
2010-06-09,43.93,400,87,91.54,460.69,6.19,0.94
2010-06-10,43.26,407,88.15,91.38,466.16,6.18,0.95
2010-06-11,43.71,413.5,87.8,90.38,453.26,6.13,0.95
2010-06-14,58.15,427.8,88.3,92.06,455.33,6.07,0.95
2010-06-15,57.4,430.1,88.25,93.86,466.23,6.07,0.95
2010-06-16,53.85,427.4,88.5,92.02,470.57,6.06,0.94
2010-06-17,51.3,426.2,89.5,91.7,462.22,6.02,0.95
2010-06-18,61,425,88.4,91.52,464.11,6.01,0.95
2010-06-21,58.9,431.9,88.4,90.46,467.39,6,0.95
2010-06-22,58.25,429.8,87.95,91.08,468.39,6.07,0.94
2010-06-23,58,420.1,87.5,90.4,460.42,6.07,0.94
2010-06-24,54.6,409.9,86.95,88.88,461.05,6.07,0.93
2010-06-25,51.65,405.5,86.3,88.2,474.98,6.05,0.93
2010-06-28,49.87,410,85.65,88.7,472.15,6.03,0.94
2010-06-29,45.88,398.6,83.1,86,463.66,6.11,0.94
2010-06-30,43.45,396.5,83.3,89.5,458.85,6.07,0.93
2010-07-01,40.91,378.8,82.8,89.3,440.77,6.04,0.93
2010-07-02,59.65,384.6,83.85,90.56,427.82,5.94,0.92
2010-07-05,59.6,386.3,83.5,92.78,427.1,5.95,0.92
2010-07-06,59.9,403,85.3,94.86,426.38,5.93,0.92
2010-07-07,62.4,400,86.35,94.68,439.18,5.93,0.92
2010-07-08,64.6,402,86.25,92.8,444.32,5.89,0.92
2010-07-09,63.7,404.6,86.1,92.52,448.84,5.9,0.93
2010-07-12,61.25,402.4,87.05,93.22,444.33,5.93,0.93
2010-07-13,61.95,408,87,93.56,457.69,5.93,0.94
2010-07-14,61.15,411.2,87.05,93.2,451.71,5.86,0.94
2010-07-15,60.6,403.8,88,92.9,445.28,5.81,0.94
2010-07-16,59.15,395,87.05,92.88,435.38,5.73,0.93
2010-07-19,57.8,387.5,87,92.26,440.2,5.75,0.92
2010-07-20,60.1,384.8,85.55,87.5,448.6,5.8,0.92
2010-07-21,59.5,391.7,85.95,88.34,443.44,5.81,0.93
2010-07-22,60.35,401.9,86.9,85.44,458.19,5.8,0.93
2010-07-23,59,402.9,85.6,83.02,454.62,5.78,0.94
2010-07-26,60,397.8,85.25,82.68,454.91,5.76,0.93
2010-07-27,59.55,403,86.45,85.36,442.96,5.72,0.93
2010-07-28,60,403.5,87.1,86.44,442,5.74,0.93
2010-07-29,60.3,412.3,86.75,86.44,446.36,5.7,0.93
2010-07-30,61,407.3,87,83.8,450.96,5.72,0.94
2010-08-02,62.45,423,86.65,84.72,463.07,5.7,0.95
2010-08-03,62.1,420.2,88.7,85.4,465.01,5.64,0.95
2010-08-04,62.6,419,90.05,83.4,465.44,5.64,0.94
2010-08-05,62.65,423.4,89.9,83.2,463.45,5.65,0.95
2010-08-06,62,418.9,89.45,82.6,456.22,5.66,0.95
2010-08-09,63.05,428,90.8,84.24,457.97,5.62,0.94
2010-08-10,65.95,418.4,89.35,85.18,455.19,5.67,0.94
2010-08-11,65,404.7,89.3,83.9,446.99,5.72,0.94
2010-08-12,65.5,398.8,89.15,84.44,440.87,5.83,0.94
2010-08-13,65.5,396.5,89,84.5,438.85,5.82,0.94
2010-08-16,67.2,397.8,89.25,84.64,436.82,5.81,0.94
2010-08-17,67.15,407,89.65,84.84,438.84,5.79,0.94
2010-08-18,61.3,397,90.15,83.96,436.05,5.78,0.94
2010-08-19,60,376.5,91.1,84.06,432.15,5.8,0.94
2010-08-20,57.45,360,90.1,82.14,430.53,5.86,0.94
2010-08-23,56.6,358.5,90.55,82.5,426.36,5.86,0.94
2010-08-24,54,338.1,89,80.58,420.78,5.91,0.94
2010-08-25,51.3,332.5,89.05,80.74,425.54,5.9,0.93
2010-08-26,53.7,350.1,88.4,80.36,430.4,5.87,0.93
2010-08-27,57,345.2,88.4,78.8,440.39,5.86,0.93
2010-08-30,56.5,347.4,88.55,79.62,437.95,5.86,0.93
2010-08-31,55.65,347,89.25,79.72,422.32,5.87,0.93
2010-09-01,59,362,89.85,81.42,430.22,5.82,0.94
2010-09-02,56.85,360.8,89.5,81.5,435.54,5.81,0.94
2010-09-03,57,371.5,90.6,82.76,432.28,5.8,0.94
2010-09-06,57,371.2,91.35,84,432.23,5.78,0.94
2010-09-07,57.3,368.5,90.85,84.08,432.18,5.84,0.94
2010-09-08,58.25,371.5,92.25,83.76,437.76,5.86,0.94
2010-09-09,61,375.2,94.65,84.44,434.82,5.86,0.95
2010-09-10,62.3,374.8,95,85.84,447,5.85,0.95
2010-09-13,65.25,382.6,95.15,86.5,448.91,5.82,0.95
2010-09-14,63.2,382.2,95,86.08,444.91,5.79,0.95
2010-09-15,62.5,378.6,94.75,86.2,435.28,5.73,0.94
2010-09-16,60.05,371.3,94.8,85.08,424.64,5.69,0.94
2010-09-17,60.75,371.4,94.4,84.16,419.84,5.7,0.93
2010-09-20,61.45,376.9,95,83.76,426.14,5.7,0.94
2010-09-21,63.5,381.1,95.25,83.22,414.23,5.68,0.94
2010-09-22,63,387.5,95.8,82.08,406.83,5.57,0.94
2010-09-23,62,387.6,96.35,81.82,410.42,5.59,0.94
2010-09-24,61.8,396,96.8,82.82,414.58,5.56,0.94
2010-09-27,62.6,394.5,96.2,81.56,422.96,5.53,0.94
2010-09-28,62.15,396,96.85,80.94,421.57,5.54,0.94
2010-09-29,61.75,395,97.65,80.12,426.21,5.47,0.94
2010-09-30,61.6,399.4,96.55,80.68,436.53,5.46,0.94
2010-10-01,60.95,388.9,95.7,80.5,442.87,5.43,0.93
2010-10-04,60.55,375.9,96.2,80.3,442.9,5.44,0.93
2010-10-05,61.3,381.3,96.7,80.74,448.1,5.41,0.93
2010-10-06,60.85,384,97,82,447.68,5.38,0.93
2010-10-07,61.95,378.7,98,82.6,434.13,5.34,0.92
2010-10-08,61.45,377.6,98.9,82.9,444.23,5.37,0.92
2010-10-11,61.8,388.4,99.6,83,439.78,5.35,0.92
2010-10-12,62.75,386.4,100.1,83,440.26,5.39,0.92
2010-10-13,67,392.7,103.7,83.58,443.55,5.34,0.92
2010-10-14,67.5,394,104.7,85.1,437.4,5.29,0.92
2010-10-15,71.45,396,105.4,83,429.9,5.29,0.92
2010-10-18,73.5,395.4,104.2,82.66,445.76,5.37,0.92
2010-10-19,71.15,398.6,107.2,83.48,428.16,5.38,0.91
2010-10-20,70.7,401.4,107.5,81.98,440.83,5.38,0.91
2010-10-21,68.8,414.8,107.3,83,425.86,5.32,0.92
2010-10-22,69,415.8,106.5,82.04,434.33,5.35,0.92
2010-10-25,71,418.2,107,81.84,435.85,5.32,0.92
2010-10-26,70.85,417,107.1,81.24,442.79,5.36,0.92
2010-10-27,70.65,407.9,106.9,79.86,442.55,5.4,0.92
2010-10-28,70.9,400,106.9,79.86,442.43,5.38,0.92
2010-10-29,71.1,396,107,80.34,438.27,5.38,0.91
2010-11-01,70.5,405.6,108.5,80.6,444.12,5.35,0.92
2010-11-02,70.1,399,107.8,80.6,446.33,5.32,0.91
2010-11-03,68.2,398.4,103.3,79.02,449.27,5.32,0.91
2010-11-04,67.2,416,102.1,80.18,452.65,5.23,0.91
2010-11-05,67,414,103.6,79.7,459.63,5.29,0.92
2010-11-08,66.5,416.1,103.9,80.8,466.32,5.36,0.92
2010-11-09,68.2,430.4,104.8,81.06,465.28,5.35,0.92
2010-11-10,66.8,435,105.9,80.78,475.08,5.41,0.92
2010-11-11,65.65,431,105.3,81.6,477.53,5.44,0.92
2010-11-12,66.3,427,105.5,82.78,461.52,5.44,0.92
2010-11-15,66.75,441,106.2,82.76,464.34,5.47,0.92
2010-11-16,67.1,423.5,105.5,79.5,450.89,5.48,0.91
2010-11-17,67.5,416,106,81.2,444.78,5.53,0.91
2010-11-18,68.5,464.5,108,81.2,447.29,5.46,0.91
2010-11-19,67.45,470.6,108.3,81.54,445.17,5.45,0.91
2010-11-22,68.2,491.6,107.8,81.56,443.85,5.46,0.91
2010-11-23,67.25,487,106.7,80.06,446.29,5.52,0.91
2010-11-24,68.15,486,106.2,80.4,465.04,5.59,0.92
2010-11-25,68,481.5,107.9,80.14,468.88,5.6,0.92
2010-11-26,67,485.9,106.4,82.3,472.72,5.64,0.91
2010-11-29,65.55,481.6,101.4,80.12,486.12,5.67,0.92
2010-11-30,64.7,472,99.45,80,482.34,5.73,0.92
2010-12-01,64.95,491.5,101.7,80.2,492.97,5.68,0.92
2010-12-02,66.45,511.5,104,83.4,498.39,5.66,0.92
2010-12-03,66.6,516.5,102.1,83.64,501.77,5.63,0.93
2010-12-06,66.2,520,102.8,84.4,501.3,5.61,0.93
2010-12-07,65.35,533.5,101.9,83.72,494.63,5.58,0.94
2010-12-08,67.05,521,104.8,84.14,498.66,5.65,0.94
2010-12-09,66.6,519,104.4,83.24,498.48,5.64,0.94
2010-12-10,66.4,525,104.7,83.2,494.26,5.63,0.94
2010-12-13,66.35,543,104.5,83.12,497.94,5.62,0.94
2010-12-14,66.3,548,104.3,83.68,490.05,5.55,0.94
2010-12-15,65.8,536,104.2,83.28,494.5,5.58,0.95
2010-12-16,65.5,532,104.1,82.46,493.63,5.63,0.94
2010-12-17,65.85,542,104.8,82.82,494.52,5.62,0.94
2010-12-20,67.95,543.5,104.9,82.1,502.51,5.67,0.95
2010-12-21,67.35,536.5,103.7,82.92,505.78,5.66,0.95
2010-12-22,65.7,527,103,83.04,510.54,5.68,0.95
2010-12-23,66.5,528.5,103.4,83.38,518.24,5.7,0.95
2010-12-27,66.1,527,104.4,83.38,516.27,5.67,0.95
2010-12-28,65.65,528.5,106.5,84.7,516.81,5.65,0.95
2010-12-29,65.25,528,107.5,83.82,517.04,5.67,0.95
2010-12-30,65.5,532,106,82.4,504.36,5.61,0.95
2011-01-03,65.45,543,112.9,82.5,511.41,5.58,0.96
2011-01-04,66,543,110.5,84.18,496.43,5.55,0.95
2011-01-05,65.75,529,111.5,83.72,509.33,5.64,0.96
2011-01-06,65.5,525,113.9,86.28,503.02,5.69,0.96
2011-01-07,65.15,504,113.3,90,506.24,5.75,0.96
2011-01-10,64.95,508,111.5,89.28,515.22,5.77,0.97
2011-01-11,65.6,512.5,112.8,89.64,524.23,5.75,0.96
2011-01-12,65.15,511.5,114,92.6,527.44,5.74,0.97
2011-01-13,65.5,493.5,112.9,90.46,515.84,5.64,0.96
2011-01-14,63.6,501,113.2,90.9,510.81,5.58,0.95
2011-01-17,63.6,493.8,114.5,90.22,510.01,5.6,0.96
2011-01-18,63.8,496,116.5,91.18,509.21,5.57,0.95
2011-01-19,64.6,487.4,113.5,91,501.22,5.52,0.95
2011-01-20,63.95,479.4,113.4,89.34,489.85,5.53,0.95
2011-01-21,63.2,481,112,89.08,486.3,5.51,0.94
2011-01-24,62.2,483.2,112.5,88.2,476.37,5.49,0.95
2011-01-25,63.15,473.9,111.5,86.34,466.44,5.48,0.95
2011-01-26,63.95,485.4,113.2,86.74,469.28,5.45,0.95
2011-01-27,63.95,497.4,112.7,88.32,458.94,5.43,0.94
2011-01-28,63.5,485.3,113,88.4,479.26,5.44,0.94
2011-01-31,63.2,467.8,113,87.2,495.38,5.44,0.94
2011-02-01,62.55,481.8,112.8,88.02,485.28,5.42,0.95
2011-02-02,62.4,460.3,112.8,87.4,484.89,5.4,0.95
2011-02-03,62.5,465,111.6,88.3,485.04,5.42,0.95
2011-02-04,62.25,474,112.2,87.2,480.53,5.47,0.95
2011-02-07,62.3,475.9,112.5,88.54,474.68,5.5,0.95
2011-02-08,62.05,485.9,116,89.34,469.37,5.47,0.95
2011-02-09,61,494,117.8,90.52,467.62,5.46,0.95
2011-02-10,58.6,490.4,114.5,90.4,468.27,5.48,0.94
2011-02-11,58.4,489.8,114.3,90.4,465.29,5.51,0.94
2011-02-14,58.3,498.2,115.7,91.12,464.16,5.55,0.95
2011-02-15,57.1,484.6,115.5,90.94,458.83,5.52,0.95
2011-02-16,56.65,476,117.7,90.96,462.5,5.52,0.95
2011-02-17,56,481.8,116,90.3,467.62,5.5,0.95
2011-02-18,57.1,476,116.7,92.4,465.16,5.47,0.96
2011-02-21,56,470.5,117.5,91.4,485.285,5.45,0.96
2011-02-22,57.2,462.6,117,90.52,505.41,5.46,0.96
2011-02-23,57,463.2,117.1,89.58,521.44,5.43,0.96
2011-02-24,56.25,455.9,115.7,88.64,518.68,5.41,0.97
2011-02-25,56.2,477,121.5,90.46,522.88,5.42,0.96
2011-02-28,57.1,475,123.5,91.7,523.36,5.39,0.97
2011-03-01,51,469,123,93.1,537.31,5.39,0.97
2011-03-02,49.89,465.8,124.2,92.64,552.19,5.4,0.97
2011-03-03,48.5,472,125,91.22,548.71,5.38,0.97
2011-03-04,49.6,472.5,125.6,90.12,557.47,5.34,0.96
2011-03-07,52.05,471.3,124.8,89.44,560.14,5.32,0.96
2011-03-08,52.65,470,125.3,91.22,563.75,5.37,0.96
2011-03-09,53.7,469.6,127.4,87.68,558.98,5.35,0.96
2011-03-10,52.7,460,125.5,89.06,554.52,5.4,0.96
2011-03-11,52,452.6,124.3,88.1,547.68,5.42,0.96
2011-03-14,50.3,443.6,122.2,85.2,541.15,5.35,0.95
2011-03-15,48.63,434,119.1,83.26,522.34,5.37,0.94
2011-03-16,49.87,432.9,116.5,80.58,523.88,5.35,0.95
2011-03-17,49.02,432.9,118.5,83.9,540.43,5.33,0.94
2011-03-18,50.3,454.3,120.6,83.9,533.32,5.28,0.95
2011-03-21,50.05,473.2,121.9,83.3,537.77,5.25,0.95
2011-03-22,49.58,464.2,122.3,82.4,548.52,5.25,0.94
2011-03-23,50.45,453.3,121.2,83.04,555.02,5.28,0.94
2011-03-24,49.12,440.5,122.2,83.78,554.43,5.28,0.95
2011-03-25,50.1,451.5,120.9,84.9,554.21,5.28,0.95
2011-03-28,53.5,442.9,120,84.98,550.27,5.31,0.95
2011-03-29,58.5,452.1,121.9,85.14,553.18,5.3,0.94
2011-03-30,57,453.1,124.1,92.48,549.37,5.29,0.95
2011-03-31,56,448.2,122,91.12,557.35,5.25,0.95
2011-04-01,55.1,449,121.2,92.92,567.1,5.27,0.96
2011-04-04,56,452,122.5,93.3,566.26,5.24,0.95
2011-04-05,56.3,450.4,121,92.88,567.59,5.26,0.96
2011-04-06,55.85,450.6,119.7,93.44,565.16,5.21,0.96
2011-04-07,55.5,443.7,121.3,93.6,573.37,5.22,0.95
2011-04-08,56.5,446.9,122.5,92.82,581.37,5.18,0.96
2011-04-11,58,448,121.8,92.4,565.74,5.17,0.95
2011-04-12,55.85,440,123.2,92.16,545.08,5.15,0.95
2011-04-13,55.5,437.1,125.3,91,548.58,5.15,0.95
2011-04-14,55.05,432,124.7,91.88,557.96,5.18,0.95
2011-04-15,54.6,428.6,125.6,93.42,563.46,5.16,0.96
2011-04-18,54.75,419.1,126.5,92.98,557.48,5.22,0.96
2011-04-19,54.6,426,125.2,95.6,558.88,5.21,0.96
2011-04-20,54.6,444.5,126.4,94.68,569.48,5.14,0.96
2011-04-26,54.1,450,126.2,93.2,569.92,5.1,0.96
2011-04-27,54.15,448.7,126.5,92.8,570.87,5.08,0.96
2011-04-28,54.4,455.7,123,92.88,566.49,5.04,0.96
2011-04-29,54.4,454,120.9,93.88,569.06,5.02,0.96
2011-05-02,54.85,450.5,124.8,94.5,568.11,5.03,0.96
2011-05-03,55.05,444.3,126.4,92.58,558,5.05,0.96
2011-05-04,55.1,437,126,90.82,545.1,5.01,0.95
2011-05-05,54.9,437,126.5,89.98,502.84,5.03,0.94
2011-05-06,55,447.2,128.2,92.7,498.14,5.14,0.94
2011-05-09,54.2,447,129.1,93.2,519.62,5.18,0.95
2011-05-10,54.1,452.9,129.3,94.4,536.91,5.19,0.96
2011-05-11,54.05,443.4,130.6,94.1,508.31,5.19,0.96
2011-05-12,53.05,444.7,133.9,91.4,519.09,5.27,0.96
2011-05-13,53,443,135.6,93.74,517.99,5.22,0.95
2011-05-16,53.6,442,132.4,94.42,510.92,5.27,0.95
2011-05-17,53.35,433,131,95.18,507.25,5.26,0.94
2011-05-18,52.9,428.3,131,96,521.65,5.24,0.94
2011-05-19,52.55,433.2,130.7,96.16,512.29,5.23,0.95
2011-05-23,51.25,418.3,132.2,95.26,516.18,5.32,0.95
2011-05-24,50.15,422.3,131.8,95.64,524.65,5.29,0.95
2011-05-25,49.7,420.5,133,97.4,534.15,5.3,0.95
2011-05-26,48,414.1,133.9,98.4,527.26,5.26,0.96
2011-05-27,48,423.9,134,98.4,525.72,5.23,0.96
2011-05-30,47.85,426.4,131.8,98,529.015,5.22,0.96
2011-05-31,47.7,429.3,133.2,98,532.31,5.18,0.96
2011-06-01,47.4,428.4,133.9,97.76,518.97,5.17,0.96
2011-06-06,46.6,419.4,133.1,97.56,506.05,5.11,0.95
2011-06-07,47.6,431.5,133.3,96.34,504.76,5.09,0.95
2011-06-08,45.9,415.2,133.1,95.28,514.41,5.1,0.95
2011-06-09,46,432,131.9,95.7,520.28,5.1,0.95
2011-06-10,43.91,422,130.5,94.68,511.23,5.15,0.95
2011-06-14,44.1,429.5,130,95.02,513.02,5.16,0.96
2011-06-15,44.2,420,127.8,93.08,494.93,5.22,0.95
2011-06-16,42.6,411.9,128,90.42,502.7,5.29,0.95
2011-06-17,41.91,410.6,129.4,89.94,486.23,5.23,0.95
2011-06-20,41.53,399.7,128.3,88.94,488.54,5.24,0.94
2011-06-21,40.81,409.5,130.1,89.76,486.25,5.19,0.94
2011-06-22,40.41,407.9,130,90.9,491.94,5.18,0.95
2011-06-23,38.25,398,127.6,90.2,475.98,5.25,0.96
2011-06-24,34,402.7,127.5,89.72,476.74,5.25,0.96
2011-06-27,36.07,397.7,128.3,89.58,475.94,5.25,0.96
2011-06-28,40.5,401.8,127.8,89.52,485.89,5.23,0.96
2011-06-29,40.28,423.2,130.9,90.92,490.47,5.17,0.96
2011-06-30,40,436.8,135.3,92.84,491.81,5.16,0.96
2011-07-01,40.49,444,135.7,92.92,488.11,5.15,0.96
2011-07-04,42.95,448.7,135.8,92.72,494.015,5.14,0.96
2011-07-05,43.8,443.3,135.7,92.4,499.92,5.16,0.96
2011-07-06,41.84,443.1,139.6,92.84,503.6,5.21,0.96
2011-07-07,41.48,448.4,139.7,94,516.74,5.24,0.96
2011-07-08,41.05,442.5,137.4,93.32,503.81,5.24,0.96
2011-07-11,40.1,428.8,135,92.08,504.94,5.31,0.96
2011-07-12,39.59,425,134.1,91.7,519.84,5.34,0.96
2011-07-13,40.22,434.7,133.3,92.4,519.5,5.3,0.95
2011-07-14,39.8,427,134.6,91.74,502.75,5.25,0.95
2011-07-15,40.87,420,135.6,91.32,512.58,5.27,0.95
2011-07-18,40.14,407,133,90.08,509.36,5.31,0.95
2011-07-19,41.32,415.2,136,91.5,513.36,5.27,0.95
2011-07-20,43.27,421.3,136.9,91.32,514.84,5.25,0.96
2011-07-21,43.31,424.7,135.8,92.76,518.68,5.24,0.96
2011-07-22,43.3,429.5,135.7,92.98,515.5,5.18,0.96
2011-07-25,42.1,427,136,94,512.98,5.18,0.96
2011-07-26,42.5,425,136,93.34,513.03,5.15,0.96
2011-07-27,40.62,414.6,135,93.9,502.48,5.16,0.96
2011-07-28,40.5,409,132.2,92.12,509.26,5.22,0.96
2011-07-29,40.22,403,130.1,91,499.83,5.22,0.96
2011-08-01,40.11,396.4,131.1,92.3,490.89,5.17,0.97
2011-08-02,40.01,375.5,130.2,89.24,492.99,5.26,0.97
2011-08-03,39.7,374,131.5,86.78,478.55,5.21,0.97
2011-08-04,39,352.3,131.2,84.92,454.12,5.23,0.96
2011-08-05,36.94,348.6,128.1,83.96,457.25,5.26,0.96
2011-08-08,35.23,318.5,119.5,81.48,425.59,5.24,0.96
2011-08-09,45.75,319,116.7,83.08,414.18,5.22,0.95
2011-08-10,41.8,303.2,118.5,83,430.71,5.19,0.95
2011-08-11,41,310.3,121.5,85.12,450.31,5.27,0.95
2011-08-12,42.44,322,122.1,86.3,445.32,5.23,0.95
2011-08-15,42.24,328,128.2,87,457.5,5.21,0.95
2011-08-16,42.65,317,124.2,85,449.51,5.19,0.95
2011-08-17,42.51,322.7,126.1,83.6,450.69,5.15,0.96
2011-08-18,39.51,277.6,119.7,79.74,427.16,5.19,0.95
2011-08-19,38.06,268.5,120.4,77.94,426.31,5.18,0.95
2011-08-22,37.61,276.1,119.9,80.82,436.27,5.17,0.95
2011-08-23,38.18,279.6,119.2,81.74,439.66,5.15,0.95
2011-08-24,38.19,283.5,119.6,82.48,438.69,5.16,0.95
2011-08-25,37.84,281.8,116,83.48,439.77,5.16,0.96
2011-08-26,36.8,283.1,115.5,83,441.66,5.17,0.96
2011-08-29,38.2,297,116.5,84.44,448.84,5.14,0.96
2011-08-30,36.51,300.2,113,83.86,459.94,5.17,0.96
