"Date","Carlsberg","DSV","GN","JyskeBank","Tryg","OilPrice"
2018-06-29,751.6,515.6,290.8,350,149.8,473.88
2018-07-02,751.6,509.4,289.9,349,148.6,472.98
2018-07-03,751.2,511.8,290.5,351.2,150,473.86
2018-07-04,768.4,507,292.5,347.3,151.2,470.31
2018-07-05,769.8,506.4,294.3,344.9,150.9,464.83
2018-07-06,779.6,505.4,294.3,345.4,151.3,469.01
2018-07-09,777.8,508.4,294.5,348.4,152.8,467.41
2018-07-10,781.2,512.8,295,347.3,153.5,471.6
2018-07-11,779.6,502,286.7,347.9,154.6,447.63
2018-07-12,770.6,503,292.3,350.6,155,449.45
2018-07-13,775.6,513.2,288.7,347.8,153.8,454.83
2018-07-16,777.6,507,292.1,346.9,154.1,433.93
2018-07-17,782.6,510.8,298,347.3,156.8,433.15
2018-07-18,782.4,511.4,297.5,346.7,156.1,441.57
2018-07-19,787.6,514,302.7,349.2,155,446.53
2018-07-20,786,513.8,303,348.1,155,448.97
2018-07-23,783.4,512.4,301.4,350.4,155,431.82
2018-07-24,785,516.4,304,359.3,153.3,450.42
2018-07-25,784.8,517,305.8,360.4,152.9,453.39
2018-07-26,784.2,534.2,310.2,359.3,154,455.33
2018-07-27,784.8,532,309.1,360.1,155,440.01
2018-07-30,775.4,531,308.1,359.9,156.1,453.88
2018-07-31,768.2,534.4,304,360.7,155.9,443.59
2018-08-01,776,570,309.2,362,156.3,438.32
2018-08-02,776,569.2,311.5,357,155.7,442.27
2018-08-03,776.4,578.2,314.4,356.8,156.4,440.48
2018-08-06,774.6,575.4,316.5,350,156.4,445.52
2018-08-07,773,569.8,315.4,356.3,157.9,444.28
2018-08-08,761,575.6,308.8,356.7,157.3,430.39
2018-08-09,770.6,581,305,356.8,158.6,429.72
2018-08-10,770.2,579,305.1,354.8,157.6,439.94
2018-08-13,772.4,582.4,321.5,353.7,158.6,439.58
2018-08-14,772.6,578.4,323.5,345.7,158.5,438.15
2018-08-15,763.6,573.2,311,344.5,157.6,428.63
2018-08-16,790,586.6,320.3,345.4,158,429.21
2018-08-17,784,586.2,315.3,344.8,157.8,431.65
2018-08-20,794.6,592,306.4,349,157.4,434.33
2018-08-21,795.6,591,306.5,354.9,157.9,436.53
2018-08-22,796.6,588.6,329.4,335.6,157.1,435.67
2018-08-23,791.2,591.2,332.7,334.2,156,445.32
2018-08-24,787.6,593.2,331.9,332.6,156.5,448.72
2018-08-27,791,598.6,336,332.9,157.2,448.59
2018-08-28,792.6,594.4,335,332.5,157.8,436.49
2018-08-29,792,596.4,332.7,327.7,157.7,445.64
2018-08-30,788,600,334.2,326.6,156.7,448.03
2018-08-31,784,601.8,333.1,325.8,157.8,446.93
2018-09-03,783,604.8,340.4,327,157.2,448.486
2018-09-04,784,600.2,337.4,327.5,156.6,450.16
2018-09-05,774,600.4,330.3,328.5,155.9,442.19
2018-09-06,770.2,598,331,325.3,156.3,434.62
2018-09-07,774.2,600,332.6,324.8,156.1,434.89
2018-09-10,774.2,598.8,326.4,321.9,156.4,435.38
2018-09-11,759.2,599.4,328,316.7,155.8,446.57
2018-09-12,758.2,605.8,330,315.8,156.4,453.1
2018-09-13,760.2,599,329.5,314.2,157.1,440.38
2018-09-14,759.2,589.6,329.6,315,156.1,440.21
2018-09-17,757.2,592.4,323.2,316.8,156.8,440.11
2018-09-18,757,591.8,315.4,314.7,157,445.62
2018-09-19,753.8,588.2,315.7,316.5,158.3,454.47
2018-09-20,756.8,592,315.9,322.2,160.5,448.54
2018-09-21,770.8,583,320,320.3,160.6,449.14
2018-09-24,763.8,583.8,317.2,318.8,161.7,464.01
2018-09-25,773,589.8,320.6,321.4,160.2,464.92
2018-09-26,769,584,316.3,322.9,159.9,458.93
2018-09-27,770.4,584.4,315,318.1,160.4,459.89
2018-09-28,770.4,584,312.9,311.1,159.9,471.25
2018-10-01,766,589,315.2,310.5,158.1,484.18
2018-10-02,770,576.8,312.6,305,154.8,485.49
2018-10-03,774,578,309.7,302.8,155,493.32
2018-10-04,754.4,563.2,295.4,301.9,154.3,482.59
2018-10-05,751.2,561,297.3,299.2,153,481.4
2018-10-08,735.4,551,273,298.2,151.1,482.7
2018-10-09,734.8,566.6,270.3,294.3,152.1,488.91
2018-10-10,731.8,541,263.3,296.8,150.7,474.72
2018-10-11,723.6,541.8,265,289.5,154.7,457.42
2018-10-12,726.2,542.4,275.4,290.6,151.7,460.29
2018-10-15,724.2,533.2,268.4,290.1,151.6,462.82
2018-10-16,743.4,547.2,280.8,296.4,154.3,463.16
2018-10-17,735.2,547.6,273.7,298,155.1,450.53
2018-10-18,743.6,547.8,282.8,292.5,157.5,445.04
2018-10-19,748.2,540.4,281.1,292.7,157.1,449.84
2018-10-22,747,535.4,281.4,291.4,157.3,449.47
2018-10-23,730.4,509.6,273.9,286.1,153.7,432.17
2018-10-24,731.8,508.4,272.6,285.9,156.9,436
2018-10-25,717.2,507.8,270,288.6,155.3,439.52
2018-10-26,714,511.2,270.4,287.6,152.6,444.42
2018-10-29,721.8,526.6,274,293.7,154,439.25
2018-10-30,720.4,522.2,274.9,262,154.6,434.22
2018-10-31,726.6,529.6,279.7,269.3,159.2,430.56
2018-11-01,733.6,534,278.2,269.1,158.2,416.92
2018-11-02,732.2,541.2,281.5,280.1,157.5,412.45
2018-11-05,726.8,527.6,282.6,276.5,157.7,414.12
2018-11-06,733.2,537,279.6,278.5,161,405.73
2018-11-07,726.4,531.8,274.9,287.6,164.5,400.62
2018-11-08,726.2,524.4,281.4,286.2,165.7,396.42
2018-11-09,731.4,525.4,287.2,283,167.6,395.72
2018-11-12,729,522.2,281.7,278.8,166.7,396.33
2018-11-13,732.8,524.6,279.3,270.7,166.3,368.59
2018-11-14,732,521.8,266.6,271,165.7,370.99
2018-11-15,735,517.8,256.9,265.5,161.8,372.62
2018-11-16,734.2,515.4,263.6,264.7,161.3,371.51
2018-11-19,731.6,505.6,259.3,264.2,161.7,373.29
2018-11-20,721.6,502.6,245,255.6,157.9,348.86
2018-11-21,719.8,509.6,241.7,259.4,159.6,355.85
2018-11-22,718,506.6,245.3,260.8,158,350.974
2018-11-23,722.8,514.2,252,259.9,159.2,345.318
2018-11-26,729,524.6,238,267.2,160.7,337.9
2018-11-27,723.8,515.2,233.2,263.5,160.8,337.98
2018-11-28,720.6,506.2,227,262.5,160.9,331.02
2018-11-29,717.4,515.4,236.2,261.9,162.3,337.23
2018-11-30,730,504.4,230.3,258.6,164,333.59
2018-12-03,728.8,520,237.8,261.3,163.7,348.88
2018-12-04,735,517,239.3,256,166.5,348.05
2018-12-05,730,508.8,245.3,260.5,164.1,346
2018-12-06,712.4,498.9,243.8,251.5,161.5,338.89
2018-12-07,715.4,503,245.2,256.8,161.9,346.33
2018-12-10,711.2,492.7,250.6,249.5,161.3,333.64
2018-12-11,719,494.9,249.5,252.2,161,338.8
2018-12-12,722.8,499.7,254.9,253.9,163.3,335.77
2018-12-13,722.2,500.4,249.3,253,165,345.89
2018-12-14,719,491.9,250.1,252.1,165.5,339.11
2018-12-17,711.8,482.4,255,250.9,165.3,327.84
2018-12-18,708,479.8,256.1,248.4,162.1,302.72
2018-12-19,715.8,457.4,258.1,245.7,164.4,314.03
2018-12-20,713.2,439.5,239.6,236,163.7,297.62
2018-12-21,701,432.2,244.6,229.6,161.5,296.88
2018-12-27,685.4,430.2,241.7,229.1,161,291.94
2018-12-28,692.6,429.2,243.3,235.2,163.9,294.35
2019-01-02,699,441.5,255.6,234.5,164.8,303.4
2019-01-03,693.8,428.7,247,234.5,164.8,308.76
2019-01-04,710.2,444.9,260.7,244.7,164.5,312.79
2019-01-07,700,460.2,265.3,244.7,162.6,314.95
2019-01-08,697.4,476.9,276.1,243.5,163,323.58
2019-01-09,697,475.1,276.8,241.5,163.4,340.16
2019-01-10,703.2,474.2,277.6,245.7,164.6,339.26
2019-01-11,717.2,480.5,275.6,244.9,163,332.92
2019-01-14,711.2,475.9,270.6,245,160.3,327.47
2019-01-15,719,472.7,273.9,242.5,160.5,338.43
2019-01-16,722,500,281.4,246.4,164,341.33
2019-01-17,727.2,513,279.8,243.8,164.2,339.51
2019-01-18,738.4,510.6,279.5,243.8,166.6,350.92
2019-01-21,735,517.6,285.7,249.7,167.5,344.416
2019-01-22,729.6,516.6,291.4,249.6,170,345.85
2019-01-23,727.2,525.2,289.2,249.2,167.3,344.47
2019-01-24,735.2,529,286.9,250.1,169,348.51
2019-01-25,730.4,529,290.5,252.7,169.1,352.26
2019-01-28,730,527.4,290,248.5,167.7,338.61
2019-01-29,740.2,526.2,290,247.7,169.2,346.84
2019-01-30,736.8,532,282.7,249,168.5,353.88
2019-01-31,745.4,519.4,280.8,244.5,166.3,349.89
2019-02-01,755.4,533.6,278.7,250.3,168.6,359.83
2019-02-04,752.2,522.4,281.4,249.3,169.2,355.95
2019-02-05,750.8,527.6,291,251,171.1,350.87
2019-02-06,778.6,531.2,289.4,252.9,170.8,353.41
2019-02-07,782.2,523.8,289.6,252.4,171.4,346.57
2019-02-08,779.6,521,287,249.2,171.3,346.99
2019-02-11,788.8,530.6,293.4,250.1,170.6,346.03
2019-02-12,788.2,533.8,305.7,256.8,172,351.05
2019-02-13,787,517.8,305.8,255.4,172.8,355.37
2019-02-14,794.8,523.6,302,255.5,172.3,360.23
2019-02-15,797.4,535.6,299,259.9,172.8,368.29
2019-02-18,798.6,535.2,296.8,260.7,173.7,364.934
2019-02-19,789.4,535.2,285.9,254.5,173.8,370.78
2019-02-20,795,540,284.7,257.9,175.4,374.32
2019-02-21,799.8,546,280.3,255.3,176.7,374.28
2019-02-22,800.2,548,281.6,254.8,176.8,375.64
2019-02-25,802.6,548,283,255.6,178.1,363.51
2019-02-26,811.8,546.6,286.6,247.5,180.1,363.85
2019-02-27,793.2,545,324,251,179.2,372.99
2019-02-28,794.6,545.6,316.1,256.9,178.8,373.91
2019-03-01,804.4,549,313.1,255.2,178.8,365.5
2019-03-04,812.6,559.6,313.6,253.9,179,372.52
2019-03-05,814,555.4,313.5,254.1,179.5,372.44
2019-03-06,817.4,556.2,310.7,254.3,178.7,371.03
2019-03-07,823,555,309,247,177.5,374.67
2019-03-08,823,548.8,308.9,246.5,178.4,370.74
2019-03-11,822.6,553,311.1,247.6,179.4,376.82
2019-03-12,829.4,560,309.6,254,178.8,376.42
2019-03-13,827.6,554.6,309.4,254.2,181.2,384.59
2019-03-14,817,560.8,313,256.1,182.5,387.09
2019-03-15,820.4,567.6,312.6,256.5,185,386.17
2019-03-18,823.8,560,309.2,262,185.3,388.52
2019-03-19,827.8,562.6,314.3,262.5,186.5,388.43
2019-03-20,819.2,552,314.8,261,185.8,395.14
2019-03-21,822.4,554.4,312.7,257.1,183.7,393.08
2019-03-22,819.6,546.8,310.9,251.3,183.1,388.69
2019-03-25,809.8,542,311,248.9,182.6,386.98
2019-03-26,828.2,545.8,318,246.3,182.1,395.85
2019-03-27,828,543,301.5,252,182.6,393.77
2019-03-28,836.8,539.8,308,250,182.8,394.58
2019-03-29,831.2,550.4,309,257.1,182.6,399.94
2019-04-01,833.6,554.6,311.2,265,184.2,409.14
2019-04-02,840,586.4,313.3,267.4,187.8,416.75
2019-04-03,845,584,317.7,272.4,188.8,414.68
2019-04-04,843,577.8,308.9,274,187.9,413.28
2019-04-05,839.8,580,311.9,272,188.8,419.31
2019-04-08,849.6,577,312,272.3,190.2,427.29
2019-04-09,848.6,573.8,313.8,269.6,187.1,423.99
2019-04-10,850,569.6,314.5,265.8,194.1,427.7
2019-04-11,850,572,312.1,268.9,197.3,421.55
2019-04-12,847.2,575.4,336.3,273.8,199.6,421.05
2019-04-15,856,579,335,275.1,198.8,418.49
2019-04-16,847.6,578,339.6,276,201,422.63
2019-04-17,840,576.4,328,277.3,200.8,421.05
2019-04-23,848.4,578.2,333.6,275.3,203.2,439.79
2019-04-24,850.2,580,336.2,272.3,201.2,439.38
2019-04-25,842.2,588.8,332.7,271.7,202,437.86
2019-04-26,864,594.8,342,277,205.2,424.4
2019-04-29,862.8,587,342.9,277.5,204,424.41
2019-04-30,859.8,615,340.7,268.1,203.4,424.73
2019-05-01,872.6,618,325,269.5,204.6,418.088
2019-05-02,858.6,627,317.5,266.1,202.2,411.16
2019-05-03,875.4,625,321.8,265.9,202.6,414.81
2019-05-06,869.6,617.2,317.8,264.4,202.4,415.34
2019-05-07,868.4,611,319.2,260,203,409.89
2019-05-08,873.6,608,319.9,261.7,203.2,414.07
2019-05-09,875.4,600,319.8,257.2,202.4,410.75
2019-05-10,874.4,604.4,316.6,261.3,203.8,409.86
2019-05-13,872.8,591.2,306.9,255,202.8,404.85
2019-05-14,872.8,591.4,314.4,256.6,204,411.31
2019-05-15,880,592.2,324,253.6,204.8,414.32
2019-05-16,881.4,595.2,337,252.9,211.2,419.49
2019-05-20,880,595,326.7,248.2,208.8,422.13
2019-05-21,875,592,332.2,252.5,207.8,421.7
2019-05-22,885.6,604,336.1,251.4,208.6,410.6
2019-05-23,882.2,600.6,330,250.8,208.8,386.53
2019-05-24,894.8,604.4,329.4,253.8,210.4,389.84
2019-05-27,899.6,599.4,324.8,252.9,211.2,394.804
2019-05-28,902.8,613.8,327.2,253.5,211.2,393.13
2019-05-29,880.6,597.4,314.8,253.9,209.4,393.92
2019-06-03,878,587.4,315.4,248.9,210,355.54
2019-06-04,864.6,580.8,310.7,252.7,212.4,355.33
2019-06-06,888.4,595,314,250.1,213.4,348.64
2019-06-07,895.4,611.2,321.1,238.6,215,357.4
2019-06-11,892.8,612.4,312.3,240.3,214.4,351.66
2019-06-12,908,617.2,328.5,241.5,218,337.21
2019-06-13,906,614,324.9,242.4,215.6,346.5
2019-06-14,880,619.8,321.5,241.5,218,347.82
2019-06-17,882,622.6,322,243,218.8,345.25
2019-06-18,889.8,630.6,321.9,243.5,220.4,359.51
2019-06-19,881.8,634,320.9,245,221,358.06
2019-06-20,882.6,637.2,321.7,239.6,219.2,375.58
2019-06-21,874.6,630,315.8,239.4,217.6,378.37
2019-06-24,886.2,636,315.2,234,220,378.29
2019-06-25,887.8,630.6,311.6,224.9,220.4,377.79
2019-06-26,881,631,306.9,225,221.2,388.76
2019-06-27,864.4,632.2,305,226.3,215,388.5
2019-06-28,870.2,644.6,306.3,227.5,213.4,381.7
2019-07-01,878,649,319.9,230.4,215.4,387.47
2019-07-02,892.6,646.4,322.1,229,219,369.86
2019-07-03,918.8,650.4,329.3,230.8,220.4,377.14
2019-07-04,914.2,647.6,324.7,230,219.4,382.534
2019-07-05,908,630.8,318.2,232.9,219,383.42
2019-07-08,923.6,634.6,318.6,230.9,221.2,381.64
2019-07-09,918,625.2,317.9,226.7,224,383.46
2019-07-10,913,634.8,321.1,229.4,219.8,400.99
2019-07-11,912.4,633.2,328.1,226.7,217.6,396.56
2019-07-12,900.2,634.8,321.3,228.7,218,398.08
2019-07-15,900.8,646,326.2,229.2,219.2,392.93
2019-07-16,896,647.6,328.3,230,218.2,382.21
2019-07-17,892.6,651.6,327.9,225.5,218.6,376.18
2019-07-18,893,637.6,324.7,226.1,219.4,366.7
2019-07-19,898.8,635.2,318,222.4,217.4,368.59
2019-07-22,899,631.6,318,220,212.6,371.94
2019-07-23,902.2,626.2,315.6,224.2,209.2,378.07
2019-07-24,901.8,636,320.7,224.9,208.4,374.59
2019-07-25,914.8,638.6,324.5,225.8,209.8,375.29
2019-07-26,927.4,634,316.9,221.7,207.4,375.66
2019-07-29,907,630.4,318.6,221.8,209.6,381.77
2019-07-30,911.8,622.8,318.5,215.7,206.2,388.53
2019-07-31,921.6,645,321.1,215.3,206.2,391.95
2019-08-01,923,658,326.2,213.3,208.2,362.85
2019-08-02,913.8,633,320.2,208.5,209.8,374.24
2019-08-05,873,617.2,308.9,205.9,202.4,364.74
2019-08-06,870.8,644.4,307.3,204.7,202,357.64
2019-08-07,876.4,643.8,311.5,203.2,203.6,340.71
2019-08-08,975.2,637.2,310.8,203.9,203.2,350.72
2019-08-09,976,621.4,307.9,199.85,203,362.63
2019-08-12,973.4,616,308.5,196.55,202.4,366.56
2019-08-13,973.6,639.2,299.5,195.7,200.6,379.42
2019-08-14,950,635.4,294.1,189.05,196.8,367.84
2019-08-15,990.2,617.2,293.6,188.85,195.9,364.66
2019-08-16,1002,634.2,300.6,194.6,201.4,369.25
2019-08-19,982,635.2,300.3,196.75,202,377.78
2019-08-20,999.2,634.4,302.8,188.45,201.6,378.19
2019-08-21,1011.5,649.4,310.7,190.2,201.2,373.7
2019-08-22,999.6,654.8,305.6,194.4,201.8,372.22
2019-08-23,1000.5,659,295,194.1,204,364.41
2019-08-26,992.4,650.4,280.6,193.6,200,359.14
2019-08-27,985,666.6,288.2,189.2,199.5,369.33
2019-08-28,990.8,660,283.2,185.85,199.2,375.21
2019-08-29,996.4,662.8,275.3,188.05,199.9,381.67
2019-08-30,1001.5,672.4,284,190.3,202.8,372.07
2019-09-02,1011,689,293.7,187.5,203.2,373.254
2019-09-03,1019.5,685.8,288.4,186.85,204.8,367.55
2019-09-04,1024,686.8,287,189.6,205,380.57
2019-09-05,1019,693.2,290.9,196.05,206.8,379.96
2019-09-06,1025.5,693,289.4,195.7,207,381.97
2019-09-09,1015.5,685.6,284.4,205.3,205.6,391.35
2019-09-10,994,653,276.2,210,198.3,387.71
2019-09-11,995.4,663.4,278.2,208.6,198.2,377.41
2019-09-12,989.8,658.8,278.1,206.8,197.5,375.25
2019-09-13,988,653.8,285.4,213.9,195.5,368.55
2019-09-16,980,654,286.6,210.7,195.7,427.13
2019-09-17,992.4,655.6,284.3,206.9,201.2,401.33
2019-09-18,989.8,655,288.6,204.9,201.8,393.13
2019-09-19,989,654,286.3,207.7,201.2,392.63
2019-09-20,991,652,280.4,218.6,203.2,392.09
2019-09-23,992.6,651.2,281.5,219.3,202.8,398.91
2019-09-24,998.8,651,285.9,218,203.2,388.27
2019-09-25,997.4,640,280,218.5,200.2,383.23
2019-09-26,1015,650.8,284.2,220.8,202,383.79
2019-09-27,1017,646.6,281,219.3,198.4,382.01
2019-09-30,1012.5,651.8,278.1,221.3,196.3,370.87
2019-10-01,1005,640,279.2,220.2,198.2,367.18
2019-10-02,986.6,614.8,268.8,211.6,193.2,359.96
2019-10-03,990.2,622.4,271.5,210.4,191,357.29
2019-10-04,1004,627.6,274.7,209.5,192.5,359.35
2019-10-07,1013,630.4,275,214.5,193.8,358.41
2019-10-08,1011,621.2,274.6,214.8,194.3,357.88
2019-10-09,1009,628,270.2,215.3,193,357.98
2019-10-10,999,632.2,264,215.6,184.9,362.72
2019-10-11,999,637.6,268.4,222.7,186.5,370.36
2019-10-14,1001.5,637,274.1,224,187.4,362.71
2019-10-15,996,651.8,280.9,231.5,187.7,358.4
2019-10-16,993,644.8,274.8,235.2,182.9,362.01
2019-10-17,998,646.2,275.9,234.2,186.3,362.28
2019-10-18,985.6,641.6,267.8,234.9,186.3,360.3
2019-10-21,983.8,644.6,265.9,238.9,188,356.26
2019-10-22,986,647,271,242.3,189.6,363.87
2019-10-23,970.2,638.2,268.2,242.1,189,375.45
2019-10-24,972.8,641.2,271.9,240.1,188.1,376.68
2019-10-25,957.8,639,275.7,242.2,185.9,380.14
2019-10-28,964.4,655,275,241,186.7,374.65
2019-10-29,952.6,650.2,271.3,241,188.4,372.62
2019-10-30,966,647.8,283.3,227.9,188.6,368.97
2019-10-31,942.4,650,294.4,222.7,187.1,361.82
2019-11-01,956.2,698,294.1,222,189.9,375.87
2019-11-04,941.8,725,292.9,222,187.2,377.18
2019-11-05,950.8,717.4,294,228.9,187,383.62
2019-11-06,949,717,297.2,236.3,187.7,378.28
2019-11-07,947,720.8,306.6,237,187.7,383.89
2019-11-08,956,727.6,305.9,236.1,187,386.16
2019-11-11,952.8,733.2,307.2,238.1,184.4,385.008
2019-11-12,957,741.4,304,235.4,186.3,384.43
2019-11-13,959.8,744.8,306.4,228.4,185,386.19
2019-11-14,948.8,743.6,307.7,229,184.6,384.37
2019-11-15,966.6,744,309.8,227.6,183.5,389.67
2019-11-18,968.8,728.6,312,226.3,183.5,383.86
2019-11-19,969,734.8,305.8,226.4,181.4,370.54
2019-11-20,970.2,741.6,304.2,224.6,180.9,383.22
2019-11-21,960,728.6,301.6,226.3,184.6,393.24
2019-11-22,963.6,734.6,306.9,228.4,188,389.78
2019-11-25,975.2,739.2,315.8,228.7,187.6,392.24
2019-11-26,984.2,754.4,313,225.3,191.3,394.96
2019-11-27,986.6,758.2,315.7,227.4,191.6,394.43
2019-11-28,981.8,748.6,314.7,226.3,194.4,391.518
2019-11-29,975.6,738.4,319.5,225,195,395.4
2019-12-02,979.4,737.4,311.2,223.3,194,379.35
2019-12-03,992,730.2,312.8,220.6,195,378.96
2019-12-04,978.8,737.2,315.1,222.2,196.5,394.17
2019-12-05,986.2,741.4,314.2,225.9,195.5,393.45
2019-12-06,994.8,762,315.7,224.9,196,398.74
2019-12-09,987,745,308.9,227.1,196.1,398.01
2019-12-10,985,743.6,312.2,224.9,195.3,399.53
2019-12-11,979.6,746,304.3,223.4,194.4,396.34
2019-12-12,970.2,753.2,305.4,224.6,195.6,397.11
2019-12-13,962.4,757.2,306,227.9,194.4,402.01
2019-12-16,985.2,766.4,313.8,226.8,196.6,403.69
2019-12-17,975.8,769,309,237.5,198.2,407.6
2019-12-18,980.2,752,307.1,240.7,196.9,409.6
2019-12-19,984,756,309,237.1,194.8,412.03
2019-12-20,996.6,755,312,237.5,197.4,406.9
2019-12-23,1007,766,315.5,240.9,198.5,408.24
2019-12-27,1005,771,318.3,239.5,199.5,413.67
