"Date","SimCorp","Ambu","DanskeBank","DSV","Genmab","SydBank","Vestas","WilliamDemant","GBP","NOK","C20index","TenYearBond"
2015-01-09,169,27.2,160,193.4,375,186.8,47.22,94.76,9.54,0.82,752.65,0.75
2015-01-12,171,27.7,160,196,389,186,46.92,94.82,9.55,0.81,758.12,0.74
2015-01-13,172.5,27.7,163.5,198.7,386.3,185.5,47.16,94.72,9.58,0.82,769.24,0.74
2015-01-14,175,28,159,196.4,387,182,45.84,95.42,9.59,0.82,761.29,0.71
2015-01-15,185,28,161,196.2,386,183.2,45.38,95.22,9.69,0.83,772.43,0.68
2015-01-16,183.5,27.5,162,197.3,392.7,183.1,45.48,94.8,9.73,0.84,769.14,0.65
2015-01-19,185.5,26.6,164.5,197.6,403.2,182.4,47,97.06,9.7,0.84,787.3,0.59
2015-01-20,187,26.7,166.2,196.3,411.7,181.6,46.7,99.12,9.74,0.84,789.07,0.53
2015-01-21,188,26.5,167.7,198.3,413.5,179.8,47.94,99.4,9.69,0.84,790.82,0.62
2015-01-22,188,26,171.5,199.3,402.8,186,49.12,98.04,9.74,0.84,792.96,0.54
2015-01-23,192.5,26,170.6,200.5,413.4,187.1,49.04,98.1,9.96,0.86,802.48,0.43
2015-01-26,191,27.7,172.8,205.3,431.2,190.8,51.92,101.4,9.94,0.85,815.19,0.47
2015-01-27,191,26.4,170.7,200.8,436.7,186.1,50.24,99.76,9.97,0.85,808.35,0.5
2015-01-28,190,27.6,172.5,205,443,186.9,51.04,100.4,9.97,0.85,815.19,0.47
2015-01-29,186,27.3,172.8,205.5,441.3,186.4,50.82,100.4,9.96,0.84,815.32,0.52
2015-01-30,191.5,28,171.1,207.8,442.8,186,51.7,99.98,9.91,0.84,810.94,0.39
2015-02-02,190,28.8,172.2,206.3,435.5,185,52.06,99.18,9.89,0.85,806.44,0.19
2015-02-03,189.5,28.6,174.7,209.3,425,187.7,53.98,98.72,9.87,0.86,808.11,0.25
2015-02-04,189,28.1,178.3,208.5,471,188.4,54.7,98.04,9.9,0.86,801.43,0.28
2015-02-05,188,27.9,174.1,208.1,446,189.1,56,99.2,9.95,0.86,799.67,0.24
2015-02-06,189.5,28.3,169,199.4,462.6,189.2,56.38,99.1,9.96,0.87,793.48,0.27
2015-02-09,190,26.8,167,199,466.8,186.1,57.48,99.94,10.04,0.86,787.96,0.23
2015-02-10,196.5,27.5,169.5,201.4,476,189,57.34,100.5,10.03,0.87,796.8,0.22
2015-02-11,195.5,27.7,164.7,201.8,477.5,185.1,52.42,99.2,10.06,0.87,790.23,0.13
2015-02-12,196,27.5,165.1,208,482.6,194.9,53.62,99.58,10.09,0.85,796.55,0.08
2015-02-13,194.5,27,166.8,205.9,486,197.4,52.42,98.02,10.06,0.86,803.63,0.15
2015-02-16,194,26.8,169.4,206.2,481.5,198,52.5,98.24,10.03,0.87,803.36,0.14
2015-02-17,207.5,26.4,169.2,205.2,480,198.7,52.72,99.42,10.01,0.87,815.61,0.18
2015-02-18,222.5,26.8,172.3,208.4,480.5,200,55.8,98.9,10.1,0.87,830.03,0.19
2015-02-19,218,27.4,172.4,209.9,478.5,204,55.2,99,10.09,0.86,835.95,0.21
2015-02-20,222,27,173.7,211,475,204.9,55.04,99.04,10.15,0.87,853.69,0.27
2015-02-23,221,27.1,176.5,213.5,486.9,212.6,55.92,99.94,10.15,0.86,863.05,0.31
2015-02-24,218.5,27,176.8,214.2,482.5,212.7,55.68,99.66,10.16,0.86,859.79,0.34
2015-02-25,223.5,26.6,174.6,215.6,487.3,211.1,55.5,100.4,10.19,0.86,867.08,0.33
2015-02-26,226.5,26.7,176.4,216.1,498.8,210.2,55.86,105.1,10.23,0.87,876.59,0.29
2015-02-27,235,27.3,176.6,215.4,493,208,56.22,109.4,10.26,0.87,883.51,0.32
2015-03-02,235,27.2,177.5,217.7,485,208,55.66,111.4,10.23,0.87,879.19,0.36
2015-03-03,236,26.6,175.6,216,518.5,206.9,54,110.9,10.24,0.87,873.13,0.38
2015-03-04,228,26.3,174.9,213.5,521,205.8,54.74,110.9,10.27,0.87,873.97,0.42
2015-03-05,234,27.1,175.9,217.5,546.5,209.6,55.98,112.1,10.28,0.87,882.65,0.4
2015-03-06,240.5,27.9,176,217.1,544.5,209.7,56.14,111.6,10.32,0.87,886.28,0.44
2015-03-09,235.5,28,176.1,217.2,547,209.1,55.24,111.3,10.37,0.87,885.48,0.37
2015-03-10,235.5,28.5,174.9,218.4,540.5,208,55.1,111.2,10.45,0.86,888.81,0.31
2015-03-11,234.5,29.5,175.9,219.9,548,210,56.82,113.4,10.6,0.86,893.5,0.32
2015-03-12,236,29.6,176,219.2,541,209.4,56.86,113.4,10.52,0.87,893.6,0.34
2015-03-13,230,30.4,175.5,218.1,547,205.3,56.72,114.6,10.43,0.86,907.1,0.34
2015-03-16,239.5,30.6,176,220.1,545.5,207,57.56,114.8,10.47,0.86,920.59,0.36
2015-03-17,234.5,30.7,174.2,216.1,533,202.9,56.7,113.6,10.36,0.85,906.97,0.36
2015-03-18,234,30.8,175.3,216.5,531,203,57.62,116.5,10.32,0.84,909.78,0.29
2015-03-19,234,31.6,172.3,217.5,533.5,204.8,57.54,115.9,10.37,0.86,913.13,0.3
2015-03-20,230.5,32.5,175.2,217.1,535,206.4,58.12,115.6,10.27,0.86,917.55,0.29
2015-03-23,231,31.8,178.4,217,529,207.6,58.9,117.2,10.19,0.86,915.34,0.33
2015-03-24,223,31.9,179.6,217,533.5,209.9,58.68,117,10.16,0.87,923.92,0.34
2015-03-25,224,31.4,179.1,216.5,497.2,211.4,58.88,117.4,10.14,0.87,915.04,0.34
2015-03-26,222.5,30.4,176.9,212.6,466.2,207.3,56.96,116,10.13,0.87,900.62,0.34
2015-03-27,222.5,31.4,182.7,213.6,516,209.2,57.74,117,10.23,0.86,945.62,0.33
2015-03-30,229,32.3,184.8,216.8,532.5,213,58.04,119,10.19,0.86,962.64,0.33
2015-03-31,228,32.2,183.5,216.3,523,218.1,57.58,118,10.27,0.86,954.34,0.31
2015-04-01,230,32.4,186.5,219,518,223,59.28,115,10.26,0.86,965.33,0.3
2015-04-07,233,33.2,188.1,224.1,526.5,228.6,61.6,115.8,10.25,0.86,976.59,0.32
2015-04-08,234.5,33.5,188.1,225.7,525,230.5,62.3,114.7,10.29,0.86,979.44,0.29
2015-04-09,238,33.4,190.2,226.4,531,230.1,63.22,113.7,10.28,0.86,985.73,0.29
2015-04-10,235,34.4,190.6,232.1,538,230.6,63.46,115.4,10.31,0.87,1002.67,0.3
2015-04-13,237,36.8,191,231.6,542,243.4,64.1,117.4,10.36,0.87,998.93,0.3
2015-04-14,239,39,190.1,227.7,522.5,244.3,63.9,116.8,10.35,0.88,990.51,0.28
2015-04-15,243,38.1,191.2,228.6,523,244.7,64.16,116.4,10.42,0.89,994.78,0.25
2015-04-16,241.5,36,190,228.5,517.5,241.5,62.48,115.9,10.38,0.89,983.59,0.23
2015-04-17,231.5,35.1,187.2,225.1,514.5,243.2,60.7,114.1,10.36,0.89,967.92,0.23
2015-04-20,227.5,35,193.8,225.7,528.5,246.7,62.2,113.7,10.37,0.88,981.66,0.22
2015-04-21,225.5,36.3,196.9,227.4,536,256.7,63.46,116,10.38,0.89,1001.67,0.25
2015-04-22,220.5,35.6,196.9,219.6,531.5,257.9,62.66,114.3,10.47,0.88,998.22,0.32
2015-04-23,222.5,35,196,221.2,524.5,255.4,60.7,112.2,10.4,0.88,985.03,0.32
2015-04-24,225,35.5,196.2,224.8,545.5,258.3,62.12,113.2,10.42,0.88,995.01,0.31
2015-04-27,224,36.4,198.6,229.3,560,262,62.7,114.6,10.42,0.88,1003.35,0.32
2015-04-28,222,36.4,196.8,223.3,540,255.2,61.7,112.7,10.43,0.89,982.12,0.32
2015-04-29,226.5,34.8,193,220,514,247.5,60.52,110.6,10.42,0.89,961.57,0.44
2015-04-30,230,35.1,189,231.3,514,250.3,60.62,109.4,10.27,0.89,963.77,0.51
2015-05-04,229.5,36.3,192.7,232.6,531,253.9,63.18,109.4,10.12,0.88,974.99,0.61
2015-05-05,231.5,36.5,189.7,229,534,252,62.98,109.1,10.16,0.88,958.19,0.67
2015-05-06,226.5,36.5,188.7,225.5,522.5,248.8,65.18,106.8,10.12,0.89,947.92,0.75
2015-05-07,226.5,36.8,193,228.2,528.5,254.1,65.34,109.7,10.05,0.9,953.79,0.76
2015-05-08,225.5,37.5,194.9,229,537,255,65.8,109.2,10.25,0.89,963.71,0.72
2015-05-11,236,39.1,195.3,231.4,539,258.2,66.12,110.5,10.37,0.89,973.21,0.8
2015-05-12,237.5,39.2,192.7,228.2,529.5,252,65.9,109.2,10.42,0.89,961.26,0.88
2015-05-13,238,39.9,194.8,227.2,559.5,254,65.32,110.7,10.4,0.89,957.84,0.94
2015-05-18,248.5,39,194.2,229,561.5,256,66.54,111.9,10.27,0.89,965.22,0.87
2015-05-19,249,39,196.1,232.4,587.5,259.8,67.1,114.7,10.33,0.89,982.46,0.81
2015-05-20,248.5,38,198,232.9,588,261.2,67.54,115.2,10.42,0.89,984.75,0.83
2015-05-21,251.5,37.9,196.7,233,575,257,68.9,114.4,10.51,0.88,985.64,0.84
2015-05-22,246,37.2,198.4,233.2,577.5,257.8,68.88,114.9,10.45,0.89,991.46,0.8
2015-05-26,250.5,37.7,198,232.6,582,259,69.04,113.7,10.51,0.89,991.05,0.73
2015-05-27,250,38,200,235.5,582,260,69.68,113.8,10.55,0.88,1000.66,0.73
2015-05-28,251,38.2,200.7,234.4,598.5,260.3,69.58,113.4,10.47,0.88,993.71,0.7
2015-05-29,255,39.8,199.3,236.2,596.5,263.3,69.36,111.9,10.38,0.87,981.8,0.66
2015-06-01,253.5,39,197.9,236.1,597.5,262.1,66,112,10.37,0.86,989.39,0.71
2015-06-02,255,38,198,235.2,595.5,261.8,66.02,111,10.3,0.86,983.15,0.89
2015-06-03,253,38.3,198.3,236.3,596.5,263.4,67.24,112.7,10.25,0.86,984.54,1.05
2015-06-04,253,38.4,198,232.2,593,261.4,66.38,112.6,10.14,0.85,977.94,1.01
2015-06-08,245,37.4,195.2,229.1,606.5,264.6,64.42,113.7,10.19,0.85,960.47,1.05
2015-06-09,241,37.2,194.5,227.9,599,259.5,63.78,112.2,10.14,0.85,953.58,1.12
2015-06-10,243.5,37.7,199.3,231.2,617,262.9,65.86,113.4,10.24,0.86,975.36,1.16
2015-06-11,241.5,37.8,199,230.1,623.5,263.3,65.1,114.6,10.27,0.85,979.05,1.06
2015-06-12,242.5,37.6,198.5,227.7,609,259.7,65.04,113.2,10.3,0.86,970.74,1.01
2015-06-15,239,35.7,195.6,223.5,585.5,251.3,63.2,107.2,10.31,0.86,949.95,1
2015-06-16,239,36.4,195.4,224,596,253.1,64.72,107.8,10.38,0.85,951.01,0.97
2015-06-17,237,35.6,195.5,221.3,581,252,64.1,106.4,10.4,0.85,941.15,0.99
2015-06-18,233,34.7,195.5,222.9,586,250.6,64.46,107.2,10.41,0.84,941.18,0.99
2015-06-19,233,34.7,198.2,223,577.5,252.4,64.46,107.1,10.46,0.85,940.89,0.97
2015-06-22,240.5,35.6,203.3,226.9,596.5,261.4,66.38,108.4,10.41,0.85,968.35,1.12
2015-06-23,249.5,35.6,201.2,227.2,600,262.5,67.2,106,10.51,0.86,969.78,1.1
2015-06-24,248,34.8,199,224.7,592.5,261.8,66.8,105.4,10.48,0.85,967.35,1.08
2015-06-25,255,34.9,201.5,224.4,593.5,266.3,67.16,105.1,10.47,0.85,968.74,1.09
2015-06-26,267.5,35.4,203.2,222.5,595,265.3,67.64,104.4,10.47,0.85,965.16,1.16
2015-06-29,269.5,35.3,197.6,219.5,575,256.6,66.74,103.9,10.53,0.85,948.59,1.03
2015-06-30,266.5,34.9,196.8,216.8,582,255.8,66.8,102.1,10.49,0.85,944.82,1
2015-07-01,264,35.7,199,221.8,595,259.3,69.48,102.7,10.52,0.85,960.33,1.05
2015-07-02,264,35,199.4,219.7,581.5,250.2,69.1,101.5,10.5,0.85,958.08,1.08
2015-07-03,261.5,34.3,197,219,579.5,247.9,69.02,101.7,10.51,0.84,954.66,1.03
2015-07-06,264,34.4,194.2,217,583,243.1,68.14,100.3,10.54,0.84,951.87,1
2015-07-07,257,34.8,190.7,216,585.5,238.4,66.74,100.7,10.54,0.83,941.2,0.9
2015-07-08,253,33.8,191,218.4,571,236.7,66.88,99.8,10.4,0.82,937.53,0.93
2015-07-09,261.5,34.5,195.2,222.2,593.5,238.4,68.7,100.3,10.4,0.83,958.49,0.98
2015-07-10,268.5,34.3,201.3,226,609.5,245.6,71.96,103.1,10.35,0.84,984.01,1.16
2015-07-13,273,34.8,205.3,230,629,253.7,73.62,104.3,10.49,0.84,1003.95,1.1
2015-07-14,276.5,34.6,204.7,231.4,632,250,73.52,104.1,10.53,0.83,1003.42,1.08
2015-07-15,286.5,34.9,205.3,235.5,651,251.8,74.3,104.3,10.59,0.83,1014.6,1.01
2015-07-16,289,35,207.6,236.9,669,255.2,75.5,104.6,10.69,0.84,1026.38,1.02
2015-07-17,280.5,34.6,206.9,237.2,683.5,252.4,75,105.2,10.69,0.84,1025.61,0.98
2015-07-20,285.5,35.4,208.2,238.9,684.5,252.1,75.42,106.2,10.7,0.84,1035.31,0.95
2015-07-21,287,35.7,206.3,237.8,666,249.4,74.82,104.8,10.68,0.84,1021.75,0.97
2015-07-22,294.5,35.6,213,237.8,675,250.4,77.3,104.7,10.69,0.84,1024.39,0.92
2015-07-23,292,36.3,214.5,236,670.5,251,77.22,105.9,10.59,0.83,1020.72,0.92
2015-07-24,291,36.8,214.5,234.3,672.5,250.8,78.4,105,10.56,0.83,1019.44,0.86
2015-07-27,283,35.9,210.2,229.9,640,247.3,75.9,102.7,10.47,0.83,997.49,0.86
2015-07-28,283.5,36.5,211.9,229.4,646.5,250,76.06,103,10.55,0.83,1002.53,0.86
2015-07-29,282.5,37,210.1,230.9,658,250.1,76.76,103.2,10.58,0.83,1013.24,0.9
2015-07-30,286.5,36.9,210.2,230.5,638,249,73.76,102.4,10.64,0.83,1006.36,0.83
2015-07-31,289.5,37.1,212.2,232.2,639.5,256.9,74.18,103.5,10.6,0.83,1010.58,0.83
2015-08-03,289.5,37.3,214,234.5,655,266.7,77.26,104,10.62,0.83,1032.6,0.82
2015-08-04,287,37.9,212.4,243,650.5,265.6,77.22,103.3,10.62,0.83,1030.59,0.83
2015-08-05,289,39,214.9,249.9,652,272,77.46,105.1,10.72,0.83,1039.7,0.95
2015-08-06,286.5,39.6,213.8,252.9,650,268.3,76.7,106.6,10.64,0.83,1016.02,0.9
2015-08-07,283,39.1,210.9,252.5,626,262.6,75.26,107.3,10.58,0.83,997.28,0.85
2015-08-10,283,38.5,212.5,257.3,642,264.1,76.52,108.6,10.55,0.83,1002.81,0.89
2015-08-11,285,38.3,214,253.8,643.5,264.7,74.8,107.2,10.53,0.82,997.74,0.82
2015-08-12,275.5,37.4,210.5,251,615.5,256.1,72.76,104.9,10.44,0.82,973.51,0.79
2015-08-13,276,37.7,212.9,254,625.5,259.2,74.8,106.2,10.5,0.82,989.01,0.82
2015-08-14,285,37.7,214.6,253,639,265.1,75.74,105.4,10.45,0.82,997.56,0.86
2015-08-17,293.5,38.5,216.2,255.1,629.5,264,75.52,111.2,10.5,0.81,1002.23,0.83
2015-08-18,293,39.2,217.9,256.8,638.5,266,77.1,114.4,10.6,0.82,1013.06,0.85
2015-08-19,325,39,215.5,255.2,622,252.1,77.3,112.4,10.59,0.81,997.23,0.84
2015-08-20,320,37.6,209.3,245.4,583,245.9,71.08,111.7,10.45,0.81,967.89,0.81
2015-08-21,315.5,36.8,204.2,238.6,575,243,67.86,108.5,10.37,0.8,938.59,0.79
2015-08-24,294,34.6,192.2,230.7,548,235,65.28,107.2,10.22,0.8,893.25,0.83
2015-08-25,302,37.2,202.2,238.2,569,251.1,69.72,108,10.24,0.8,924.45,0.97
2015-08-26,301.5,37.9,200.7,234,560.5,247.7,69.46,108.1,10.2,0.79,916.17,0.94
2015-08-27,305,39.9,208.1,238.9,610,255.7,72.2,108.8,10.21,0.79,947.51,0.98
2015-08-28,313,39.9,207.3,238.7,591.5,253.3,71.38,107.8,10.19,0.8,944.02,0.98
2015-08-31,319,41.2,206,237.6,597.5,253.2,71.1,108.1,10.26,0.8,944.21,1.04
2015-09-01,327.5,41.6,204.1,232.8,577,248.5,69.8,106.5,10.18,0.8,922.58,1.04
2015-09-02,334.5,40.3,207,234.9,603,253.7,71.1,108.7,10.13,0.8,935.66,1.03
2015-09-03,339.5,39.8,210.9,240.7,628,259.9,72.8,110.5,10.16,0.8,956.9,0.97
2015-09-04,333.5,39,207,237.2,612.5,252.1,70.28,110,10.2,0.81,936.74,0.92
2015-09-07,331.5,39,208.5,236.8,637,252.1,69.32,109.5,10.22,0.81,936.44,0.93
2015-09-08,334,38.8,211.8,240.8,642,255,70.76,110.5,10.3,0.81,949.52,0.93
2015-09-09,337.5,38.8,215,243.6,644,255.8,71.66,111.1,10.29,0.81,962.31,0.96
2015-09-10,338,38.4,214.2,241.1,647.5,255.5,71.56,110.3,10.27,0.81,957.9,0.97
2015-09-11,335,38,214.4,241.1,649,255.2,70.88,110.3,10.21,0.8,952.16,0.94
2015-09-14,333,37,212.1,238.2,645,250.8,70.74,109.2,10.17,0.81,941.87,0.94
2015-09-15,340,37.6,212.5,241.1,645,251,70.12,110.3,10.16,0.81,943.9,1.03
2015-09-16,340.5,37.7,211.7,240.1,637.5,250,70.3,110.7,10.27,0.81,947.15,1.06
2015-09-17,340,37.3,211,241.4,638,255.6,70.22,111.6,10.24,0.81,949.89,1.07
2015-09-18,340.5,37.5,207.1,240.7,646.5,254.8,69.44,112.4,10.22,0.81,940.87,0.92
2015-09-21,343,37.7,211.9,249,662,257.3,70.2,112.3,10.3,0.81,959.91,0.95
2015-09-22,343.5,37.5,207.6,245.5,650,253.2,67.98,111.7,10.33,0.81,934.81,0.87
2015-09-23,346.5,37.3,206,245.4,650.5,250.9,68.52,112.4,10.22,0.81,939.52,0.87
2015-09-24,344.5,37.2,200.3,240.7,640,251.8,64.88,111.8,10.1,0.79,916.99,0.84
2015-09-25,349.5,37.2,205,244.6,654,261.9,67.68,112.5,10.15,0.78,941.49,0.91
2015-09-28,349,37.1,201.8,244.7,627,258.7,65.6,111.2,10.15,0.78,929.28,0.86
2015-09-29,337.5,36.2,199,242.9,601.5,255,67.3,108.9,10.09,0.78,911.65,0.85
2015-09-30,336,36.1,201.5,249.3,611.5,253.9,69.32,111,10.1,0.78,922.31,0.85
2015-10-01,341.5,35.9,201,250.4,619,251.9,69.78,111.5,10.13,0.79,927.33,0.84
2015-10-02,340,36,201.7,248.5,623,250.1,69.68,110.6,10.14,0.79,923.52,0.82
2015-10-05,341.5,35.8,204.2,252.9,635,248.8,71.84,112.2,10.08,0.79,942.59,0.87
2015-10-06,349.5,36.3,205.1,257.9,632.5,253.9,72.62,112.3,10.08,0.8,945.52,0.89
2015-10-07,351,37.8,205.3,255,636.5,253.6,74.06,112,10.14,0.81,941.56,0.89
2015-10-08,337.5,38.7,203.9,251.9,625,250.8,74.74,113.6,10.13,0.81,935.65,0.9
2015-10-09,332,38.8,203.9,270,622,244.7,76.22,114.2,10.07,0.81,938.38,0.91
2015-10-12,321,38.7,198.6,274.5,611.5,240.7,74.14,115.8,10.08,0.81,940.26,0.88
2015-10-13,320.5,38.7,199.1,276.1,613,238,74.5,114.7,9.97,0.8,931.2,0.88
2015-10-14,324,38.6,196.4,270,593.5,236.5,73.4,112.1,10.06,0.81,907.63,0.84
2015-10-15,325.5,38.9,200.6,269.9,613,238.2,74.94,115.1,10.09,0.81,915.27,0.86
2015-10-16,327,39.6,203,271.2,628,243.2,74.38,119.6,10.14,0.81,934.05,0.84
2015-10-19,334,39.7,203.8,274.1,634.5,244.8,75.18,122,10.19,0.81,947.16,0.86
2015-10-20,337,40.4,201.9,269.5,636.5,243.8,75.5,119,10.15,0.81,938.73,0.93
2015-10-21,335,40.4,200.8,272,634,240.7,76.34,117.4,10.15,0.81,930.96,0.87
2015-10-22,329.5,39.8,197.6,267.1,636.5,236.7,76.78,118.4,10.2,0.8,937.38,0.81
2015-10-23,334,38.6,197.9,274,646,238,78.08,118.1,10.37,0.81,957.37,0.83
2015-10-26,326.5,38.2,199.9,273.8,668.5,242.9,78.86,119.5,10.38,0.81,960.38,0.81
2015-10-27,328,37.1,197.4,272.7,663,221,78.56,117,10.34,0.8,958.47,0.77
2015-10-28,326.5,36.6,195.2,281.7,667,224.3,78.84,119.5,10.29,0.79,970.58,0.79
2015-10-29,330.5,36,181.4,280,670,222.7,79.34,120,10.41,0.8,941.96,0.88
2015-10-30,332.5,36.8,186.5,275,669,223.1,79.06,117.8,10.38,0.79,937.94,0.85
2015-11-02,338.5,37.4,190.4,273.8,680,223.4,80.4,118.8,10.46,0.8,946.49,0.89
2015-11-03,340,37.6,188.2,278.8,672.5,223.7,79.4,124,10.46,0.8,955.93,0.91
2015-11-04,338.5,37.8,184.8,280.8,707.5,223.5,78.72,126.5,10.52,0.8,963.23,0.92
2015-11-05,349.5,38.8,184.6,282.5,697.5,222.7,82.82,127,10.47,0.8,973.41,0.94
2015-11-06,359,39.2,190.5,287.7,705,229.9,83.64,127,10.39,0.8,980.91,1.03
2015-11-09,384.5,39.6,187.1,281.7,711.5,228,83.94,125.7,10.45,0.8,971.62,1
2015-11-10,364.5,39.7,187,280.5,720,226.9,83.72,125.9,10.53,0.8,970.08,0.95
2015-11-11,373.5,40.1,188,283,738.5,228.9,84.28,126.9,10.57,0.81,982.35,0.94
2015-11-12,372,39.6,188,282.1,728,228.5,84.24,126.6,10.56,0.8,977.35,0.91
2015-11-13,365,39,184.5,278.3,734.5,227.9,83.38,123.7,10.55,0.8,966.21,0.86
2015-11-16,368.5,39.9,184.5,278.3,744,227.3,83.38,125.4,10.57,0.8,966.7,0.87
2015-11-17,371,40.2,186.3,283.5,744,227.3,86.86,127.1,10.63,0.81,988.77,0.82
2015-11-18,374.5,41,187.5,282,827,229.1,86.76,127.9,10.64,0.81,985.8,0.79
2015-11-19,378.5,40.6,189.6,277.1,840,230.3,86.32,128.3,10.66,0.81,990.27,0.78
2015-11-20,380.5,41,185.9,275.8,840,226.2,86.66,130.5,10.64,0.81,991.84,0.78
2015-11-23,382,42,185.8,277.3,840.5,226.2,86.66,132.1,10.62,0.81,990.83,0.8
2015-11-24,379.5,41.6,185.8,271.2,836.5,227.2,86.84,131.9,10.56,0.81,980.04,0.79
2015-11-25,381.5,41.7,186.5,271.2,860,228.6,88.16,134.5,10.63,0.81,994.23,0.75
2015-11-26,381.5,41.4,184,274.5,875.5,225.2,88.16,135.3,10.62,0.81,998.64,0.74
2015-11-27,383,41.5,183.8,275.1,892.5,226.8,90.74,134.1,10.61,0.81,1001.01,0.73
2015-11-30,380.5,41.2,183.8,275.1,892.5,226.8,90.74,135.6,10.59,0.81,1015.05,0.74
2015-12-01,385.5,41.4,190.2,272.6,891.5,233.1,91.96,136.1,10.6,0.81,1019.67,0.72
2015-12-02,401,41.5,190.4,272.6,909.5,229.5,92.34,134.7,10.57,0.82,1025.41,0.75
2015-12-03,397,41.9,190.4,272.2,917.5,229.8,91.58,130.5,10.47,0.81,1007.09,0.92
2015-12-04,400,41,190.7,272.2,926,227,91.58,131.5,10.36,0.81,1006.39,0.94
2015-12-07,395,41.1,189.2,271.5,926,229.8,91.86,132.2,10.4,0.8,1016.53,0.85
2015-12-08,394,40.6,185.1,275,938,223.8,91.86,133.2,10.26,0.78,1002.59,0.83
2015-12-09,389,40.6,184.1,272.5,954,221.8,91.68,133.6,10.29,0.78,999.03,0.86
2015-12-10,385,40.6,180.7,271.6,939.5,219.7,90.64,133.8,10.31,0.79,990.6,0.82
2015-12-11,376,39,176.7,271.6,939.5,213.2,88.14,132.6,10.33,0.78,965.74,0.81
2015-12-14,378,39.1,176.7,261.1,911,211.6,89.22,133,10.28,0.78,962.79,0.85
2015-12-15,383,39.2,180.4,262.4,919.5,211.6,91.1,134.4,10.29,0.79,981.64,0.91
2015-12-16,381,40.2,179.2,263.9,919.5,213.3,91.1,134.5,10.25,0.78,986.41,0.95
2015-12-17,386,40.3,181.9,266.9,925.5,213.3,95.8,134.1,10.27,0.78,998.27,0.89
2015-12-18,382,40.4,181.9,264.2,915.5,214.4,95.5,131.5,10.27,0.79,990.02,0.84
2015-12-21,377,40.9,178,264.2,915.5,214.8,95.2,129.4,10.22,0.78,989.33,0.85
2015-12-22,370.5,41,179.4,264.8,910,212.9,94.46,127.4,10.14,0.78,979.95,0.9
2015-12-23,366.5,41.2,179.4,265.7,919.5,218.7,95.8,131.2,10.18,0.78,999.8,0.93
2015-12-28,371,41.9,183.8,267.5,919.5,218.5,95.24,128.7,10.15,0.78,1001.69,0.88
2015-12-29,381.5,41.9,185.6,267.5,924,222.1,96.76,130.8,10.08,0.78,1014.09,0.95
2015-12-30,388,41.9,185.6,271.7,917.5,221.8,96.76,131.4,10.11,0.78,1014.17,0.95
2016-01-04,374.5,41.9,182.2,271.7,925,216.4,95.04,128.2,10.11,0.77,998.12,0.89
2016-01-05,364.4,41.2,185,267.6,925,214.4,95.04,130.7,10.19,0.78,1012.86,0.87
2016-01-06,365.1,40.5,185,270.1,913,212.4,93.94,130.5,10.16,0.78,1003.49,0.85
2016-01-07,365.6,39.8,185.3,265.2,913,211.8,91.86,130,10.01,0.77,985.4,0.89
2016-01-08,365.4,40,185.3,264.6,878.5,208.4,89.8,124.1,10.01,0.77,969.75,0.87
2016-01-11,354.1,38,181.3,261.9,844.5,205.5,88.4,123.6,9.99,0.77,955.72,0.9
2016-01-12,360,37.7,183.8,267,874,207,90.86,125.7,9.94,0.77,969.28,0.89
2016-01-13,360,37,183.6,263.7,877,204.3,89.6,124.8,9.95,0.78,966.42,0.86
2016-01-14,350,37.2,182,257,863,201.4,88.4,121.9,9.86,0.78,953.28,0.86
2016-01-15,336.4,35.9,175.1,250.3,819,193.7,81.78,120.2,9.8,0.78,919.08,0.83
2016-01-18,327.6,35.6,171.9,247.2,801.5,189.7,83.26,119.2,9.79,0.77,920.15,0.82
2016-01-19,333,36.4,175.8,250.8,839,191.9,88.24,120.5,9.76,0.78,932.09,0.83
2016-01-20,330,36.4,169.1,244.5,802.5,184.7,84.52,119.2,9.69,0.77,901.06,0.77
2016-01-21,334.2,37,176,248.7,816.5,187.6,83.98,119.9,9.67,0.77,927.56,0.74
2016-01-22,339.1,37.9,181,257.5,841.5,194.4,85.84,121,9.89,0.79,951.29,0.76
2016-01-25,341,38.8,181.6,259.3,866.5,196.9,86.5,124.1,9.83,0.79,960.88,0.75
2016-01-26,339,38.2,184.7,259.2,871.5,199.5,87.2,120.9,9.81,0.79,962.46,0.72
2016-01-27,337,39.4,182.1,262.4,866,197.1,87.58,121.6,9.82,0.79,969.08,0.73
2016-01-28,330.4,39.7,178.7,256.8,841,194.9,86.96,119.2,9.79,0.79,949.28,0.7
2016-01-29,336.6,42.6,184.7,267.1,859,200.5,89.58,121,9.77,0.79,972.66,0.62
2016-02-01,338,43.2,180.3,269.5,851.5,197.8,89.04,123.2,9.81,0.79,974.11,0.64
2016-02-02,328,44.9,187.6,263.5,849,191.6,86.22,120.9,9.84,0.78,964.42,0.61
2016-02-03,323,43.6,184,259.2,826.5,187.7,85.24,118.7,9.91,0.78,922.75,0.58
2016-02-04,318.1,44,191.8,256.5,801,192.7,84.62,117.9,9.74,0.78,909.16,0.6
2016-02-05,303.6,44.1,191,254.6,750,190,84.42,115.2,9.7,0.78,899.99,0.6
2016-02-08,278.8,40.2,180.6,235,663.5,180.7,76.28,111.5,9.66,0.78,853.32,0.54
2016-02-09,280.3,39,172,230.7,638,172.6,82.02,107.5,9.58,0.77,833.31,0.56
