"Date","Carlsberg","DanskeBank","DSV","Genmab","JyskeBank","Lundbeck","SimCorp","WilliamDemant","OilPrice"
2014-03-24,513.5,144.3,161.2,220.2,299.6,172.2,213,91.26,539.77
2014-03-25,537.5,142.1,164.2,218.7,297,171.9,221,92.54,536.97
2014-03-26,538,145.5,167.5,218,295,172.6,222,93.26,542.71
2014-03-27,533,145.5,168.9,227.2,290.1,168,226,93.68,549.61
2014-03-28,535,148,172.9,225,288.9,167.9,221.5,92.82,551.66
2014-03-31,539,151,174.9,220.3,297.8,167,220,92.72,550.04
2014-04-01,538.5,153.2,173.7,221.8,313.9,168.5,214.5,94.04,539.96
2014-04-02,545.5,153.3,174,218.8,311.6,167.5,214.5,95,539.09
2014-04-03,550,153.2,173.5,218.2,307.9,162.1,211.5,95.04,543.64
2014-04-04,554,154.8,177.4,220.5,315,163,216.5,95.2,551.12
2014-04-07,544,154.8,175.4,212.5,308.6,157.5,212,92.7,546.43
2014-04-08,542.5,150.8,173.4,208.4,307.7,152.5,210.5,92.8,555.91
2014-04-09,543,152,174.8,215.6,311.3,153.9,212.5,92.72,560.73
2014-04-10,539.5,150.3,172.6,211,308.5,156,209,92.52,556.72
2014-04-11,538,150,171.1,200,306.8,152,206,91.9,558.35
2014-04-14,535.5,147.5,169.4,187.7,298.7,152.8,198.5,92.74,561.86
2014-04-15,527.5,146.1,170.1,183,300.4,151.4,198.5,93.02,561.19
2014-04-16,536.5,149.5,174.2,192,305,152.9,202,94.1,559.76
2014-04-22,543.5,152.1,177,208,313,157,211,95.54,551.88
2014-04-23,538.5,152,178,203.4,311,159.6,208,95.92,547.49
2014-04-24,532,153.2,177.7,200.5,307.5,159.2,209.5,96.02,550.75
2014-04-25,530,150.8,174.1,198.5,306.3,158.9,207,96.28,542.9
2014-04-28,528,149.8,175.4,199.5,304.5,158.7,208,96.42,543.06
2014-04-29,537.5,153.8,175.9,199.4,309.3,158.5,206.5,96.48,546.81
2014-04-30,537.5,152,179.5,199.9,295.5,156.8,206,96.34,537.51
2014-05-01,538,154.5,176.5,206,298.4,158,205.5,96.3,534.73
2014-05-02,530.5,153.1,177.9,214,295.9,158.6,203.5,96.84,537.17
2014-05-05,529.5,153,177.7,212,299.5,159,208,96.72,535.18
2014-05-06,534.5,153,177.5,213.1,298,154.1,209.5,97.64,532.57
2014-05-07,540,153,177.1,214.4,294,151.1,206.5,98.52,540.07
2014-05-08,553,153.1,177.8,213.1,296,153.5,207,99.4,536.31
2014-05-09,546,152.9,178.5,214.2,295.4,155.5,208,99.78,541.57
2014-05-12,547.5,152.7,178.4,217.2,304.1,156.8,209.5,100.2,545.46
2014-05-13,552,152.3,177.1,218.3,300.3,156.8,210,100.4,553.95
2014-05-14,554.5,152.8,177.6,217.5,299,156,207,100.3,557.01
2014-05-15,555.5,149.3,177.2,211.5,293,155.3,205,99.26,554.68
2014-05-19,564,146.9,174.2,208.9,289.9,153,200,98.82,558.47
2014-05-20,563,149.5,175,205,290,149.9,198.5,98,558.07
2014-05-21,563.5,150.8,176.8,205.8,294.6,146.5,198,98.36,568.06
2014-05-22,570.5,151.1,177.7,206,293.8,148.9,199,98.9,566.58
2014-05-23,570,150,178,205.8,294,147.9,181.5,98.04,571.44
2014-05-26,572.5,152.5,180.7,209.5,302,150,187.5,98.26,570.59
2014-05-27,571.5,153.2,180.9,217.1,302.2,148.8,186.5,98.2,569.74
2014-05-28,569,153.9,182.4,220.5,302.7,147.4,185,98.3,563.35
2014-06-02,570.5,154.8,180.5,219.5,308,145.8,185.5,98.06,561.92
2014-06-03,570,153.7,181.8,215.6,303.1,142,186,97.8,561.55
2014-06-04,570,154.4,181.7,229.6,305,142.5,186.5,97.84,562.16
2014-06-06,571.5,155.5,183.9,227.2,310.5,140.8,188.5,98.52,561.54
2014-06-10,582.5,156.8,184.6,230.6,314.2,145,192,98.86,574.72
2014-06-11,578,156,181,224.4,309,142.4,190,98.34,575.02
2014-06-12,579,155.6,180.2,225.3,313,140.6,193,98.56,587.47
2014-06-13,579,156,178.5,221.3,310.1,137.2,190.5,98.34,589.2
2014-06-16,579.5,155.7,177.5,218.9,308.2,138.3,192,98.3,589.09
2014-06-17,574.5,155.6,178,219.7,310,142.6,191,98.74,584.5
2014-06-18,574.5,156.2,177.2,219.9,311,145.9,191,99.2,582.57
2014-06-19,585.5,155.8,178.2,227.1,314.1,145.8,193.5,99.84,582.66
2014-06-20,575,154,179.5,233.4,310.8,145.1,187,99.7,588.57
2014-06-23,581,153.6,177.5,233.6,310.7,142.3,187,99.48,582.15
2014-06-24,580.5,154,176.9,232.8,305.6,143.5,187,99.3,580.43
2014-06-25,575.5,153.4,175.5,230.2,309.5,142.7,185.5,98.4,583.15
2014-06-26,572,154.8,174.8,234.5,308.8,143.9,185.5,97.42,579.99
2014-06-27,578.5,155.2,178.2,236.8,308.7,147.4,187.5,99.02,578.94
2014-07-01,589.5,155.8,178.1,227.9,315.1,136,187,99,573.78
2014-07-02,584.5,156.4,180.1,230.5,320.5,132.5,190,99.7,570.47
2014-07-03,582.5,156.4,181.3,228.6,321.8,135.2,194,99.48,569.623333333333
2014-07-04,589,156,180.7,227.7,320,132.4,195,99.98,568.776666666667
2014-07-07,582,155.7,179.7,225.3,320.8,131.5,197.5,99.52,567.93
2014-07-08,584,153,176.2,219,317.5,130.2,195,99.32,567.3
2014-07-09,582,152,176.8,214.3,315,126,191,98.32,560.61
2014-07-10,576,150.7,172.9,209.6,308.4,126,186,97.54,564.08
2014-07-11,577,151.9,175.2,211.3,309.3,125,188,97.92,552.96
2014-07-14,584.5,152.3,178.4,214.4,315.9,130.4,187.5,98,552.19
2014-07-15,582,152.5,177.8,211.8,312.1,131.5,186.5,97.46,547.54
2014-07-16,584,155.4,182,212.1,317.4,129.9,189,97.6,557.64
2014-07-17,582,155.1,180.3,209,317.7,128.6,188.5,97.6,568.93
2014-07-18,572,154,178.3,208.5,313.7,123.5,188.5,97.2,568.61
2014-07-21,572,153.5,176.7,207.8,310.5,124,188,98.2,576.93
2014-07-22,570.5,155.3,176.7,209,316.6,126.5,187,98.6,577.58
2014-07-23,573,155.7,177,210.5,317.6,126.9,187.5,98.76,571.08
2014-07-24,572.5,162.9,176.8,214.7,322,127.5,187.5,98,565
2014-07-25,565.5,164,176.6,219.5,321.6,126.6,188.5,97.94,566.42
2014-07-28,559,163.9,173.9,215.7,321,126.8,188.5,96.6,564.36
2014-07-29,565,162.7,174.5,221.1,324.8,127.6,187,97.2,560.67
2014-07-30,549.5,163.4,177.8,224.8,322.9,128,185,97.64,557.93
2014-07-31,535,161.3,176,223.3,316.1,127.6,180.5,96.96,547.12
2014-08-01,533.5,159.2,173.6,221.5,313,125,179,96.6,544.8
2014-08-04,535.5,157.6,171.9,218.8,312.3,122.8,174.5,95.88,545.98
2014-08-05,531.5,158.4,171.8,229.1,311,123,176,96.46,542.54
2014-08-06,533,156.1,170.7,221.2,307.7,120,176,97.68,541.48
2014-08-07,521.5,154.8,170.5,224.9,305.9,122.5,168.5,96.92,542.88
2014-08-08,516,152,169.2,223.2,304.4,120.8,170,96.74,543.75
2014-08-11,523.5,155.5,172.1,231.7,308.6,120.1,170,97.78,546.28
2014-08-12,525.5,156.5,172.5,228.3,312.7,119.8,169.5,97.08,543.94
2014-08-13,527,157.8,174.6,228.2,313.1,119.8,171,98.68,544.6
2014-08-14,541,157.5,173.8,232.4,312.4,119.3,170.5,91.4,532.86
2014-08-15,533,156,174.2,227.6,312.4,118.9,169,90.6,542.13
2014-08-18,541,158.3,176.6,226.5,315.4,118.6,172,89.98,537.09
2014-08-19,539.5,160.3,177.1,228.1,299.5,119.2,172.5,89.5,527.52
2014-08-20,520,158.9,176.7,229.4,300.7,119.4,172,88.68,539.22
2014-08-21,518,159.9,177.1,225.5,304.6,119.2,171.5,89.38,528.22
2014-08-22,511.5,159,176.6,224.8,303.8,118.3,172,88.5,526.26
2014-08-25,523.5,159.9,177,230.8,307.2,119.6,173,89.62,527.23
2014-08-26,525,160.5,176.8,230.5,307.6,120.4,172.5,89.62,530.39
2014-08-27,523.5,161.5,177,232.5,308.9,120.4,172.5,90.32,531.06
2014-08-28,521,160.5,173.5,229.8,306,119.7,168.5,88.44,534.66
2014-08-29,517,159.4,173.9,226.3,309,119.2,167,87.6,542.23
2014-09-01,516.5,158.6,172.4,224.6,311,117,157,87.56,534.84
2014-09-02,517.5,158.7,173.3,223.5,311.5,118.3,159,87.6,527.45
2014-09-03,529.5,160.5,174.5,226.3,312.4,119.6,159,87.66,541.05
2014-09-04,533.5,162,174.7,224.6,317.5,119.2,163,89.24,540.43
2014-09-05,537,162,174.4,223,317,118.9,164.5,88.94,536.45
2014-09-08,541.5,162.7,173.4,224,315.7,119.5,166.5,89.08,532.87
2014-09-09,539,162.5,172.6,226.2,314.2,120.1,168.5,88.98,535.2
2014-09-10,537.5,162.3,172,225.8,313,120.2,167.5,89.5,527.81
2014-09-11,539,161.4,171.7,232.2,313.3,120.8,165,88.94,534.49
2014-09-12,535.5,161.4,172.3,234.7,315,122,168,88.6,531.15
2014-09-15,550,163,171.9,235.1,312.5,122.3,175,88.16,535.76
2014-09-16,545.5,161.6,170.4,231.7,309.4,122,174.5,88.06,545.49
2014-09-17,550,163.5,171.7,234,311.6,123.8,171.5,87.7,542.63
2014-09-18,548,165.2,172.1,233.8,313.3,125.3,172,87.14,538.31
2014-09-19,552,163.3,176.4,237.8,315.5,128.1,173.5,88.62,535.28
2014-09-22,548,165,175.4,239,316.8,130.7,174.5,89.02,530.36
2014-09-23,538,163.5,172.2,235.5,311.3,129.1,173,88,528.67
2014-09-24,538,162,169.4,236.3,312.1,129.8,171,87.98,538.56
2014-09-25,529,163.1,171,244.5,312.1,131.3,172.5,90,541.79
2014-09-26,529.5,163.3,169.6,251.8,314.8,131.7,170,89.92,546.84
2014-09-29,522,159.5,167.5,252,313.6,131.5,170.5,90.2,554.21
2014-09-30,524,160.2,166,250,318.5,131.6,173,90.42,539.23
2014-10-01,517.5,159.9,165.3,251.1,321.5,131.3,171.5,90.9,535.88
2014-10-02,513.5,154.6,163.2,250.5,310.9,130.5,169,90,536.36
2014-10-03,518,157.9,165,256.5,315.3,131.3,167.5,90.42,529.51
2014-10-06,519,159,163.6,255,316.2,131.1,169,90.2,535.2
2014-10-07,516.5,155.7,160.8,251.3,311,128.5,165.5,88.64,524.63
2014-10-08,517,151.4,157.6,248,304.5,124.2,165,87.94,514
2014-10-09,517.5,150.2,157.5,247,305.1,122.5,166.5,88.36,500.22
2014-10-10,509,148.2,152.2,236.5,300.4,119,165,87.26,505.46
2014-10-13,506.5,146.4,153.5,233.5,295.5,116,164,86,503.38
2014-10-14,511,148.7,157.6,230.1,293.5,113.3,160.5,85.1,481.78
2014-10-15,495.9,145.3,154,220.4,284.8,115.7,158,83.74,480.72
2014-10-16,489.7,142.6,152.2,218.2,277.4,115.1,156.5,82.94,482.98
2014-10-17,500.5,150.8,158.2,232.4,290.4,119.6,160,83.62,480.51
2014-10-20,505.5,149,156.5,235.4,290.5,116.7,156.5,83.6,482.22
2014-10-21,509.5,153.6,162.1,240,299,117.8,160,84.96,483.22
2014-10-22,516,156,164.9,249.2,303.3,119.1,170,85.54,472.4
2014-10-23,513,158.1,165.5,252.4,306.9,121.9,169.5,87.6,482.48
2014-10-24,512.5,157.1,162.8,248.5,306.3,123.1,168.5,87.72,476.44
2014-10-27,513.5,157,163.5,248.9,310.8,124.6,170,87.02,475.59
2014-10-28,513.5,157.7,165.7,245.1,314.6,124.6,171,88.34,475.44
2014-10-29,521,158.1,171.7,247.9,313.3,126,175.5,89.34,480.44
2014-10-30,522,161.3,174.4,254,317,129.1,175,89.08,479.39
2014-10-31,523,162.9,177.6,258.9,320,126,179,90.02,478.74
2014-11-03,522.5,162.4,177,261.2,316.7,125.1,175,88.38,469.42
2014-11-04,515.5,161,177.4,269.4,313,125.7,173.5,88.22,459.1
2014-11-05,514,163,177.5,269.9,316.1,125,176,88,469.22
2014-11-06,515.5,162,180.6,273.1,314.2,128.9,178,88.84,463.11
2014-11-07,509.5,160.4,179,269,310.1,128,174.5,89.62,472.08
2014-11-10,525.5,160.2,180.5,274.5,306.3,127.8,175.5,91.08,461.12
2014-11-11,515.5,160.2,182.1,279,306.7,126.9,175.5,92.18,466.74
2014-11-12,512,157.7,179.4,275.7,302.8,126.8,174,91.96,460.69
2014-11-13,512,158.1,181,273.7,300.3,129.4,175.5,83.86,443.4
2014-11-14,511.5,158.5,179.6,273.7,304,128.2,174.5,83.7,453.81
2014-11-17,515,159.1,179.5,271.1,304.1,126.1,174.5,83.44,450.56
2014-11-18,517,160.3,183.5,276.2,305.5,126.1,175.5,84.68,443.82
2014-11-19,513,162,181.7,279.5,306.7,126.6,172,84.5,442.89
2014-11-20,519.5,161.5,183.1,278.7,302.2,126.5,170,84.56,448.67
2014-11-21,540,163.2,186.1,280.5,305.5,126.4,169,85.82,458.33
2014-11-24,546.5,165.9,185.7,284.6,307.5,128.4,169.5,85.88,454.32
2014-11-25,537.5,167,187.1,295.8,311.2,133,169.5,85.58,443.65
2014-11-26,542,167.8,186.1,295.4,309.9,133,171.5,85.5,439.46
2014-11-27,537.5,169,186.4,295.9,310.1,135,163,85.6,430.213333333333
2014-11-28,533,170,187.4,295.7,308.9,134,164,85.84,420.966666666667
2014-12-01,528,168.2,188.7,301.3,305,133.8,163.5,85.78,411.72
2014-12-02,530,169.3,189.6,296.4,308,132.4,161.5,86.64,400.54
2014-12-03,516,170.5,187,302,309.2,133,165.5,87.7,406.6
2014-12-04,518.5,167.2,185.6,306,307,131.4,167.5,86.5,403.76
2014-12-05,525,170.8,187.7,301.9,312,130.6,170.5,87.78,396.25
2014-12-08,518.5,169.2,187.7,323,310.2,130.7,173.5,87.08,382.69
2014-12-09,510,168,184.5,317.6,307.1,128.6,168.5,87.6,383.9
2014-12-10,512,167.6,183.9,332,306.8,127.4,168.5,87.46,365.86
2014-12-11,505,168.4,183.8,341.7,307.4,126.8,167.5,88,358.82
2014-12-12,491.2,165,181.6,341,301.5,123.6,165.5,87.3,345.33
2014-12-15,483,160.3,180.9,337.4,296.8,120.2,162,86.04,334.67
2014-12-16,451.5,158.5,180.6,339.9,292.9,119.8,162,85.36,331.94
2014-12-17,475,162.2,184.9,345.1,295.4,121.3,163,91.14,337.54
2014-12-18,475.6,166.7,185.5,354.1,300.9,122.6,162.5,92.26,327.67
2014-12-19,478.4,167.5,188.5,352.7,306.5,121.8,160,92.66,342.42
2014-12-22,485.4,167.2,190,360.4,308.8,124.7,158,94.38,335.38
2014-12-23,488,167.7,189.4,354.3,309,125.2,160,94.12,348
2014-12-29,485,167.8,188.6,359,312.2,124.7,163.5,93.92,327.03
2014-12-30,478.8,167.4,188.2,360.3,312.8,122.8,162.5,93.64,331.29
2015-01-02,476.8,168.3,190.3,371.5,316.1,126,163.5,95.44,325.66
2015-01-05,467.3,164.7,189.2,371.8,312,125,170,94.14,312.5
2015-01-06,468.6,163.4,187.5,363.4,307,122.3,169,92.42,299.37
2015-01-07,464.7,161.9,188.1,358,305,120.4,168,92.3,306.02
2015-01-08,478.5,162.9,193.2,371,305.5,123.9,169,94.48,308.46
2015-01-09,478.1,160,193.4,375,303.3,128.4,169,94.76,304.55
2015-01-12,473.1,160,196,389,302,127.1,171,94.82,290.34
2015-01-13,477.3,163.5,198.7,386.3,304.8,129.4,172.5,94.72,289.77
2015-01-14,480.3,159,196.4,387,300.5,126.1,175,95.42,306.26
2015-01-15,480.4,161,196.2,386,301.7,126.9,185,95.22,293.69
2015-01-16,480.5,162,197.3,392.7,302.8,128.8,183.5,94.8,312.39
2015-01-19,481.9,164.5,197.6,403.2,302.8,128.8,185.5,97.06,305.135
2015-01-20,481.8,166.2,196.3,411.7,303.5,128.7,187,99.12,297.88
2015-01-21,488.2,167.7,198.3,413.5,301.2,131.2,188,99.4,306.45
2015-01-22,491.8,171.5,199.3,402.8,305,128.4,188,98.04,296.78
2015-01-23,500.5,170.6,200.5,413.4,302.4,131.5,192.5,98.1,303.02
2015-01-26,491.5,172.8,205.3,431.2,302.8,134.2,191,101.4,298.95
2015-01-27,487.9,170.7,200.8,436.7,299.1,133.2,191,99.76,304.56
2015-01-28,489.3,172.5,205,443,297.8,134.2,190,100.4,291.69
2015-01-29,485.4,172.8,205.5,441.3,297.9,134.1,186,100.4,292.96
2015-01-30,485,171.1,207.8,442.8,298.9,134,191.5,99.98,317.65
2015-02-02,492,172.2,206.3,435.5,297.1,134.2,190,99.18,326.26
2015-02-03,499.9,174.7,209.3,425,305.5,134.2,189.5,98.72,347.14
2015-02-04,495.5,178.3,208.5,471,305.6,132.8,189,98.04,315.1
2015-02-05,503.5,174.1,208.1,446,303,127,188,99.2,329.41
2015-02-06,499,169,199.4,462.6,303,124.1,189.5,99.1,336.15
2015-02-09,491.1,167,199,466.8,299.4,124.6,190,99.94,348.99
2015-02-10,491.4,169.5,201.4,476,305.2,124.9,196.5,100.5,329.6
2015-02-11,507.5,164.7,201.8,477.5,298.2,125.5,195.5,99.2,321.34
2015-02-12,523.5,165.1,208,482.6,302,126.2,196,99.58,336.54
2015-02-13,526,166.8,205.9,486,306.4,126,194.5,98.02,345.22
2015-02-16,523.5,169.4,206.2,481.5,308.7,127.9,194,98.24,347.15
2015-02-17,535.5,169.2,205.2,480,305,129.6,207.5,99.42,349.08
2015-02-18,526.5,172.3,208.4,480.5,309,131.5,222.5,98.9,341.3
2015-02-19,539.5,172.4,209.9,478.5,308.8,131.6,218,99,334.46
2015-02-20,540.5,173.7,211,475,308.6,130,222,99.04,332.45
2015-02-23,539.5,176.5,213.5,486.9,317.1,130.7,221,99.94,326.68
2015-02-24,542.5,176.8,214.2,482.5,293.3,132.8,218.5,99.66,324.51
2015-02-25,539.5,174.6,215.6,487.3,287.5,132,223.5,100.4,335.48
2015-02-26,554.5,176.4,216.1,498.8,292.4,132.5,226.5,105.1,317.86
2015-02-27,570.5,176.6,215.4,493,288.7,132.5,235,109.4,330.52
2015-03-02,559,177.5,217.7,485,289.6,133.2,235,111.4,329.65
2015-03-03,566,175.6,216,518.5,291.9,133.2,236,110.9,337.16
2015-03-04,564,174.9,213.5,521,294.5,132,228,110.9,345.46
2015-03-05,573.5,175.9,217.5,546.5,296.7,145.2,234,112.1,341.83
2015-03-06,577.5,176,217.1,544.5,297,144.3,240.5,111.6,337.19
2015-03-09,581.5,176.1,217.2,547,291.5,142.1,235.5,111.3,343.02
2015-03-10,577,174.9,218.4,540.5,291.7,139.4,235.5,111.2,335.11
2015-03-11,580,175.9,219.9,548,292.2,139.6,234.5,113.4,339.67
2015-03-12,581,176,219.2,541,292.2,136,236,113.4,330.61
2015-03-13,579,175.5,218.1,547,291.1,136.6,230,114.6,316.39
2015-03-16,578.5,176,220.1,545.5,290.9,141.9,239.5,114.8,310.32
2015-03-17,577,174.2,216.1,533,289.8,139.3,234.5,113.6,304.91
2015-03-18,580,175.3,216.5,531,287.1,138.6,234,116.5,314.5
2015-03-19,573,172.3,217.5,533.5,289.5,141.2,234,115.9,306.77
2015-03-20,578.5,175.2,217.1,535,291.1,142.5,230.5,115.6,316.15
2015-03-23,580,178.4,217,529,292.6,145.4,231,117.2,324.2
2015-03-24,579.5,179.6,217,533.5,292.8,144.9,223,117,323.69
2015-03-25,571,179.1,216.5,497.2,292.8,144,224,117.4,334.58
2015-03-26,571.5,176.9,212.6,466.2,290.2,141.7,222.5,116,350.01
2015-03-27,566,182.7,213.6,516,291.3,144,222.5,117,336.15
2015-03-30,571,184.8,216.8,532.5,292.6,146,229,119,335.26
2015-03-31,574,183.5,216.3,523,292.9,146.5,228,118,330.47
2015-04-01,577,186.5,219,518,294.3,145.8,230,115,347.95
2015-04-07,590,188.1,224.1,526.5,298.1,149.1,233,115.8,371.81
2015-04-08,594.5,188.1,225.7,525,300.8,147.4,234.5,114.7,346.83
2015-04-09,605,190.2,226.4,531,305.5,148.5,238,113.7,352.22
2015-04-10,605,190.6,232.1,538,308.2,150.8,235,115.4,365.03
2015-04-13,609,191,231.6,542,313,151.2,237,117.4,367.55
2015-04-14,603.5,190.1,227.7,522.5,311.5,145,239,116.8,376.78
2015-04-15,619.5,191.2,228.6,523,318.6,144.9,243,116.4,398.02
2015-04-16,619.5,190,228.5,517.5,317.9,139.6,241.5,115.9,395.17
2015-04-17,601,187.2,225.1,514.5,316.1,132.8,231.5,114.1,384.56
2015-04-20,603.5,193.8,225.7,528.5,324.4,132.5,227.5,113.7,392.25
2015-04-21,614,196.9,227.4,536,327.7,135.7,225.5,116,385.32
2015-04-22,614.5,196.9,219.6,531.5,330.4,134.6,220.5,114.3,390.08
2015-04-23,609,196,221.2,524.5,336,130.1,222.5,112.2,399.88
2015-04-24,615.5,196.2,224.8,545.5,337.3,132.1,225,113.2,393.92
2015-04-27,630,198.6,229.3,560,338.7,131.9,224,114.6,392.89
2015-04-28,628,196.8,223.3,540,336,132,222,112.7,389.59
2015-04-29,619,193,220,514,323.5,128.6,226.5,110.6,397.31
2015-04-30,607,189,231.3,514,326.6,129.4,230,109.4,396.81
2015-05-04,614,192.7,232.6,531,325.6,129.6,229.5,109.4,394.45
2015-05-05,624,189.7,229,534,322,130.5,231.5,109.1,405.57
2015-05-06,616.5,188.7,225.5,522.5,321.4,156.4,226.5,106.8,405.01
2015-05-07,612.5,193,228.2,528.5,327,151.5,226.5,109.7,389.13
2015-05-08,621.5,194.9,229,537,329.4,147.1,225.5,109.2,395.04
2015-05-11,638,195.3,231.4,539,332.4,140.7,236,110.5,396.85
2015-05-12,608,192.7,228.2,529.5,329.3,139.8,237.5,109.2,403.4
2015-05-13,608,194.8,227.2,559.5,329,138.9,238,110.7,402.38
2015-05-18,619,194.2,229,561.5,327.4,135.9,248.5,111.9,389.49
2015-05-19,634,196.1,232.4,587.5,329.2,138.5,249,114.7,382.02
2015-05-20,639.5,198,232.9,588,334.4,138.1,248.5,115.2,395.74
2015-05-21,643,196.7,233,575,332.5,135.8,251.5,114.4,406.75
2015-05-22,648.5,198.4,233.2,577.5,331.6,136.5,246,114.9,398.88
2015-05-26,646.5,198,232.6,582,329.4,135.8,250.5,113.7,395.94
2015-05-27,648,200,235.5,582,328.1,134.1,250,113.8,394.75
2015-05-28,640,200.7,234.4,598.5,329.6,134.8,251,113.4,394.9
2015-05-29,624.5,199.3,236.2,596.5,327.5,132.8,255,111.9,410.05
2015-06-01,623,197.9,236.1,597.5,327.9,133.5,253.5,112,410.29
2015-06-02,619.5,198,235.2,595.5,327.7,132.5,255,111,414.31
2015-06-03,618,198.3,236.3,596.5,337.1,133.5,253,112.7,399.58
2015-06-04,607.5,198,232.2,593,335.1,132.2,253,112.6,382.32
2015-06-08,600,195.2,229.1,606.5,339.5,130.8,245,113.7,388.58
2015-06-09,599,194.5,227.9,599,334.2,129.9,241,112.2,398.85
2015-06-10,608,199.3,231.2,617,335.1,129.1,243.5,113.4,406.38
2015-06-11,610.5,199,230.1,623.5,334.9,131.5,241.5,114.6,403.7
2015-06-12,605,198.5,227.7,609,333.2,129.7,242.5,113.2,398.73
2015-06-15,597.5,195.6,223.5,585.5,325.5,128.4,239,107.2,395.8
2015-06-16,619.5,195.4,224,596,327.6,129.1,239,107.8,398.76
2015-06-17,614,195.5,221.3,581,326.7,131.1,237,106.4,396.18
2015-06-18,612.5,195.5,222.9,586,324.6,137.5,233,107.2,395.46
2015-06-19,611,198.2,223,577.5,327.8,136,233,107.1,393.62
2015-06-22,618,203.3,226.9,596.5,332,135.5,240.5,108.4,392.51
2015-06-23,621.5,201.2,227.2,600,335.4,133.4,249.5,106,406.36
2015-06-24,614,199,224.7,592.5,337.7,134,248,105.4,401.08
2015-06-25,610.5,201.5,224.4,593.5,339.5,131.5,255,105.1,397.42
2015-06-26,614,203.2,222.5,595,340.9,130.9,267.5,104.4,397.15
2015-06-29,608.5,197.6,219.5,575,335.5,130.5,269.5,103.9,390.88
2015-06-30,607.5,196.8,216.8,582,336.2,129,266.5,102.1,396.52
2015-07-01,610,199,221.8,595,341.1,135.4,264,102.7,382.85
2015-07-02,607,199.4,219.7,581.5,342.6,135.5,264,101.5,383.8
2015-07-03,604,197,219,579.5,340.7,136.3,261.5,101.7,369.92
2015-07-06,603.5,194.2,217,583,332.9,136,264,100.3,356.04
2015-07-07,591.5,190.7,216,585.5,324.3,136.7,257,100.7,357.2
2015-07-08,586.5,191,218.4,571,322.9,139,253,99.8,349.62
2015-07-09,597,195.2,222.2,593.5,326.3,141.8,261.5,100.3,356.3
2015-07-10,610,201.3,226,609.5,331.9,144.4,268.5,103.1,351.89
2015-07-13,616,205.3,230,629,339.1,155.8,273,104.3,352.55
2015-07-14,619.5,204.7,231.4,632,337.2,155.8,276.5,104.1,358.82
2015-07-15,622,205.3,235.5,651,337.4,154.2,286.5,104.3,348.5
2015-07-16,626.5,207.6,236.9,669,342.1,155,289,104.6,349.57
2015-07-17,630,206.9,237.2,683.5,339.3,156.9,280.5,105.2,348.74
2015-07-20,631,208.2,238.9,684.5,345.9,161,285.5,106.2,344.82
2015-07-21,630.5,206.3,237.8,666,342.3,159.4,287,104.8,345.8
2015-07-22,628.5,213,237.8,675,349.6,162.2,294.5,104.7,336.67
2015-07-23,619.5,214.5,236,670.5,353.9,164.5,292,105.9,328.67
2015-07-24,618,214.5,234.3,672.5,351.9,162.3,291,105,328.36
2015-07-27,602,210.2,229.9,640,349,159,283,102.7,319.77
2015-07-28,598.5,211.9,229.4,646.5,349.1,156.5,283.5,103,324.72
2015-07-29,599.5,210.1,230.9,658,350,159.9,282.5,103.2,330.04
2015-07-30,598,210.2,230.5,638,346.7,159.8,286.5,102.4,330.45
2015-07-31,592,212.2,232.2,639.5,354.8,160.6,289.5,103.5,320.59
2015-08-03,602,214,234.5,655,359.7,158.8,289.5,104,307.77
2015-08-04,595.5,212.4,243,650.5,360,160.8,287,103.3,311.03
2015-08-05,604,214.9,249.9,652,366.7,163,289,105.1,309.56
2015-08-06,604.5,213.8,252.9,650,365.7,163.1,286.5,106.6,306.14
2015-08-07,602,210.9,252.5,626,359.4,160,283,107.3,299.2
2015-08-10,604.5,212.5,257.3,642,361,164.9,283,108.6,306.1
2015-08-11,593.5,214,253.8,643.5,362.1,167.4,285,107.2,290.8
2015-08-12,572.5,210.5,251,615.5,357.8,162.5,275.5,104.9,289.66
2015-08-13,583.5,212.9,254,625.5,360,168.8,276,106.2,283.71
2015-08-14,583,214.6,253,639,364.8,165.8,285,105.4,283.94
2015-08-17,579.5,216.2,255.1,629.5,366,166.5,293.5,111.2,281.52
2015-08-18,590,217.9,256.8,638.5,383,168.9,293,114.4,287.6
2015-08-19,535.5,215.5,255.2,622,384.2,201,325,112.4,275.79
2015-08-20,517.5,209.3,245.4,583,376,197,320,111.7,274.54
2015-08-21,515,204.2,238.6,575,369,197.6,315.5,108.5,267.6
2015-08-24,495,192.2,230.7,548,348.9,192.5,294,107.2,248.23
2015-08-25,496.8,202.2,238.2,569,365.9,196.4,302,108,254.99
2015-08-26,490.6,200.7,234,560.5,364.8,203.1,301.5,108.1,252.68
2015-08-27,505.5,208.1,238.9,610,376.4,210,305,108.8,281.47
2015-08-28,505.5,207.3,238.7,591.5,371.4,209.2,313,107.8,299.5
2015-08-31,502,206,237.6,597.5,371.8,206.1,319,108.1,327.4
2015-09-01,494.6,204.1,232.8,577,364.9,198.6,327.5,106.5,301.63
2015-09-02,499.6,207,234.9,603,373.3,197.3,334.5,108.7,306.68
2015-09-03,512,210.9,240.7,628,384,199.4,339.5,110.5,310.64
2015-09-04,501.5,207,237.2,612.5,377.6,194.2,333.5,110,308.45
2015-09-07,495.8,208.5,236.8,637,376.1,197.1,331.5,109.5,307.775
