"Date","Vestas","Coloplast","Genmab","GN","Lundbeck","NovoNordisk","USD","GBP","NOK","CNY","C20index"
2011-02-15,34.8,153.3,57.1,51.85,115.5,134.2,5.52,8.9,0.95,0.84,471.82
2011-02-16,34.46,153.7,56.65,52.5,117.7,134.4,5.52,8.86,0.95,0.84,471.52
2011-02-17,33.78,155.2,56,52.3,116,133.8,5.5,8.87,0.95,0.84,468.58
2011-02-18,33.72,154.4,57.1,52.35,116.7,136.6,5.47,8.88,0.96,0.83,470.51
2011-02-21,34.38,153.5,56,52,117.5,135.4,5.45,8.85,0.96,0.83,467.1
2011-02-22,35.28,151.8,57.2,51.55,117,134.5,5.46,8.81,0.96,0.83,466.29
2011-02-23,34.42,151.3,57,51.1,117.1,133.6,5.43,8.81,0.96,0.83,463.25
2011-02-24,35.08,151.5,56.25,51,115.7,131.1,5.41,8.76,0.97,0.82,462.34
2011-02-25,35.92,152.6,56.2,53.25,121.5,134.8,5.42,8.72,0.96,0.82,470.61
2011-02-28,37.22,152.2,57.1,52.8,123.5,136.1,5.39,8.74,0.97,0.82,473.64
2011-03-01,36.52,154.4,51,52.3,123,135.1,5.39,8.78,0.97,0.82,470.44
2011-03-02,36.22,152,49.89,52,124.2,134,5.4,8.79,0.97,0.82,467.3
2011-03-03,35.98,152.2,48.5,52,125,135.7,5.38,8.76,0.97,0.82,470.79
2011-03-04,36.1,153.2,49.6,51.8,125.6,135.9,5.34,8.69,0.96,0.81,469.45
2011-03-07,36,152.6,52.05,51.75,124.8,136,5.32,8.66,0.96,0.81,468.22
2011-03-08,35.56,152.1,52.65,51.55,125.3,136.4,5.37,8.67,0.96,0.82,468.83
2011-03-09,36.6,152,53.7,51,127.4,136.8,5.35,8.68,0.96,0.81,470.57
2011-03-10,36.08,149.5,52.7,50.1,125.5,135.5,5.4,8.71,0.96,0.82,466.68
2011-03-11,35.8,145.5,52,48.5,124.3,134.4,5.42,8.66,0.96,0.82,461.95
2011-03-14,38.46,145.5,50.3,48.05,122.2,132.5,5.35,8.61,0.95,0.81,460.09
2011-03-15,38.86,144.4,48.63,47.45,119.1,129.1,5.37,8.6,0.94,0.82,449.25
2011-03-16,38.7,142.3,49.87,47.06,116.5,128,5.35,8.6,0.95,0.81,448.53
2011-03-17,39.9,141.6,49.02,47.23,118.5,127.8,5.33,8.6,0.94,0.81,451.68
2011-03-18,41.6,146,50.3,47.81,120.6,131,5.28,8.53,0.95,0.8,461.97
2011-03-21,40.02,145.5,50.05,47.87,121.9,129.7,5.25,8.55,0.95,0.8,460.52
2011-03-22,40,146.4,49.58,47.46,122.3,129.4,5.25,8.59,0.94,0.8,458.46
2011-03-23,40.96,148,50.45,47.48,121.2,130.2,5.28,8.57,0.94,0.8,460.42
2011-03-24,42.12,148.4,49.12,47.62,122.2,129,5.28,8.53,0.95,0.8,462.06
2011-03-25,42.86,151.9,50.1,48.65,120.9,127.5,5.28,8.5,0.95,0.81,459.85
2011-03-28,44.94,152.4,53.5,48.1,120,126.8,5.31,8.49,0.95,0.81,459.35
2011-03-29,43.88,152,58.5,48,121.9,128.4,5.3,8.46,0.94,0.81,460.05
2011-03-30,45.04,152,57,49.23,124.1,131.7,5.29,8.48,0.95,0.81,467.74
2011-03-31,45.64,152.4,56,49.41,122,132.2,5.25,8.44,0.95,0.8,467.15
2011-04-01,44.66,157.6,55.1,50.25,121.2,132.2,5.27,8.46,0.96,0.81,469.16
2011-04-04,44.86,155.5,56,50.65,122.5,132.3,5.24,8.46,0.95,0.8,469.09
2011-04-05,42.68,155.5,56.3,50.5,121,134.2,5.26,8.54,0.96,0.8,470.96
2011-04-06,41.8,156,55.85,50.9,119.7,135.5,5.21,8.5,0.96,0.8,472.88
2011-04-07,40.2,154.4,55.5,51,121.3,133,5.22,8.51,0.95,0.8,469.39
2011-04-08,40.18,154.7,56.5,51,122.5,132.8,5.18,8.46,0.96,0.79,470.97
2011-04-11,40.58,154.9,58,50.1,121.8,132.4,5.17,8.44,0.95,0.79,470.04
2011-04-12,40,154,55.85,50.15,123.2,131.1,5.15,8.39,0.95,0.79,465.29
2011-04-13,40,152.8,55.5,50.35,125.3,131.9,5.15,8.38,0.95,0.79,465.57
2011-04-14,39.04,151.8,55.05,50.45,124.7,130.3,5.18,8.45,0.95,0.79,462.28
2011-04-15,37.9,153,54.6,50,125.6,130.4,5.16,8.44,0.96,0.79,462.1
2011-04-18,36.36,153.3,54.75,49.3,126.5,130.7,5.22,8.5,0.96,0.8,457.33
2011-04-19,36.9,154,54.6,49.76,125.2,130.1,5.21,8.49,0.96,0.8,458.24
2011-04-20,35.66,152.5,54.6,50,126.4,133.7,5.14,8.41,0.96,0.79,466.27
2011-04-26,35.86,151.7,54.1,49.6,126.2,130.4,5.1,8.41,0.96,0.78,463.79
2011-04-27,35.24,149.5,54.15,49.88,126.5,127,5.08,8.41,0.96,0.78,458.03
2011-04-28,35.42,146.5,54.4,49.34,123,126.9,5.04,8.39,0.96,0.78,457.99
2011-04-29,35.76,148,54.4,49.95,120.9,127.3,5.02,8.36,0.96,0.77,462.81
2011-05-02,35.86,149,54.85,50.2,124.8,130.4,5.03,8.39,0.96,0.78,467.61
2011-05-03,35.54,151.8,55.05,49.51,126.4,128.4,5.05,8.31,0.96,0.78,462.91
2011-05-04,32.7,150.4,55.1,49.1,126,128,5.01,8.29,0.95,0.77,457.76
2011-05-05,32.6,141.3,54.9,48.55,126.5,127.2,5.03,8.3,0.94,0.78,453.92
2011-05-06,31.68,145.4,55,49.72,128.2,128.7,5.14,8.44,0.94,0.79,459.05
2011-05-09,31.44,142,54.2,50.3,129.1,128.9,5.18,8.48,0.95,0.8,458.39
2011-05-10,31.52,141.5,54.1,50.9,129.3,128.3,5.19,8.49,0.96,0.8,455.82
2011-05-11,31.64,143.6,54.05,51.6,130.6,127.1,5.19,8.56,0.96,0.8,459.21
2011-05-12,31.24,144.2,53.05,51.8,133.9,128.2,5.27,8.57,0.96,0.81,459.69
2011-05-13,31.22,145.4,53,51.75,135.6,130.9,5.22,8.49,0.95,0.8,463.5
2011-05-16,31.2,147.3,53.6,52.35,132.4,129.9,5.27,8.55,0.95,0.81,463.28
2011-05-17,31.58,146.3,53.35,51.6,131,129,5.26,8.54,0.94,0.81,460.56
2011-05-18,32.06,145,52.9,52.05,131,128.9,5.24,8.47,0.94,0.81,460.56
2011-05-19,33.14,148,52.55,52,130.7,130.8,5.23,8.46,0.95,0.8,462.26
2011-05-23,31.92,147.7,51.25,51.6,132.2,129.4,5.32,8.57,0.95,0.82,454.64
2011-05-24,30.6,150.2,50.15,51.8,131.8,130.3,5.29,8.54,0.95,0.81,455.75
2011-05-25,30.92,151.9,49.7,51.75,133,130.4,5.3,8.6,0.95,0.82,456.24
2011-05-26,29.12,152,48,51.65,133.9,129.4,5.26,8.59,0.96,0.81,451.3
2011-05-27,29.4,151,48,51.75,134,129.5,5.23,8.6,0.96,0.8,453.27
2011-05-30,30.2,150.7,47.85,51.75,131.8,129.7,5.22,8.6,0.96,0.81,454.4
2011-05-31,31.24,152.6,47.7,51.55,133.2,129.9,5.18,8.55,0.96,0.8,456.25
2011-06-01,30.66,153,47.4,52,133.9,130.1,5.17,8.5,0.96,0.8,454.55
2011-06-06,30,154.8,46.6,51.45,133.1,129.5,5.11,8.37,0.95,0.79,449.52
2011-06-07,30.3,152.8,47.6,51.3,133.3,129.4,5.09,8.36,0.95,0.79,447.24
2011-06-08,28.98,153.6,45.9,50.2,133.1,126.8,5.1,8.35,0.95,0.79,437.81
2011-06-09,28.86,153.1,46,50.3,131.9,127.4,5.1,8.39,0.95,0.79,439.76
2011-06-10,29.28,153.7,43.91,50.2,130.5,128.6,5.15,8.39,0.95,0.79,438.79
2011-06-14,30.16,154.1,44.1,49.26,130,128.8,5.16,8.47,0.96,0.8,440.61
2011-06-15,29.12,152.7,44.2,48.64,127.8,127.5,5.22,8.48,0.95,0.81,432
2011-06-16,27.4,149.2,42.6,47.59,128,124.4,5.29,8.52,0.95,0.82,422.57
2011-06-17,27.5,150.6,41.91,47.9,129.4,124.3,5.23,8.45,0.95,0.81,423.19
2011-06-20,26.1,149.6,41.53,47.02,128.3,123.2,5.24,8.48,0.94,0.81,416.6
2011-06-21,25.86,150.5,40.81,48.08,130.1,124.5,5.19,8.41,0.94,0.8,423.2
2011-06-22,24.62,151,40.41,48.36,130,123,5.18,8.35,0.95,0.8,420.53
2011-06-23,23.38,151.2,38.25,48.45,127.6,121.4,5.25,8.38,0.96,0.81,414.69
2011-06-24,22.48,152,34,48.4,127.5,123.7,5.25,8.39,0.96,0.81,415.93
2011-06-27,22.54,154.1,36.07,48.54,128.3,124.6,5.25,8.38,0.96,0.81,414.92
2011-06-28,23.14,151.7,40.5,48.45,127.8,125,5.23,8.34,0.96,0.81,415.59
2011-06-29,23.68,151.8,40.28,48.96,130.9,127.9,5.17,8.29,0.96,0.8,423.86
2011-06-30,23.9,156.2,40,49.52,135.3,129.1,5.16,8.26,0.96,0.8,431.06
2011-07-01,25.6,156.8,40.49,49.94,135.7,129.8,5.15,8.24,0.96,0.8,436.16
2011-07-04,26,158.1,42.95,50.25,135.8,131,5.14,8.27,0.96,0.8,440.81
2011-07-05,26.02,160.2,43.8,49.95,135.7,131.5,5.16,8.3,0.96,0.8,439.83
2011-07-06,25.5,158.4,41.84,50,139.6,131.4,5.21,8.34,0.96,0.81,436.43
2011-07-07,25.6,159.6,41.48,50.8,139.7,132.1,5.24,8.36,0.96,0.81,438.57
2011-07-08,25.74,160.6,41.05,50,137.4,132.2,5.24,8.35,0.96,0.81,437.94
2011-07-11,25.58,159.5,40.1,48.35,135,131.7,5.31,8.47,0.96,0.82,431.82
2011-07-12,25.44,159,39.59,47.96,134.1,129.4,5.34,8.45,0.96,0.83,427.4
2011-07-13,26,159.2,40.22,48.5,133.3,130.7,5.3,8.45,0.95,0.82,433.05
2011-07-14,25.76,158.6,39.8,48.03,134.6,130.6,5.25,8.46,0.95,0.81,430.4
2011-07-15,25.84,158.1,40.87,48.15,135.6,132.1,5.27,8.5,0.95,0.82,432.51
2011-07-18,24.84,156.7,40.14,48.11,133,134,5.31,8.54,0.95,0.82,429.11
2011-07-19,24.46,160.2,41.32,48.9,136,133,5.27,8.48,0.95,0.81,431.34
2011-07-20,24.62,160.4,43.27,48.67,136.9,131.5,5.25,8.47,0.96,0.81,431.08
2011-07-21,25.2,161,43.31,49.1,135.8,129.9,5.24,8.48,0.96,0.81,433.84
2011-07-22,25.3,163,43.3,49.47,135.7,131,5.18,8.44,0.96,0.8,438.05
2011-07-25,24.94,165.5,42.1,49.08,136,131,5.18,8.45,0.96,0.8,435.81
2011-07-26,24.32,161.4,42.5,49.3,136,128.5,5.15,8.45,0.96,0.8,431.07
2011-07-27,23.56,161.6,40.62,48.67,135,128.8,5.16,8.44,0.96,0.8,427.78
2011-07-28,23.18,161.1,40.5,47.77,132.2,128.8,5.22,8.52,0.96,0.81,425.91
2011-07-29,22.92,159.6,40.22,47,130.1,127,5.22,8.52,0.96,0.81,420.54
2011-08-01,22.52,160.8,40.11,47.15,131.1,126.2,5.17,8.47,0.97,0.8,418.58
2011-08-02,21.24,156.7,40.01,44.91,130.2,125.3,5.26,8.54,0.97,0.82,406.28
2011-08-03,21.04,154.2,39.7,43.69,131.5,121.6,5.21,8.54,0.97,0.81,397.77
2011-08-04,20.74,151.8,39,41.92,131.2,119.8,5.23,8.55,0.96,0.81,389.5
2011-08-05,21.32,149.6,36.94,42.12,128.1,111,5.26,8.57,0.96,0.82,375
2011-08-08,19.99,143.5,35.23,39.55,119.5,110.4,5.24,8.57,0.96,0.81,363.18
2011-08-09,20.32,147,45.75,39.82,116.7,114.2,5.22,8.53,0.95,0.81,370.94
2011-08-10,19.34,144.2,41.8,40.25,118.5,111.4,5.19,8.43,0.95,0.81,362.59
2011-08-11,18.62,142.3,41,36.78,121.5,110.2,5.27,8.51,0.95,0.82,361.16
2011-08-12,18.12,145,42.44,38.2,122.1,114.1,5.23,8.5,0.95,0.82,372.43
2011-08-15,18.18,146.3,42.24,37.85,128.2,116.3,5.21,8.49,0.95,0.81,380.48
2011-08-16,17.8,144.9,42.65,37.04,124.2,115.5,5.19,8.48,0.95,0.81,373.09
2011-08-17,22.02,145.4,42.51,37.44,126.1,115.3,5.15,8.49,0.96,0.81,370.02
2011-08-18,20.68,153.4,39.51,35.24,119.7,110.6,5.19,8.56,0.95,0.81,352.67
2011-08-19,20.88,157.6,38.06,33.71,120.4,111.1,5.18,8.57,0.95,0.81,348.93
2011-08-22,20.96,155.2,37.61,33.08,119.9,109,5.17,8.53,0.95,0.81,345.19
2011-08-23,19.9,153.9,38.18,33.8,119.2,105.9,5.15,8.5,0.95,0.81,338.9
2011-08-24,20.88,152.5,38.19,34,119.6,105.1,5.16,8.49,0.95,0.81,340.86
2011-08-25,20.58,152.5,37.84,34.27,116,101.9,5.16,8.45,0.96,0.81,335.1
2011-08-26,20.5,152.1,36.8,34.3,115.5,103.2,5.17,8.41,0.96,0.81,337.12
2011-08-29,21.2,155,38.2,35.65,116.5,106.1,5.14,8.42,0.96,0.81,346.61
2011-08-30,20.88,152.5,36.51,35.54,113,107.1,5.17,8.43,0.96,0.81,347.04
2011-08-31,21.8,155.5,37.16,36.37,114.8,110.7,5.16,8.41,0.96,0.81,359.41
2011-09-01,21.82,161,37.8,36.85,115.9,112.6,5.22,8.45,0.97,0.82,362.53
2011-09-02,20.66,162,36.18,35.39,112.7,110.1,5.23,8.48,0.97,0.82,351.78
2011-09-05,19.72,155.3,35.87,33.9,108.3,108,5.27,8.51,0.97,0.83,341.18
2011-09-06,19.14,156.6,35.8,33.67,106.6,109.7,5.28,8.49,0.98,0.83,342.08
2011-09-07,19.93,160,35.42,35.27,112.1,112.7,5.31,8.48,0.99,0.83,353.7
2011-09-08,20.06,160.1,35.52,35.51,112.1,114.7,5.3,8.5,0.99,0.83,356.67
2011-09-09,18.78,159.8,35,35,109.6,111.4,5.39,8.6,0.99,0.84,347.15
2011-09-12,18.57,155,34,34.12,103.1,108.4,5.45,8.66,0.98,0.85,336.72
2011-09-13,18.53,152.5,34.5,34.93,104.6,108,5.46,8.63,0.96,0.85,337.48
2011-09-14,19.01,155.3,34.95,35.24,104.6,108.6,5.42,8.57,0.96,0.85,340.34
2011-09-15,19.82,157,36.6,37.7,108.9,109.8,5.4,8.53,0.96,0.84,349.32
2011-09-16,19.65,157.8,36.79,38.07,108.5,109,5.41,8.54,0.96,0.85,347.59
2011-09-19,18.91,156.9,35.79,37.03,106.1,108,5.46,8.58,0.96,0.85,340.98
2011-09-20,18.87,159.7,34.95,36.1,105.9,111.2,5.43,8.54,0.96,0.85,348.42
2011-09-21,18.03,161.9,34.38,36.68,103.4,110.5,5.46,8.53,0.96,0.86,349.47
2011-09-22,17.08,156.3,33.01,35.1,99.75,107.4,5.54,8.53,0.95,0.87,338.99
2011-09-23,16.68,154.1,31.62,34.46,101,107.5,5.54,8.53,0.94,0.87,338.72
2011-09-26,17.17,157.5,31.48,34.59,104,108.6,5.51,8.56,0.95,0.86,341.62
2011-09-27,18.4,162.4,31.91,35.52,104.5,113.1,5.48,8.56,0.96,0.86,355.52
2011-09-28,18.82,163.2,32.2,34.48,104.9,110,5.46,8.54,0.95,0.85,350.63
2011-09-29,18.97,166,32.99,35.15,107.9,110,5.47,8.55,0.95,0.85,353.58
2011-09-30,18.16,160.7,32.41,34.31,106.4,111.2,5.51,8.59,0.94,0.86,350.34
2011-10-03,17.97,160.6,31.85,33.99,104.2,110.9,5.58,8.66,0.95,0.88,349.82
2011-10-04,16.9,161,30.8,32.67,101.4,111.1,5.65,8.69,0.95,0.89,342.02
2011-10-05,17.27,161.2,30.5,33.6,103,109.6,5.58,8.62,0.95,0.88,342.98
2011-10-06,18,160.8,31.1,34.25,105.3,107.2,5.61,8.59,0.95,0.88,342.77
2011-10-07,17.56,159.8,30.96,35.52,105.5,106.4,5.54,8.61,0.95,0.87,343.55
2011-10-10,17.52,159.8,31.4,36.1,107.8,109,5.48,8.57,0.95,0.86,349.61
2011-10-11,18,156.8,31.65,35.9,106.4,107.2,5.47,8.55,0.96,0.86,346.09
2011-10-12,19.13,156,31.96,37.1,106.7,109.7,5.41,8.5,0.96,0.85,353.91
2011-10-13,18.47,156.6,32.1,36.59,107.3,108.3,5.42,8.5,0.96,0.85,349.74
2011-10-14,18.66,159,31.75,37.44,109.1,106.8,5.39,8.51,0.96,0.84,349.29
2011-10-17,18.22,156.4,31.66,36.69,108.8,104,5.4,8.52,0.96,0.85,342.61
2011-10-18,17.88,156.5,31.7,37.22,107.8,106,5.44,8.56,0.96,0.85,345.84
2011-10-19,17.94,159.2,31.75,37.4,106.8,104.5,5.38,8.51,0.96,0.84,342.98
2011-10-20,18.01,156,31.58,36.9,105.9,105.9,5.39,8.51,0.97,0.84,342.43
2011-10-21,18.35,158,32.95,38,107,107.1,5.4,8.58,0.97,0.84,349.47
2011-10-24,19.4,157.7,32.2,38.99,106.6,107.1,5.37,8.57,0.97,0.84,354.35
2011-10-25,21.2,157.6,32.1,39.53,107.5,107.9,5.35,8.56,0.97,0.84,355.8
2011-10-26,21.32,158.5,32.1,40,108.1,109,5.35,8.54,0.97,0.84,358.78
2011-10-27,22.24,156,32.52,40.51,110.9,114.1,5.3,8.49,0.97,0.83,372.32
2011-10-28,22.28,158.1,31.75,40.9,113.5,117.1,5.26,8.46,0.97,0.83,374.75
2011-10-31,16.87,157.1,31.5,39.95,109.2,115,5.32,8.52,0.97,0.84,362.77
2011-11-01,16.53,160.3,31,38.32,106.7,114.3,5.46,8.7,0.96,0.86,353.64
2011-11-02,16.36,160,31.3,39.07,104.5,114.4,5.39,8.63,0.96,0.85,353.18
2011-11-03,16.58,164.2,29.8,40.34,105.6,117.2,5.4,8.66,0.96,0.85,361.36
2011-11-04,16.15,169.9,29.8,40.04,104.9,118.8,5.4,8.64,0.96,0.85,362.52
2011-11-07,16.54,168.3,29,40.02,104,118.6,5.42,8.69,0.96,0.85,364.81
2011-11-08,16.45,169.6,28.7,39.97,105,120.6,5.4,8.68,0.96,0.85,370.26
2011-11-09,15.93,168.8,28,40.7,107,122.3,5.46,8.72,0.96,0.86,369.24
2011-11-10,15.03,168.2,27.37,44,105.9,120,5.47,8.72,0.96,0.86,365.28
2011-11-11,16,168.7,27.55,47.05,115.7,120.6,5.45,8.69,0.96,0.86,373.08
2011-11-14,15.96,167.8,28.02,48.1,115.3,122.1,5.45,8.69,0.96,0.86,375.54
2011-11-15,15.68,169.6,26.89,49.07,114,123.2,5.5,8.72,0.95,0.87,376.41
2011-11-16,15.45,169.4,25.7,48.87,114.1,124.5,5.52,8.71,0.96,0.87,376.84
2011-11-17,14.98,170.7,26.18,48.43,112.4,124.2,5.52,8.72,0.95,0.87,376.05
2011-11-18,14.88,167.4,25.55,47.45,111.9,124.2,5.48,8.67,0.95,0.86,373.87
2011-11-21,14.5,164.1,25.25,46.83,109.1,122,5.53,8.65,0.95,0.87,367.58
2011-11-22,14.22,164,24.69,46.88,109,120.1,5.5,8.6,0.95,0.87,365.32
2011-11-23,13.64,163.8,23.88,45.91,107,119.6,5.56,8.65,0.95,0.87,363.45
2011-11-24,13.91,161.6,23.92,45.55,105.6,117.8,5.56,8.64,0.95,0.87,360.21
2011-11-25,14.2,160,23.91,45.4,106.3,120,5.62,8.69,0.95,0.88,363.41
2011-11-28,14.72,163.3,24.5,46.65,108,121.9,5.57,8.67,0.95,0.87,371.02
2011-11-29,14.36,164.9,25.85,47.5,107.2,122.8,5.58,8.71,0.95,0.88,373.03
2011-11-30,14.88,169.3,27.3,49,106.9,125.6,5.54,8.69,0.96,0.87,385.19
2011-12-01,14.79,167,26.15,48.7,106.5,122.4,5.51,8.65,0.96,0.87,378.11
2011-12-02,15.01,167,26.84,48.13,106.1,125.3,5.5,8.64,0.96,0.87,382.84
2011-12-05,15.26,166.3,27.25,48.5,106.9,124.3,5.53,8.65,0.96,0.87,384.73
2011-12-06,14.8,168,26.8,48.59,107.4,126.4,5.55,8.68,0.96,0.88,385.02
2011-12-07,14.57,169.5,27.25,48.2,107.3,127.6,5.56,8.67,0.97,0.88,385.54
2011-12-08,13.4,168.4,26.75,47.47,107.7,127.5,5.54,8.72,0.97,0.87,381.65
2011-12-09,13.47,166.2,27.3,46.42,106.5,126.9,5.56,8.71,0.97,0.88,380.19
2011-12-12,13.13,166,27.2,46.7,106.4,126.8,5.61,8.77,0.97,0.88,376.74
2011-12-13,13.43,163.6,27.14,47.13,106.6,128.7,5.64,8.79,0.96,0.89,380.45
2011-12-14,12.8,162.3,25.85,45.8,104.5,126.5,5.72,8.86,0.96,0.9,371.36
2011-12-15,12.8,161.5,26.7,45.88,105.3,127.9,5.71,8.85,0.96,0.9,374.08
2011-12-16,12.74,160.2,26.56,46.05,103.5,127.2,5.69,8.84,0.96,0.9,372.73
2011-12-19,11.81,158.4,28.2,46.25,103.4,129,5.7,8.85,0.96,0.9,374.78
2011-12-20,12.23,160.2,33.85,46.16,105.3,129.6,5.69,8.88,0.96,0.9,380.02
2011-12-21,12.08,160.6,36.22,46.92,105.5,129.9,5.69,8.93,0.96,0.9,380.01
2011-12-22,11.87,158.8,36.2,46.51,106,127,5.7,8.93,0.96,0.9,377.62
2011-12-23,11.9,160.5,36.5,46.5,109.1,129.2,5.69,8.92,0.96,0.9,382.6
2011-12-27,11.81,162,36.97,46.76,109,129.6,5.69,8.92,0.95,0.9,383.36
2011-12-28,11.8,161.6,37.4,47.31,109.4,131.1,5.69,8.91,0.95,0.9,384.91
2011-12-29,11.82,163.3,37.02,47.52,110.6,131.2,5.77,8.89,0.96,0.91,385.91
2011-12-30,12.4,165.2,37.6,48.38,108,132,5.75,8.9,0.96,0.91,389.95
2012-01-02,13.59,163.6,37.79,48.68,110.6,134.5,5.75,8.9,0.96,0.91,398.1
2012-01-03,13.92,164.8,38.9,49.8,111.6,133.8,5.71,8.9,0.96,0.91,400.26
2012-01-04,11.25,161.8,37.22,49,109.5,132.4,5.74,8.95,0.97,0.91,393.93
2012-01-05,11,162.7,37,50.2,109.9,135.8,5.79,8.99,0.97,0.92,399.66
2012-01-06,11.23,163.8,36.28,49.95,109.5,136,5.82,9,0.97,0.92,398.42
2012-01-09,11.65,167.1,34.8,50.15,111,139.3,5.84,9.02,0.97,0.93,403.55
2012-01-10,12.23,168.8,34.94,52.45,111.8,138.4,5.81,8.98,0.97,0.92,406.01
2012-01-11,12.59,168.4,34.84,51.2,111.5,136.6,5.85,9,0.97,0.93,402.1
2012-01-12,11.7,166.8,35,51.5,110,136.4,5.84,8.95,0.97,0.92,402.3
2012-01-13,11.4,167.4,39,56.75,110.1,135.4,5.82,8.93,0.97,0.92,401.19
2012-01-16,12.17,168.6,37.76,58.2,111.2,137.8,5.87,8.99,0.97,0.93,405.5
2012-01-17,12.21,168.6,39.6,57.5,111.8,138.7,5.81,8.95,0.97,0.92,406.09
2012-01-18,12.18,167,40.8,58.5,111.1,138.7,5.8,8.92,0.97,0.92,406.97
2012-01-19,12.97,168.8,43.49,59.35,110.8,139.2,5.76,8.9,0.97,0.91,409
2012-01-20,12.7,168,49.38,59.3,110.5,136.6,5.76,8.92,0.97,0.91,405.46
2012-01-23,13.27,166.6,47.31,58,109,135.1,5.71,8.89,0.97,0.9,406.19
2012-01-24,12.92,168.1,45.11,57.3,109,133.9,5.72,8.91,0.97,0.91,403.14
2012-01-25,12.69,166.7,46.57,57.55,108.6,134.4,5.74,8.93,0.97,0.91,404.47
2012-01-26,12.98,166.7,47.34,58.6,109.5,134.5,5.66,8.87,0.97,0.9,408.91
2012-01-27,12.7,167.4,45.57,58,110.8,133.1,5.66,8.88,0.97,0.9,404.96
2012-01-30,12.39,167.5,44.2,57.3,110.2,132,5.67,8.89,0.97,0.9,401.65
2012-01-31,12.82,167.8,44.65,57.65,112,134.4,5.64,8.9,0.97,0.89,408.53
2012-02-01,13,171.3,45.8,58.4,113.4,136,5.64,8.94,0.97,0.89,416.66
2012-02-02,13.05,172.6,44.99,59.4,112.2,141.9,5.68,8.98,0.97,0.9,424
2012-02-03,14.89,173.7,45,58.85,113,146.3,5.65,8.93,0.97,0.9,432.89
2012-02-06,13.74,173,46.09,58.5,113.6,147.2,5.7,8.98,0.98,0.9,431.84
2012-02-07,13.35,172.5,44.32,58.65,114.8,150.5,5.67,8.95,0.98,0.9,436.34
2012-02-08,11.5,172.9,43.01,58.15,112.9,151.6,5.6,8.9,0.97,0.89,437.35
2012-02-09,11.89,172.9,41,57.95,112.6,150.5,5.59,8.88,0.97,0.89,437.97
2012-02-10,11.43,174.8,42.98,58.6,113.4,151.2,5.64,8.89,0.98,0.9,437.68
2012-02-13,11.09,175.4,43.06,58.45,114.9,154.2,5.61,8.86,0.98,0.89,444.97
2012-02-14,10.39,176.9,42.7,58.5,114.9,153.2,5.64,8.87,0.99,0.9,442.18
2012-02-15,10.56,177.8,43.87,59.85,115,157.8,5.68,8.9,0.99,0.9,453.12
2012-02-16,10.6,176.4,43.03,59.6,115,156,5.73,8.97,0.98,0.91,448.72
2012-02-17,11.01,174.2,44.04,59.05,113.5,155.5,5.65,8.94,0.99,0.9,450.81
2012-02-20,11.6,173.3,43.25,59.45,114.2,156.9,5.6,8.89,0.99,0.89,457.14
2012-02-21,11.7,178.7,42.7,60,114.5,156,5.62,8.89,0.99,0.89,453.9
2012-02-22,11.57,180.5,42.35,58.8,114.5,156.9,5.62,8.81,0.99,0.89,451.26
2012-02-23,11.42,180.4,42.29,60.15,113.6,159.3,5.59,8.79,1,0.89,452.97
2012-02-24,11.67,181,42.5,59.35,116.4,158.8,5.54,8.77,0.99,0.88,455.32
2012-02-27,11.59,180,42.61,59.5,116.7,157,5.55,8.8,0.99,0.88,449.34
2012-02-28,11.45,184.7,42.7,60,118.8,159.8,5.53,8.77,0.99,0.88,454.54
2012-02-29,11.48,183.6,43.1,61.4,118,156.5,5.53,8.81,1,0.88,453.77
2012-03-01,11.29,184.8,42.85,61.1,116.4,158.2,5.58,8.9,1,0.89,457.05
2012-03-02,11.53,184.8,41.79,61,117.9,158.9,5.62,8.93,1,0.89,457.04
2012-03-05,11.49,184,41.8,61.3,117.1,158.9,5.62,8.91,1,0.89,455.05
2012-03-06,10.81,182.5,39.21,59.35,114.2,155.6,5.65,8.93,1,0.9,443.68
2012-03-07,10.7,184.3,39.1,60,114.4,157.3,5.67,8.9,1,0.9,446.43
2012-03-08,11,184.3,38.9,60,115.9,157,5.61,8.86,1,0.89,447.68
2012-03-09,11.22,186.8,39,61.5,118,159.7,5.64,8.89,1,0.89,456.16
2012-03-12,11.16,187.6,38.88,61.5,117.7,160.6,5.67,8.86,0.99,0.9,456.08
2012-03-13,11.35,187.8,39.04,61.75,118.2,161.2,5.69,8.9,1,0.9,459.94
2012-03-14,11.58,186.2,39.25,61.5,118.2,160.2,5.69,8.94,0.99,0.9,458.29
2012-03-15,12.22,181.8,39.07,60.85,116.8,159.9,5.69,8.92,0.98,0.9,457.64
2012-03-16,12.79,182.6,39.2,60.3,117.1,160.7,5.67,8.96,0.99,0.9,458.93
2012-03-19,12.48,182.3,42,59.8,116.2,161.8,5.65,8.98,0.98,0.89,458.08
2012-03-20,11.86,184.7,41.4,59.75,115.5,162,5.63,8.93,0.98,0.89,456.98
2012-03-21,11.76,186.9,42.44,59.15,116.9,162.7,5.62,8.91,0.98,0.89,456.62
2012-03-22,11.65,186.8,41.25,58.5,114.6,159,5.65,8.92,0.98,0.9,449.85
2012-03-23,12,188.3,41.32,58.25,114.2,156.3,5.62,8.89,0.97,0.89,447.66
2012-03-26,12.19,193.3,44.9,60.4,114.9,158.8,5.6,8.9,0.98,0.89,453.21
